Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
 28     41 GMPE-SL  ManEst      2      18          D1A       65.58    340.00       50.43            1
 28     42 GMPE-SL  ManEst      2      19          D2B       51.40    330.00       36.25            1
 28     43 GMPE-SL  ManEst      2      19          D1B       56.89    345.00       41.74            1
 28     44 GMPE-SL  ManEst      2      19          D2B       53.70    195.00       38.56            1
 28     45 GMPE-SL  ManEst      2      20          D1A       53.87    315.00       38.72            1
 28     46 GMPE-SL  ManEst      2      20          D1B       46.58    350.00       31.44            1
 28     47 GMPE-SL  ManEst      2      20          D2A       50.40    285.00       35.26            1
 28     48 GMPE-SL  ManEst      2      20          D2A       45.76    235.00       30.62            1
 28     49 GMPE-SL  ManEst      2      20          D2B       41.01    460.00       25.87            1
 28     50 GMPE-SL  ManEst      2      20          D2A       41.01    420.00       25.86            1
 28     51 GMPE-SL  ManEst      2      20          D1A       53.59    525.00       38.44            1
 28     52 GMPE-SL  ManEst      2      20          D1A       53.49    360.00       38.34            1
 28     53 GMPE-SL  ManEst      2      22          D1B       52.52    210.00       37.37            1
 28     54 GMPE-SL  ManEst      2      23          D1A       56.55    290.00       41.40            1
 28     55 GMPE-SL  ManEst      2      23          D2B       50.73    340.00       35.58            1
 28     56 GMPE-SL  ManEst      2      24          D2B       52.18    205.00       37.03            1
 28     57 GMPE-SL  ManEst      2      24          D1A       47.93    325.00       32.78            1
 28     58 GMPE-SL  ManEst      2      24          D1A       58.53    515.00       43.38            1
 28     59 GMPE-SL  ManEst      2      24          D1B       46.83    370.00       31.69            1
 28     60 GMPE-SL  ManEst      2      25          D2A       52.79    335.00       37.64            1
 28     61 GMPE-SL  ManEst      2      27          D2A       51.37    300.00       36.23            1
 28     62 GMPE-SL  ManEst      2      27          D2A       46.95    435.00       31.80            1
 28     63 GMPE-SL  ManEst      2      28          D1B       59.59    355.00       44.45            1
 28     64 GMPE-SL  ManEst      2      28          D2A       49.24    275.00       34.09            1
 28     65 GMPE-SL  ManEst      3      30          D2A       59.72    430.00       44.02            1
 28     66 GMPE-SL  ManEst      3      30          D1A       52.12    265.00       36.42            1
 28     67 GMPE-SL  ManEst      3      31          D2B       48.87    405.00       33.17            1
 28     68 GMPE-SL  ManEst      3      31          D2B       50.42    280.00       34.72            1
 28     69 GMPE-SL  ManEst      3      31          D1A       49.50    375.00       33.80            1
 28     70 GMPE-SL  ManEst      3      31          D1B       42.06    290.00       26.36            1
 28     71 GMPE-SL  ManEst      3      31          D2B       42.49    505.00       26.79            1
 28     72 GMPE-SL  ManEst      3      31          D1B       38.05    195.00       22.35            1
 28     73 GMPE-SL  ManEst      3      31          D2A       68.90    330.00       53.20            1
 28     74 GMPE-SL  ManEst      3      31          D2A       56.91    270.00       41.21            1
 28     75 GMPE-SL  ManEst      3      31          D2B       52.52    340.00       36.82            1
 28     76 GMPE-SL  ManEst      3      31          D2B       54.87    395.00       39.17            1
 28     77 GMPE-SL  ManEst      3      31          D1A       48.72    410.00       33.02            1
 28     78 GMPE-SL  ManEst      3      31          D2B       48.85    375.00       33.15            1
 28     79 GMPE-SL  ManEst      3      31          D2A       49.53    280.00       33.83            1
 28     80 GMPE-SL  ManEst      3      31          D1A       56.01    380.00       40.31            1
 28     81 GMPE-SL  ManEst      3      31          D1A       57.77    390.00       42.07            1
 28     82 GMPE-SL  ManEst      3      32          D1B       56.66    250.00       40.96            1
 28     83 GMPE-SL  ManEst      3      32          D2B       49.89    365.00       34.19            1
 28     84 GMPE-SL  ManEst      3      33          D1A       44.18    310.00       28.48            1
 28     85 GMPE-SL  ManEst      3      33          D2A       50.32    245.00       34.62            1
 28     86 GMPE-SL  ManEst      3      33          D1B       56.98    385.00       41.29            1
 28     87 GMPE-SL  ManEst      3      33          D1B       56.84    300.00       41.14            1
 28     88 GMPE-SL  ManEst      3      33          D1A       57.44    290.00       41.74            1
 28     89 GMPE-SL  ManEst      3      33          D2B       43.76    340.00       28.06            1
 28     90 GMPE-SL  ManEst      3      33          D1B       50.54    415.00       34.84            1
 28     91 GMPE-SL  ManEst      3      34          D2A       50.61    370.00       34.91            1
 28     92 GMPE-SL  ManEst      3      34          D1B       48.02    475.00       32.33            1
 28     93 GMPE-SL  ManEst      3      35          D1B       44.24    305.00       28.54            1
 28     94 GMPE-SL  ManEst      3      35          D2A       54.36    305.00       38.66            1
 28     95 GMPE-SL  ManEst      3      37          D1A       53.03    380.00       37.33            1
 28     96 GMPE-SL  ManEst      3      37          D2A       41.57    300.00       25.87            1
 28     97 GMPE-SL  ManEst      4      37          D2B       57.59    345.00       41.73            1
 28     98 GMPE-SL  ManEst      4      37          D2B       49.71    400.00       33.85            1
 28     99 GMPE-SL  ManEst      4      37          D2A       55.95    295.00       40.09            1
 28    100 GMPE-SL  ManEst      4      38          D1B       61.79    370.00       45.94            1
 28    101 GMPE-SL  ManEst      4      39          D2A       61.07    295.00       45.21            1
 28    102 GMPE-SL  ManEst      4      40          D1B       57.32    385.00       41.46            1
 28    103 GMPE-SL  ManEst      4      40          D1A       50.60    335.00       34.75            1
 28    104 GMPE-SL  ManEst      4      40          D2B       52.14    300.00       36.28            1
 28    105 GMPE-SL  ManEst      4      40          D1A       55.20    275.00       39.35            1
 28    106 GMPE-SL  ManEst      4      40          D1A       62.45    420.00       46.60            1
 28    107 GMPE-SL  ManEst      4      40          D1A       56.51    290.00       40.66            1
 28    108 GMPE-SL  ManEst      4      40          D2B       56.37    330.00       40.51            1
 28    109 GMPE-SL  ManEst      4      40          D1B       51.17    520.00       35.32            1
 28    110 GMPE-SL  ManEst      4      41          D2A       51.59    475.00       35.73            1
 28    111 GMPE-SL  ManEst      4      41          D2B       53.18    265.00       37.33            1
 28    112 GMPE-SL  ManEst      4      41          D2A       50.01    385.00       34.15            1
 28    113 GMPE-SL  ManEst      4      41          D2A       49.20    425.00       33.34            1
 28    114 GMPE-SL  ManEst      4      41          D1A       51.12    365.00       35.26            1
 28    115 GMPE-SL  ManEst      4      41          D1B       50.93    225.00       35.08            1
 28    116 GMPE-SL  ManEst      4      41          D1B       54.02    420.00       38.17            1
 28    117 GMPE-SL  ManEst      4      41          D1A       56.84    370.00       40.98            1
 28    118 GMPE-SL  ManEst      4      41          D2A       55.50    365.00       39.64            1
 28    119 GMPE-SL  ManEst      4      41          D2B       48.08    385.00       32.23            1
 28    120 GMPE-SL  ManEst      4      41          D2A       47.47    505.00       31.62            1
 28    121 GMPE-SL  ManEst      4      42          D1A       45.53    265.00       29.68            1
 28    122 GMPE-SL  ManEst      4      42          D2B       53.73    320.00       37.88            1
 28    123 GMPE-SL  ManEst      4      42          D2A       48.82    300.00       32.97            1
 28    124 GMPE-SL  ManEst      4      43          D1B       55.03    415.00       39.17            1
 28    125 GMPE-SL  ManEst      4      43          D1B       52.39    315.00       36.53            1
 28    126 GMPE-SL  ManEst      4      43          D2B       55.99    425.00       40.13            1
 28    127 GMPE-SL  ManEst      4      43          D1B       52.58    325.00       36.72            1
 28    128 GMPE-SL  ManEst      4      43          D1A       50.40    290.00       34.54            1
 29      1 PMGE-SL  ManEst      1       0          D1A       44.98    265.00       27.26            1
 29      2 PMGE-SL  ManEst      1       1          D2B       55.21    285.00       37.50            1
 29      3 PMGE-SL  ManEst      1       1          D1A       56.36    310.00       38.64            1
 29      4 PMGE-SL  ManEst      1       2          D1A       57.67    340.00       39.96            1
 29      5 PMGE-SL  ManEst      1       3          D2B       59.89    360.00       42.18            1
 29      6 PMGE-SL  ManEst      1       3          D1A       51.50    330.00       33.78            1
 29      7 PMGE-SL  ManEst      1       3          D1B       49.85    385.00       32.14            1
 29      8 PMGE-SL  ManEst      1       3          D1A       54.25    225.00       36.53            1
 29      9 PMGE-SL  ManEst      1       7          D2A       55.49    190.00       37.78            1
 29     10 PMGE-SL  ManEst      1       7          D2B       48.59    235.00       30.88            1
 29     11 PMGE-SL  ManEst      1       7          D1B       58.09    250.00       40.38            1
 29     12 PMGE-SL  ManEst      1       7          D2B       62.46    235.00       44.74            1
 29     13 PMGE-SL  ManEst      1       7          D1A       64.88    335.00       47.17            1
 29     14 PMGE-SL  ManEst      1       8          D2B       45.43    360.00       27.72            1
 29     15 PMGE-SL  ManEst      1       8          D2B       48.67    215.00       30.96            1
 29     16 PMGE-SL  ManEst      1       8          D1B       57.38    295.00       39.67            1
 29     17 PMGE-SL  ManEst      1       8          D1A       54.77    330.00       37.05            1
 29     18 PMGE-SL  ManEst      1       8          D2A       58.60    215.00       40.89            1
 29     19 PMGE-SL  ManEst      1       8          D2B       55.19    235.00       37.47            1
 29     20 PMGE-SL  ManEst      1       8          D2A       58.56    365.00       40.84            1
 29     21 PMGE-SL  ManEst      1       8          D2A       51.21    325.00       33.50            1
 29     22 PMGE-SL  ManEst      1       8          D1B       53.88    240.00       36.17            1
 29     23 PMGE-SL  ManEst      1       8          D1B       63.01    260.00       45.29            1
 29     24 PMGE-SL  ManEst      1       8          D2A       56.81    405.00       39.10            1
 29     25 PMGE-SL  ManEst      1       8          D1B       58.50    210.00       40.79            1
 29     26 PMGE-SL  ManEst      1       8          D2A       58.52    310.00       40.80            1
 29     27 PMGE-SL  ManEst      1       8          D2A       52.22    200.00       34.51            1
 29     28 PMGE-SL  ManEst      1       8          D1A       59.27    275.00       41.56            1
 29     29 PMGE-SL  ManEst      1       8          D2B       58.86    230.00       41.15            1
 29     30 PMGE-SL  ManEst      1       8          D2A       55.62    275.00       37.91            1
 29     31 PMGE-SL  ManEst      1       8          D1B       54.43    370.00       36.72            1
 29     32 PMGE-SL  ManEst      1       8          D1B       57.49    330.00       39.77            1
 29     33 PMGE-SL  ManEst      2       9          D2B       35.83    210.00       18.47            1
 29     34 PMGE-SL  ManEst      2       9          D2A       40.08    250.00       22.71            1
 29     35 PMGE-SL  ManEst      2       9          D2B       50.70    185.00       33.33            1
 29     36 PMGE-SL  ManEst      2       9          D1B       52.30    265.00       34.94            1
 29     37 PMGE-SL  ManEst      2       9          D2A       55.90    195.00       38.54            1
 29     38 PMGE-SL  ManEst      2       9          D1A       55.10    230.00       37.74            1
 29     39 PMGE-SL  ManEst      2       9          D1B       60.66    260.00       43.30            1
 29     40 PMGE-SL  ManEst      2       9          D2B       53.40    245.00       36.04            1
 29     41 PMGE-SL  ManEst      2       9          D1A       54.74    215.00       37.37            1
 29     42 PMGE-SL  ManEst      2       9          D2B       60.80    240.00       43.43            1
 29     43 PMGE-SL  ManEst      2       9          D2B       60.68    265.00       43.32            1
 29     44 PMGE-SL  ManEst      2       9          D1B       61.68    240.00       44.31            1
 29     45 PMGE-SL  ManEst      2       9          D2A       62.06    225.00       44.70            1
 29     46 PMGE-SL  ManEst      2       9          D1A       51.05    270.00       33.69            1
 29     47 PMGE-SL  ManEst      2       9          D1B       62.36    295.00       45.00            1
 29     48 PMGE-SL  ManEst      2       9          D1A       57.90    445.00       40.54            1
 29     49 PMGE-SL  ManEst      2       9          D2A       75.83    310.00       58.46            1
 29     50 PMGE-SL  ManEst      2       9          D1B       59.96    355.00       42.60            1
 29     51 PMGE-SL  ManEst      2       9          D1A       56.25    285.00       38.89            1
 29     52 PMGE-SL  ManEst      2       9          D1A       54.71    290.00       37.35            1
 29     53 PMGE-SL  ManEst      2       9          D1B       48.97    255.00       31.61            1
 29     54 PMGE-SL  ManEst      2       9          D2B       64.17    250.00       46.80            1
 29     55 PMGE-SL  ManEst      2       9          D1B       56.39    390.00       39.02            1
 29     56 PMGE-SL  ManEst      2      10          D1A       54.99    535.00       37.63            1
 29     57 PMGE-SL  ManEst      2      10          D2A       57.72    240.00       40.36            1
 29     58 PMGE-SL  ManEst      2      10          D2A       49.96    450.00       32.60            1
 29     59 PMGE-SL  ManEst      2      10          D2B       49.70    575.00       32.34            1
 29     60 PMGE-SL  ManEst      2      10          D2A       52.22    530.00       34.86            1
 29     61 PMGE-SL  ManEst      2      10          D1A       52.97    420.00       35.61            1
 29     62 PMGE-SL  ManEst      2      10          D2A       55.68    235.00       38.31            1
 29     63 PMGE-SL  ManEst      2      10          D1B       56.36    410.00       39.00            1
 29     64 PMGE-SL  ManEst      2      10          D2B       56.10    365.00       38.74            1
 29     65 PMGE-SL  ManEst      3      10          D1B       59.44    375.00       41.07            1
 29     66 PMGE-SL  ManEst      3      10          D1A       50.83    290.00       32.46            1
 29     67 PMGE-SL  ManEst      3      10          D1B       52.33    325.00       33.96            1
 29     68 PMGE-SL  ManEst      3      10          D1B       53.97    275.00       35.59            1
 29     69 PMGE-SL  ManEst      3      10          D2B       57.26    315.00       38.88            1
 29     70 PMGE-SL  ManEst      3      10          D1B       49.84    310.00       31.46            1
 29     71 PMGE-SL  ManEst      3      10          D2B       47.57    710.00       29.20            1
 29     72 PMGE-SL  ManEst      3      10          D2A       55.92    310.00       37.54            1
 29     73 PMGE-SL  ManEst      3      10          D2B       60.63    385.00       42.25            1
 29     74 PMGE-SL  ManEst      3      10          D1B       54.48    285.00       36.10            1
 29     75 PMGE-SL  ManEst      3      10          D1A       46.70    275.00       28.32            1
 29     76 PMGE-SL  ManEst      3      10          D2A       59.26    250.00       40.88            1
 29     77 PMGE-SL  ManEst      3      10          D1A       53.74    310.00       35.36            1
 29     78 PMGE-SL  ManEst      3      10          D1A       53.74    260.00       35.37            1
 29     79 PMGE-SL  ManEst      3      10          D2B       60.53    335.00       42.16            1
 29     80 PMGE-SL  ManEst      3      10          D2B       54.48    230.00       36.10            1
 29     81 PMGE-SL  ManEst      3      10          D1B       61.50    215.00       43.12            0
 29     82 PMGE-SL  ManEst      3      10          D1A       65.47    230.00       47.09            1
 29     83 PMGE-SL  ManEst      3      10          D2B       58.53    330.00       40.15            1
 29     84 PMGE-SL  ManEst      3      10          D1A       63.91    335.00       45.54            1
 29     85 PMGE-SL  ManEst      3      10          D2B       47.43    330.00       29.05            1
 29     86 PMGE-SL  ManEst      3      10          D1B       55.59    470.00       37.21            1
 29     87 PMGE-SL  ManEst      3      10          D1A       61.08    435.00       42.71            1
 29     88 PMGE-SL  ManEst      3      10          D2A       68.20    345.00       49.83            1
 29     89 PMGE-SL  ManEst      3      10          D2A       67.69    380.00       49.31            1
 29     90 PMGE-SL  ManEst      3      10          D2A       57.18    425.00       38.81            1
 29     91 PMGE-SL  ManEst      3      10          D2A       55.98    625.00       37.60            1
 29     92 PMGE-SL  ManEst      3      10          D2B       60.32    310.00       41.94            1
 29     93 PMGE-SL  ManEst      3      10          D1B       60.13    310.00       41.75            1
 29     94 PMGE-SL  ManEst      3      10          D1A       75.14    340.00       56.76            1
 29     95 PMGE-SL  ManEst      3      10          D2A       50.95    270.00       32.57            1
 29     96 PMGE-SL  ManEst      3      10          D2A       62.26    235.00       43.88            1
 29     97 PMGE-SL  ManEst      4      10          D2A       45.63    510.00       28.65            1
 29     98 PMGE-SL  ManEst      4      10          D2B       49.48    565.00       32.49            1
 29     99 PMGE-SL  ManEst      4      10          D2A       63.31    555.00       46.33            1
 29    100 PMGE-SL  ManEst      4      10          D2A       43.83    645.00       26.84            1
 29    101 PMGE-SL  ManEst      4      10          D1B       59.52    330.00       42.54            1
 29    102 PMGE-SL  ManEst      4      10          D1A       61.70    385.00       44.72            1
 29    103 PMGE-SL  ManEst      4      10          D2A       58.51    330.00       41.53            1
 29    104 PMGE-SL  ManEst      4      10          D2A       57.95    325.00       40.96            1
 29    105 PMGE-SL  ManEst      4      10          D2B       58.53    320.00       41.54            1
 29    106 PMGE-SL  ManEst      4      10          D2B       61.29    440.00       44.31            1
 29    107 PMGE-SL  ManEst      4      10          D1B       56.16    250.00       39.17            1
 29    108 PMGE-SL  ManEst      4      10          D1B       61.46    255.00       44.47            1
 29    109 PMGE-SL  ManEst      4      10          D2B       76.50    310.00       59.52            1
 29    110 PMGE-SL  ManEst      4      10          D2A       54.83    285.00       37.84            1
 29    111 PMGE-SL  ManEst      4      10          D1A       60.30    375.00       43.32            1
 29    112 PMGE-SL  ManEst      4      10          D2A       58.95    370.00       41.97            1
 29    113 PMGE-SL  ManEst      4      10          D1A       48.20    270.00       31.21            1
 29    114 PMGE-SL  ManEst      4      10          D2B       61.45    395.00       44.47            1
 29    115 PMGE-SL  ManEst      4      10          D1B       59.92    355.00       42.94            1
 29    116 PMGE-SL  ManEst      4      10          D1B       63.28    375.00       46.29            1
 29    117 PMGE-SL  ManEst      4      10          D1A       66.09    360.00       49.11            1
 29    118 PMGE-SL  ManEst      4      10          D1A       55.06    180.00       38.08            1
 29    119 PMGE-SL  ManEst      4      10          D2A       59.14    250.00       42.16            0
 29    120 PMGE-SL  ManEst      4      10          D2B       64.34    250.00       47.36            1
 29    121 PMGE-SL  ManEst      4      10          D1B       62.21    370.00       45.23            1
 29    122 PMGE-SL  ManEst      4      10          D1A       54.10    385.00       37.12            1
 29    123 PMGE-SL  ManEst      4      10          D1B       62.96    280.00       45.98            1
 29    124 PMGE-SL  ManEst      4      11          D2B       69.44    310.00       52.45            1
 29    125 PMGE-SL  ManEst      4      11          D1B       52.71    420.00       35.73            1
 29    126 PMGE-SL  ManEst      4      11          D1A       61.98    295.00       44.99            1
 29    127 PMGE-SL  ManEst      4      11          D1A       64.64    280.00       47.66            1
 29    128 PMGE-SL  ManEst      4      11          D2B       49.52    380.00       32.53            1
 30      1 PGME-SL  ManEst      1       0          D2B       58.30    335.00       42.99            1
 30      2 PGME-SL  ManEst      1       0          D1B       54.43    345.00       39.12            1
 30      3 PGME-SL  ManEst      1       0          D2A       55.20    480.00       39.89            1
 30      4 PGME-SL  ManEst      1       0          D1A       57.05    420.00       41.74            1
 30      5 PGME-SL  ManEst      1       3          D1A       52.18    245.00       36.87            1
 30      6 PGME-SL  ManEst      1       4          D1B       54.94      5.00       39.63            1
 30      7 PGME-SL  ManEst      1       4          D1B       56.47    620.00       41.16            0
 30      8 PGME-SL  ManEst      1       4          D2B       47.84    500.00       32.53            1
 30      9 PGME-SL  ManEst      1       4          D1B       53.75    290.00       38.44            1
 30     10 PGME-SL  ManEst      1       4          D2A       48.87    240.00       33.56            1
 30     11 PGME-SL  ManEst      1       6          D2A       45.32    575.00       30.01            1
 30     12 PGME-SL  ManEst      1       7          D2B       51.01    345.00       35.70            1
 30     13 PGME-SL  ManEst      1       7          D1A       54.89    520.00       39.58            1
 30     14 PGME-SL  ManEst      1       7          D2A       51.88    565.00       36.57            1
 30     15 PGME-SL  ManEst      1       8          D2B       47.42    285.00       32.11            1
 30     16 PGME-SL  ManEst      1       8          D1B       51.26    415.00       35.95            1
 30     17 PGME-SL  ManEst      1       8          D1A       54.21    355.00       38.90            1
 30     18 PGME-SL  ManEst      1      10          D2B       54.90    620.00       39.59            0
 30     19 PGME-SL  ManEst      1      12          D2B       45.24    545.00       29.93            1
 30     20 PGME-SL  ManEst      1      12          D1A       51.64    595.00       36.33            1
 30     21 PGME-SL  ManEst      1      12          D2A       53.14    575.00       37.83            1
 30     22 PGME-SL  ManEst      1      13          D2B       58.04    295.00       42.73            1
 30     23 PGME-SL  ManEst      1      13          D1A       56.20    325.00       40.89            1
 30     24 PGME-SL  ManEst      1      13          D2B       52.84    340.00       37.53            1
 30     25 PGME-SL  ManEst      1      13          D1B       55.40    430.00       40.09            1
 30     26 PGME-SL  ManEst      1      13          D1B       55.77    385.00       40.46            1
 30     27 PGME-SL  ManEst      1      14          D2A       56.27    545.00       40.96            1
 30     28 PGME-SL  ManEst      1      15          D1B       50.20    350.00       34.89            1
 30     29 PGME-SL  ManEst      1      15          D1A       56.18    465.00       40.87            1
 30     30 PGME-SL  ManEst      1      19          D2A       51.11    285.00       35.80            0
 30     31 PGME-SL  ManEst      1      21          D1A       54.50    260.00       39.19            1
 30     32 PGME-SL  ManEst      1      21          D2A       55.92    410.00       40.61            1
 30     33 PGME-SL  ManEst      2      22          D1A       55.75    330.00       39.63            1
 30     34 PGME-SL  ManEst      2      22          D1B       58.07    495.00       41.95            1
 30     35 PGME-SL  ManEst      2      22          D2B       51.97    465.00       35.86            1
 30     36 PGME-SL  ManEst      2      22          D2A       56.30    445.00       40.18            0
 30     37 PGME-SL  ManEst      2      22          D1A       54.65    285.00       38.54            1
 30     38 PGME-SL  ManEst      2      22          D2B       54.05    395.00       37.93            1
 30     39 PGME-SL  ManEst      2      22          D2A       54.43    320.00       38.32            1
 30     40 PGME-SL  ManEst      2      22          D2B       50.47    255.00       34.35            1
 30     41 PGME-SL  ManEst      2      22          D2A       52.81    315.00       36.69            1
 30     42 PGME-SL  ManEst      2      23          D1B       50.14    495.00       34.02            1
 30     43 PGME-SL  ManEst      2      24          D1B       53.52    470.00       37.41            1
 30     44 PGME-SL  ManEst      2      24          D1A       53.84    280.00       37.73            1
 30     45 PGME-SL  ManEst      2      24          D2B       54.65    330.00       38.54            1
 30     46 PGME-SL  ManEst      2      24          D1A       52.91    400.00       36.79            1
 30     47 PGME-SL  ManEst      2      24          D2A       50.01    470.00       33.89            1
 30     48 PGME-SL  ManEst      2      25          D2A       52.42    365.00       36.30            1
 30     49 PGME-SL  ManEst      2      26          D2A       49.37    480.00       33.25            1
 30     50 PGME-SL  ManEst      2      26          D1A       51.08    415.00       34.96            1
 30     51 PGME-SL  ManEst      2      26          D2B       51.91    320.00       35.79            1
 30     52 PGME-SL  ManEst      2      27          D1B       54.48    290.00       38.37            1
 30     53 PGME-SL  ManEst      2      27          D1B       54.15    480.00       38.03            1
 30     54 PGME-SL  ManEst      2      27          D2A       51.48    265.00       35.36            1
 30     55 PGME-SL  ManEst      2      28          D1B       51.12    415.00       35.00            1
 30     56 PGME-SL  ManEst      2      28          D1A       53.90    485.00       37.78            1
 30     57 PGME-SL  ManEst      2      28          D1A       51.82    390.00       35.71            1
 30     58 PGME-SL  ManEst      2      29          D2A       49.70    465.00       33.58            1
 30     59 PGME-SL  ManEst      2      30          D2B       53.35    555.00       37.23            1
 30     60 PGME-SL  ManEst      2      31          D1B       51.26    590.00       35.14            1
 30     61 PGME-SL  ManEst      2      31          D1B       51.86    530.00       35.74            1
 30     62 PGME-SL  ManEst      2      33          D1A       57.68    590.00       41.56            1
 30     63 PGME-SL  ManEst      2      33          D2B       53.85    395.00       37.73            1
 30     64 PGME-SL  ManEst      2      33          D2B       47.21    505.00       31.09            1
 30     65 PGME-SL  ManEst      3      34          D2B       55.93    460.00       40.18            1
 30     66 PGME-SL  ManEst      3      34          D2A       51.76    410.00       36.02            1
 30     67 PGME-SL  ManEst      3      34          D1B       56.73    310.00       40.99            1
 30     68 PGME-SL  ManEst      3      34          D1B       55.66    345.00       39.92            1
 30     69 PGME-SL  ManEst      3      36          D2B       51.23    595.00       35.49            1
 30     70 PGME-SL  ManEst      3      36          D2B       50.52    350.00       34.78            1
 30     71 PGME-SL  ManEst      3      36          D1A       53.07    365.00       37.33            1
 30     72 PGME-SL  ManEst      3      36          D2A       52.70    650.00       36.96            1
 30     73 PGME-SL  ManEst      3      36          D2B       51.52    455.00       35.78            1
 30     74 PGME-SL  ManEst      3      36          D1B       54.58    370.00       38.83            1
 30     75 PGME-SL  ManEst      3      38          D1A       51.82    365.00       36.07            1
 30     76 PGME-SL  ManEst      3      38          D2A       51.15    440.00       35.41            1
 30     77 PGME-SL  ManEst      3      38          D2B       47.27    350.00       31.53            1
 30     78 PGME-SL  ManEst      3      38          D1A       54.43    450.00       38.69            1
 30     79 PGME-SL  ManEst      3      38          D2A       47.47    420.00       31.72            1
 30     80 PGME-SL  ManEst      3      38          D1A       59.32    380.00       43.58            1
 30     81 PGME-SL  ManEst      3      38          D2B       51.21    415.00       35.47            1
 30     82 PGME-SL  ManEst      3      38          D2A       46.85    300.00       31.11            1
 30     83 PGME-SL  ManEst      3      38          D2A       50.22    420.00       34.48            1
 30     84 PGME-SL  ManEst      3      38          D1B       50.40    390.00       34.66            1
 30     85 PGME-SL  ManEst      3      38          D1A       48.97    380.00       33.23            1
 30     86 PGME-SL  ManEst      3      38          D2B       48.21    335.00       32.47            1
 30     87 PGME-SL  ManEst      3      38          D1A       55.98    345.00       40.24            1
 30     88 PGME-SL  ManEst      3      38          D2A       50.28    350.00       34.54            1
 30     89 PGME-SL  ManEst      3      38          D1B       45.26    535.00       29.52            1
 30     90 PGME-SL  ManEst      3      38          D1A       50.25    445.00       34.51            1
 30     91 PGME-SL  ManEst      3      38          D1B       50.08    530.00       34.34            1
 30     92 PGME-SL  ManEst      3      38          D2A       53.99    430.00       38.25            1
 30     93 PGME-SL  ManEst      3      38          D2B       47.00    555.00       31.25            1
 30     94 PGME-SL  ManEst      3      38          D1B       45.90    390.00       30.16            1
 30     95 PGME-SL  ManEst      3      38          D1B       47.52    425.00       31.78            1
 30     96 PGME-SL  ManEst      3      38          D1A       50.07    430.00       34.33            1
 30     97 PGME-SL  ManEst      4      38          D2A       45.82    395.00       29.30            1
 30     98 PGME-SL  ManEst      4      38          D2B       53.26    325.00       36.74            1
 30     99 PGME-SL  ManEst      4      38          D1B       46.63    365.00       30.11            1
 30    100 PGME-SL  ManEst      4      38          D2B       49.20    370.00       32.68            1
 30    101 PGME-SL  ManEst      4      38          D2A       50.10    425.00       33.58            1
 30    102 PGME-SL  ManEst      4      40          D1A       52.77    340.00       36.25            1
 30    103 PGME-SL  ManEst      4      40          D2A       45.57    285.00       29.05            1
 30    104 PGME-SL  ManEst      4      41          D1B       50.02    325.00       33.50            1
 30    105 PGME-SL  ManEst      4      41          D1B       48.90    295.00       32.37            1
 30    106 PGME-SL  ManEst      4      42          D2A       44.60    320.00       28.08            1
 30    107 PGME-SL  ManEst      4      43          D1A       49.63    520.00       33.11            1
 30    108 PGME-SL  ManEst      4      43          D1A       50.30    480.00       33.78            1
 30    109 PGME-SL  ManEst      4      45          D1B       53.65    445.00       37.12            1
 30    110 PGME-SL  ManEst      4      46          D2A       54.65    620.00       38.13            1
 30    111 PGME-SL  ManEst      4      50          D2B       51.86    405.00       35.34            0
 30    112 PGME-SL  ManEst      4      50          D2B       50.81    360.00       34.29            1
 30    113 PGME-SL  ManEst      4      54          D2A       48.00    455.00       31.47            1
 30    114 PGME-SL  ManEst      4      54          D1B       49.89    420.00       33.36            1
 30    115 PGME-SL  ManEst      4      58          D2A       48.31    515.00       31.79            1
 30    116 PGME-SL  ManEst      4      59          D2B       53.37    455.00       36.85            1
 30    117 PGME-SL  ManEst      4      59          D2A       55.47    510.00       38.94            1
 30    118 PGME-SL  ManEst      4      59          D1B       46.40    515.00       29.88            1
 30    119 PGME-SL  ManEst      4      59          D1A       47.30    555.00       30.78            1
 30    120 PGME-SL  ManEst      4      59          D1B       47.78    435.00       31.26            1
 30    121 PGME-SL  ManEst      4      60          D2B       49.61    495.00       33.09            1
 30    122 PGME-SL  ManEst      4      61          D1A       47.35    375.00       30.82            1
 30    123 PGME-SL  ManEst      4      61          D1A       47.92    515.00       31.40            1
 30    124 PGME-SL  ManEst      4      61          D1B       43.30    460.00       26.78            1
 30    125 PGME-SL  ManEst      4      62          D1A       46.85    505.00       30.33            1
 30    126 PGME-SL  ManEst      4      62          D2B       51.05    490.00       34.53            1
 30    127 PGME-SL  ManEst      4      62          D2B       47.34    350.00       30.82            1
 30    128 PGME-SL  ManEst      4      63          D1A       52.23    410.00       35.71            1
 31      1 MPGE-LS  ManEst      1       1          D1B       59.18    375.00       38.86            1
 31      2 MPGE-LS  ManEst      1       4          D2A       65.17    265.00       44.86            1
 31      3 MPGE-LS  ManEst      1       4          D1B       62.32    250.00       42.01            1
 31      4 MPGE-LS  ManEst      1       6          D1A       59.79    255.00       39.47            1
 31      5 MPGE-LS  ManEst      1       6          D1A       63.87    300.00       43.55            1
 31      6 MPGE-LS  ManEst      1       7          D1B       60.19    295.00       39.87            1
 31      7 MPGE-LS  ManEst      1       7          D2B       47.01    300.00       26.70            1
 31      8 MPGE-LS  ManEst      1       7          D2A       63.47    275.00       43.16            1
