Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT
 10    114  MGP-LS  ManEst      4      18          D2B       61.97    375.00
 10    115  MGP-LS  ManEst      4      19          D2B       59.31    365.00
 10    116  MGP-LS  ManEst      4      19          D1A       56.58    370.00
 10    117  MGP-LS  ManEst      4      19          D2B       60.77    515.00
 10    118  MGP-LS  ManEst      4      19          D2B       59.11    400.00
 10    119  MGP-LS  ManEst      4      19          D2A       59.08    375.00
 10    120  MGP-LS  ManEst      4      20          D1B       58.54    420.00
 10    121  MGP-LS  ManEst      4      20          D1A       62.48    390.00
 10    122  MGP-LS  ManEst      4      20          D2A       63.51    355.00
 10    123  MGP-LS  ManEst      4      20          D2A       60.56    305.00
 10    124  MGP-LS  ManEst      4      20          D2B       60.45    490.00
 10    125  MGP-LS  ManEst      4      20          D2B       61.58    385.00
 10    126  MGP-LS  ManEst      4      20          D1A       60.34    430.00
 10    127  MGP-LS  ManEst      4      20          D1A       58.12    435.00
 10    128  MGP-LS  ManEst      4      20          D2A       65.65    410.00
 11      1  GPM-LS  ManEst      1       0          D1B       50.23    230.00
 11      2  GPM-LS  ManEst      1       0          D1B       55.89    215.00
 11      3  GPM-LS  ManEst      1       0          D1A       55.76    230.00
 11      4  GPM-LS  ManEst      1       0          D2A       51.30    180.00
 11      5  GPM-LS  ManEst      1       0          D1A       51.31    220.00
 11      6  GPM-LS  ManEst      1       0          D2B       54.70    170.00
 11      7  GPM-LS  ManEst      1       0          D2A       49.89    210.00
 11      8  GPM-LS  ManEst      1       0          D1B       50.97    200.00
 11      9  GPM-LS  ManEst      1       0          D2B       51.23    200.00
 11     10  GPM-LS  ManEst      1       0          D2A       51.87    190.00
 11     11  GPM-LS  ManEst      1       0          D2A       50.40    295.00
 11     12  GPM-LS  ManEst      1       0          D1B       51.53    180.00
 11     13  GPM-LS  ManEst      1       0          D1A       50.02    280.00
 11     14  GPM-LS  ManEst      1       0          D2B       52.67    260.00
 11     15  GPM-LS  ManEst      1       0          D1A       51.26    235.00
 11     16  GPM-LS  ManEst      1       0          D1A       50.48    200.00
 11     17  GPM-LS  ManEst      1       0          D1A       51.50    205.00
 11     18  GPM-LS  ManEst      1       0          D1B       50.78    185.00
 11     19  GPM-LS  ManEst      1       0          D2B       51.49    180.00
 11     20  GPM-LS  ManEst      1       0          D1B       51.63    205.00
 11     21  GPM-LS  ManEst      1       0          D1A       50.21    215.00
 11     22  GPM-LS  ManEst      1       0          D2A       50.70    155.00
 11     23  GPM-LS  ManEst      1       0          D2A       49.19    290.00
 11     24  GPM-LS  ManEst      1       0          D1B       49.42    220.00
 11     25  GPM-LS  ManEst      1       1          D2B       51.27    365.00
 11     26  GPM-LS  ManEst      1       1          D2A       53.85    145.00
 11     27  GPM-LS  ManEst      1       1          D1A       51.46    210.00
 11     28  GPM-LS  ManEst      1       1          D2B       50.79    190.00
 11     29  GPM-LS  ManEst      1       1          D2B       49.96    190.00
 11     30  GPM-LS  ManEst      1       1          D2B       53.48    370.00
 11     31  GPM-LS  ManEst      1       1          D1B       55.23    220.00
 11     32  GPM-LS  ManEst      1       1          D2A       49.57    195.00
 11     33  GPM-LS  ManEst      2       1          D1A       54.12    425.00
 11     34  GPM-LS  ManEst      2       1          D1A       53.40    210.00
 11     35  GPM-LS  ManEst      2       1          D2B       49.01    220.00
 11     36  GPM-LS  ManEst      2       1          D1A       53.67    195.00
 11     37  GPM-LS  ManEst      2       1          D2B       52.40    235.00
 11     38  GPM-LS  ManEst      2       1          D2B       51.31    300.00
 11     39  GPM-LS  ManEst      2       1          D1B       51.89    205.00
 11     40  GPM-LS  ManEst      2       1          D1A       55.36    255.00
 11     41  GPM-LS  ManEst      2       2          D1A       51.88    630.00
 11     42  GPM-LS  ManEst      2       2          D2A       54.38    200.00
 11     43  GPM-LS  ManEst      2       3          D1B       54.45    240.00
 11     44  GPM-LS  ManEst      2       3          D1B       53.27    255.00
 11     45  GPM-LS  ManEst      2       4          D2B       54.33    210.00
 11     46  GPM-LS  ManEst      2       4          D2B       49.67    180.00
 11     47  GPM-LS  ManEst      2       4          D2B       50.30    245.00
 11     48  GPM-LS  ManEst      2       6          D2A       53.87    290.00
 11     49  GPM-LS  ManEst      2       6          D1B       56.28    270.00
 11     50  GPM-LS  ManEst      2       6          D2B       52.87    200.00
 11     51  GPM-LS  ManEst      2       7          D1B       55.06    230.00
 11     52  GPM-LS  ManEst      2       7          D1B       48.53    315.00
 11     53  GPM-LS  ManEst      2       7          D2A       56.57    260.00
 11     54  GPM-LS  ManEst      2       7          D2A       54.54    175.00
 11     55  GPM-LS  ManEst      2       7          D1A       51.98    245.00
 11     56  GPM-LS  ManEst      2       8          D2A       56.59    470.00
 11     57  GPM-LS  ManEst      2       8          D2A       55.82    235.00
 11     58  GPM-LS  ManEst      2       8          D1A       54.99    290.00
 11     59  GPM-LS  ManEst      2       8          D1B       56.17    275.00
 11     60  GPM-LS  ManEst      2       8          D1B       55.87    295.00
 11     61  GPM-LS  ManEst      2       8          D2A       54.66    280.00
 11     62  GPM-LS  ManEst      2       8          D2A       52.53    230.00
 11     63  GPM-LS  ManEst      2       8          D1A       52.65    265.00
 11     64  GPM-LS  ManEst      2       8          D2B       54.76    195.00
 11     65  GPM-LS  ManEst      3       8          D1B       57.72    380.00
 11     66  GPM-LS  ManEst      3       8          D1B       51.99    270.00
 11     67  GPM-LS  ManEst      3       8          D2A       55.46    260.00
 11     68  GPM-LS  ManEst      3       8          D1A       53.64    250.00
 11     69  GPM-LS  ManEst      3       8          D2A       48.98    235.00
 11     70  GPM-LS  ManEst      3       8          D2A       48.64    235.00
 11     71  GPM-LS  ManEst      3       8          D2A       52.79    230.00
 11     72  GPM-LS  ManEst      3       8          D1A       53.85    265.00
 11     73  GPM-LS  ManEst      3       8          D1B       51.71    240.00
 11     74  GPM-LS  ManEst      3       8          D1B       51.13    290.00
 11     75  GPM-LS  ManEst      3       8          D1B       49.22    245.00
 11     76  GPM-LS  ManEst      3       8          D1B       51.12    320.00
 11     77  GPM-LS  ManEst      3       8          D1A       51.44    205.00
 11     78  GPM-LS  ManEst      3       8          D2B       48.74    265.00
 11     79  GPM-LS  ManEst      3       8          D2B       47.56    185.00
 11     80  GPM-LS  ManEst      3       8          D1A       46.88    185.00
 11     81  GPM-LS  ManEst      3       8          D2A       45.96    250.00
 11     82  GPM-LS  ManEst      3       8          D2A       51.65    210.00
 11     83  GPM-LS  ManEst      3       8          D1B       52.14    285.00
 11     84  GPM-LS  ManEst      3       8          D2A       53.38    290.00
 11     85  GPM-LS  ManEst      3       8          D1A       54.38    240.00
 11     86  GPM-LS  ManEst      3       8          D2B       49.49    310.00
 11     87  GPM-LS  ManEst      3       8          D1B       54.34    250.00
 11     88  GPM-LS  ManEst      3       8          D2B       48.77    285.00
 11     89  GPM-LS  ManEst      3       8          D1A       50.80    195.00
 11     90  GPM-LS  ManEst      3       8          D2B       52.14    240.00
 11     91  GPM-LS  ManEst      3       8          D2B       51.06    250.00
 11     92  GPM-LS  ManEst      3       8          D1A       54.81    245.00
 11     93  GPM-LS  ManEst      3       8          D2B       56.66    380.00
 11     94  GPM-LS  ManEst      3       8          D1A       53.31    220.00
 11     95  GPM-LS  ManEst      3       8          D2A       56.26    220.00
 11     96  GPM-LS  ManEst      3       8          D2B       52.68    310.00
 11     97  GPM-LS  ManEst      4       8          D2A       58.26    750.00
 11     98  GPM-LS  ManEst      4       8          D2B       52.48    210.00
 11     99  GPM-LS  ManEst      4       8          D1A       53.84    220.00
 11    100  GPM-LS  ManEst      4       8          D2B       54.33    175.00
 11    101  GPM-LS  ManEst      4       8          D1A       55.47    250.00
 11    102  GPM-LS  ManEst      4       8          D1B       50.90    235.00
 11    103  GPM-LS  ManEst      4       8          D2B       54.25    165.00
 11    104  GPM-LS  ManEst      4       8          D2B       48.96    220.00
 11    105  GPM-LS  ManEst      4       8          D2A       51.40    210.00
 11    106  GPM-LS  ManEst      4       8          D1A       51.31    190.00
 11    107  GPM-LS  ManEst      4       8          D2A       51.17    215.00
 11    108  GPM-LS  ManEst      4       8          D2A       51.34    195.00
 11    109  GPM-LS  ManEst      4       8          D1A       52.31    205.00
 11    110  GPM-LS  ManEst      4       8          D1B       51.33    210.00
 11    111  GPM-LS  ManEst      4       8          D2A       53.22    265.00
 11    112  GPM-LS  ManEst      4       8          D1B       51.68    200.00
 11    113  GPM-LS  ManEst      4       8          D1B       50.69    230.00
 11    114  GPM-LS  ManEst      4       8          D1B       49.15    160.00
 11    115  GPM-LS  ManEst      4       8          D1A       54.30    180.00
 11    116  GPM-LS  ManEst      4       8          D2B       51.61    210.00
 11    117  GPM-LS  ManEst      4       8          D1B       52.87    215.00
 11    118  GPM-LS  ManEst      4       8          D2B       52.90    235.00
 11    119  GPM-LS  ManEst      4       8          D1B       52.52    220.00
 11    120  GPM-LS  ManEst      4       8          D1B       52.95    200.00
 11    121  GPM-LS  ManEst      4       8          D2B       51.64    160.00
 11    122  GPM-LS  ManEst      4       8          D2A       54.05    245.00
 11    123  GPM-LS  ManEst      4       8          D1A       49.89    250.00
 11    124  GPM-LS  ManEst      4       8          D2A       53.48    270.00
 11    125  GPM-LS  ManEst      4       8          D1A       53.75    330.00
 11    126  GPM-LS  ManEst      4       8          D1A       53.00    210.00
 11    127  GPM-LS  ManEst      4       8          D2B       54.62    230.00
 11    128  GPM-LS  ManEst      4       8          D2A       51.53    230.00
 12      1  GMP-LS  ManEst      1       0          D2A       70.05    420.00
 12      2  GMP-LS  ManEst      1       0          D1A       70.19    375.00
 12      3  GMP-LS  ManEst      1       0          D1B       68.18    410.00
 12      4  GMP-LS  ManEst      1       0          D2B       74.60    525.00
 12      5  GMP-LS  ManEst      1       0          D1A       65.58    375.00
 12      6  GMP-LS  ManEst      1       0          D1B       71.58    490.00
 12      7  GMP-LS  ManEst      1       0          D2B       73.52    480.00
 12      8  GMP-LS  ManEst      1       0          D2A       76.47    515.00
 12      9  GMP-LS  ManEst      1       0          D1A       69.50    400.00
 12     10  GMP-LS  ManEst      1       0          D1B       65.03    460.00
 12     11  GMP-LS  ManEst      1       0          D1B       77.31    610.00
 12     12  GMP-LS  ManEst      1       0          D2A       65.09    480.00
 12     13  GMP-LS  ManEst      1       0          D2B       71.84    520.00
 12     14  GMP-LS  ManEst      1       0          D1B       67.55    630.00
 12     15  GMP-LS  ManEst      1       0          D1A       69.58    620.00
 12     16  GMP-LS  ManEst      1       0          D2B       68.23    485.00
 12     17  GMP-LS  ManEst      1       0          D2B       66.65    420.00
 12     18  GMP-LS  ManEst      1       0          D1A       71.58    555.00
 12     19  GMP-LS  ManEst      1       0          D1A       66.75    570.00
 12     20  GMP-LS  ManEst      1       0          D1B       67.49    630.00
 12     21  GMP-LS  ManEst      1       1          D2A       66.09    470.00
 12     22  GMP-LS  ManEst      1       1          D1B       68.43    370.00
 12     23  GMP-LS  ManEst      1       1          D1B       69.60    310.00
 12     24  GMP-LS  ManEst      1       1          D2B       68.44    460.00
 12     25  GMP-LS  ManEst      1       1          D2A       64.94    510.00
 12     26  GMP-LS  ManEst      1       1          D2A       70.22    565.00
 12     27  GMP-LS  ManEst      1       1          D1A       76.22    560.00
 12     28  GMP-LS  ManEst      1       1          D2A       69.48    380.00
 12     29  GMP-LS  ManEst      1       1          D1A       72.29    350.00
 12     30  GMP-LS  ManEst      1       1          D2A       67.62    530.00
 12     31  GMP-LS  ManEst      1       1          D2B       69.75    470.00
 12     32  GMP-LS  ManEst      1       1          D2B       67.13    410.00
 12     33  GMP-LS  ManEst      2       1          D2A       66.89    560.00
 12     34  GMP-LS  ManEst      2       1          D2A       68.29    440.00
 12     35  GMP-LS  ManEst      2       1          D1B       63.53    330.00
 12     36  GMP-LS  ManEst      2       1          D2A       68.07    290.00
 12     37  GMP-LS  ManEst      2       2          D2B       65.22    440.00
 12     38  GMP-LS  ManEst      2       2          D1B       70.42    775.00
 12     39  GMP-LS  ManEst      2       2          D2A       66.47    605.00
 12     40  GMP-LS  ManEst      2       2          D2B       69.08    420.00
 12     41  GMP-LS  ManEst      2       2          D2A       66.98    600.00
 12     42  GMP-LS  ManEst      2       2          D1A       69.61    485.00
 12     43  GMP-LS  ManEst      2       2          D2B       64.33    365.00
 12     44  GMP-LS  ManEst      2       2          D2A       65.39    425.00
 12     45  GMP-LS  ManEst      2       2          D2B       70.52    535.00
 12     46  GMP-LS  ManEst      2       2          D1A       70.56    660.00
 12     47  GMP-LS  ManEst      2       2          D1B       71.09    825.00
 12     48  GMP-LS  ManEst      2       2          D1B       71.21    590.00
 12     49  GMP-LS  ManEst      2       2          D2B       70.38    580.00
 12     50  GMP-LS  ManEst      2       2          D1A       66.52    480.00
 12     51  GMP-LS  ManEst      2       2          D2A       66.22    545.00
 12     52  GMP-LS  ManEst      2       3          D1A       66.01    415.00
 12     53  GMP-LS  ManEst      2       3          D1A       72.26    405.00
 12     54  GMP-LS  ManEst      2       3          D1B       68.01    370.00
 12     55  GMP-LS  ManEst      2       3          D1B       69.52    660.00
 12     56  GMP-LS  ManEst      2       3          D2B       65.75    385.00
 12     57  GMP-LS  ManEst      2       3          D2A       68.31    515.00
 12     58  GMP-LS  ManEst      2       3          D1A       67.39    655.00
 12     59  GMP-LS  ManEst      2       3          D1A       68.08    520.00
 12     60  GMP-LS  ManEst      2       3          D2B       66.33    755.00
 12     61  GMP-LS  ManEst      2       3          D1A       69.12    680.00
 12     62  GMP-LS  ManEst      2       3          D1B       68.23    625.00
 12     63  GMP-LS  ManEst      2       3          D1B       71.87    665.00
 12     64  GMP-LS  ManEst      2       3          D2B       68.53    585.00
 12     65  GMP-LS  ManEst      3       3          D2A       69.31    625.00
 12     66  GMP-LS  ManEst      3       3          D1B       69.67    410.00
 12     67  GMP-LS  ManEst      3       3          D2B       70.39    490.00
 12     68  GMP-LS  ManEst      3       3          D1B       67.63    705.00
 12     69  GMP-LS  ManEst      3       3          D2B       65.50    755.00
 12     70  GMP-LS  ManEst      3       3          D2A       66.42    555.00
 12     71  GMP-LS  ManEst      3       3          D2B       65.87    310.00
 12     72  GMP-LS  ManEst      3       3          D1A       66.18    455.00
 12     73  GMP-LS  ManEst      3       3          D2A       70.65    635.00
 12     74  GMP-LS  ManEst      3       3          D1A       63.49    445.00
 12     75  GMP-LS  ManEst      3       3          D1A       70.98    540.00
 12     76  GMP-LS  ManEst      3       3          D1A       72.07    425.00
 12     77  GMP-LS  ManEst      3       3          D1B       71.94    450.00
 12     78  GMP-LS  ManEst      3       3          D1B       71.16    500.00
 12     79  GMP-LS  ManEst      3       3          D1A       69.89    630.00
 12     80  GMP-LS  ManEst      3       3          D2A       62.92    500.00
 12     81  GMP-LS  ManEst      3       3          D1B       72.51    455.00
 12     82  GMP-LS  ManEst      3       3          D2A       65.91    415.00
 12     83  GMP-LS  ManEst      3       3          D2B       68.87    680.00
 12     84  GMP-LS  ManEst      3       3          D2B       70.98    785.00
 12     85  GMP-LS  ManEst      3       3          D2B       69.84    660.00
 12     86  GMP-LS  ManEst      3       3          D1B       72.00    345.00
 12     87  GMP-LS  ManEst      3       3          D1A       68.30    605.00
 12     88  GMP-LS  ManEst      3       3          D1A       71.73    645.00
 12     89  GMP-LS  ManEst      3       3          D2A       70.95    580.00
 12     90  GMP-LS  ManEst      3       3          D1B       73.21    850.00
 12     91  GMP-LS  ManEst      3       3          D2B       69.05    605.00
 12     92  GMP-LS  ManEst      3       3          D1B       68.03    515.00
 12     93  GMP-LS  ManEst      3       3          D2A       70.08    435.00
 12     94  GMP-LS  ManEst      3       3          D2B       73.16    670.00
 12     95  GMP-LS  ManEst      3       3          D2A       68.64    455.00
 12     96  GMP-LS  ManEst      3       3          D1A       71.30    555.00
 12     97  GMP-LS  ManEst      4       4          D2A       64.74    485.00
 12     98  GMP-LS  ManEst      4       4          D1B       67.99    570.00
 12     99  GMP-LS  ManEst      4       4          D1A       68.79    595.00
 12    100  GMP-LS  ManEst      4       4          D2A       72.91    565.00
 12    101  GMP-LS  ManEst      4       4          D2B       68.23    585.00
 12    102  GMP-LS  ManEst      4       4          D2B       67.55    685.00
 12    103  GMP-LS  ManEst      4       4          D2A       74.91    525.00
 12    104  GMP-LS  ManEst      4       5          D1A       67.22    645.00
 12    105  GMP-LS  ManEst      4       5          D1B       72.22    665.00
 12    106  GMP-LS  ManEst      4       5          D2B       70.47    595.00
 12    107  GMP-LS  ManEst      4       5          D1B       70.38    615.00
 12    108  GMP-LS  ManEst      4       5          D2A       69.52    805.00
 12    109  GMP-LS  ManEst      4       5          D1B       71.84    620.00
 12    110  GMP-LS  ManEst      4       5          D2B       66.02    620.00
 12    111  GMP-LS  ManEst      4       5          D1B       65.35    665.00
 12    112  GMP-LS  ManEst      4       5          D1A       69.02    750.00
 12    113  GMP-LS  ManEst      4       5          D1A       67.46    640.00
 12    114  GMP-LS  ManEst      4       5          D1B       70.22    310.00
 12    115  GMP-LS  ManEst      4       5          D1B       68.19    325.00
 12    116  GMP-LS  ManEst      4       5          D1B       71.15    270.00
 12    117  GMP-LS  ManEst      4       6          D2A       65.18    425.00
 12    118  GMP-LS  ManEst      4       7          D1A       72.16    370.00
 12    119  GMP-LS  ManEst      4       7          D2B       69.51    315.00
 12    120  GMP-LS  ManEst      4       7          D2A       72.51    510.00
 12    121  GMP-LS  ManEst      4       7          D1A       74.26    410.00
 12    122  GMP-LS  ManEst      4       7          D1A       70.78    545.00
 12    123  GMP-LS  ManEst      4       7          D2A       75.99    525.00
 12    124  GMP-LS  ManEst      4       7          D2A       71.55    645.00
 12    125  GMP-LS  ManEst      4       7          D2B       69.33    575.00
 12    126  GMP-LS  ManEst      4       7          D2B       70.46    475.00
 12    127  GMP-LS  ManEst      4       7          D2B       72.60    505.00
 12    128  GMP-LS  ManEst      4       7          D1A       67.19    450.00
 13      1  PMG-SL  ManEst      1       0          D2A       59.61    585.00
 13      2  PMG-SL  ManEst      1       0          D1A       62.62    625.00
 13      3  PMG-SL  ManEst      1       0          D2B       58.53    500.00
 13      4  PMG-SL  ManEst      1       1          D1B       57.66    590.00
 13      5  PMG-SL  ManEst      1       1          D2B       57.18    390.00
 13      6  PMG-SL  ManEst      1       1          D2B       56.51    420.00
 13      7  PMG-SL  ManEst      1       1          D2A       58.09    490.00
 13      8  PMG-SL  ManEst      1       1          D1A       61.06    605.00
 13      9  PMG-SL  ManEst      1       1          D1B       55.92    365.00
 13     10  PMG-SL  ManEst      1       1          D2A       56.31    600.00
 13     11  PMG-SL  ManEst      1       1          D1A       54.87    595.00
 13     12  PMG-SL  ManEst      1       1          D1B       57.03    470.00
 13     13  PMG-SL  ManEst      1       1          D2B       57.01    620.00
 13     14  PMG-SL  ManEst      1       1          D2B       56.05    420.00
 13     15  PMG-SL  ManEst      1       1          D2B       56.88    725.00
 13     16  PMG-SL  ManEst      1       1          D1A       57.91    425.00
 13     17  PMG-SL  ManEst      1       1          D1B       57.73    410.00
 13     18  PMG-SL  ManEst      1       1          D1B       55.79    570.00
 13     19  PMG-SL  ManEst      1       1          D2B       57.33    600.00
 13     20  PMG-SL  ManEst      1       1          D2A       55.83    465.00
 13     21  PMG-SL  ManEst      1       1          D2A       54.97    460.00
 13     22  PMG-SL  ManEst      1       1          D2B       56.84    500.00
 13     23  PMG-SL  ManEst      1       1          D1B       55.96    515.00
 13     24  PMG-SL  ManEst      1       1          D1B       57.30    465.00
 13     25  PMG-SL  ManEst      1       1          D1B       54.31    330.00
 13     26  PMG-SL  ManEst      1       1          D2A       49.66    415.00
 13     27  PMG-SL  ManEst      1       1          D1A       57.76    405.00
 13     28  PMG-SL  ManEst      1       1          D1A       55.05    510.00
 13     29  PMG-SL  ManEst      1       1          D1A       56.34    560.00
 13     30  PMG-SL  ManEst      1       1          D2A       55.12    600.00
 13     31  PMG-SL  ManEst      1       1          D2A       54.41    450.00
 13     32  PMG-SL  ManEst      1       1          D1A       50.62    500.00
 13     33  PMG-SL  ManEst      2       1          D1A       63.56    525.00
 13     34  PMG-SL  ManEst      2       1          D1B       54.15    360.00
 13     35  PMG-SL  ManEst      2       1          D1B       57.25    475.00
 13     36  PMG-SL  ManEst      2       1          D1B       57.98    380.00
 13     37  PMG-SL  ManEst      2       1          D1B       57.48    375.00
 13     38  PMG-SL  ManEst      2       1          D2B       56.86    345.00
 13     39  PMG-SL  ManEst      2       1          D1A       55.33    405.00
 13     40  PMG-SL  ManEst      2       1          D2B       57.37    315.00
 13     41  PMG-SL  ManEst      2       1          D2A       58.90    500.00
 13     42  PMG-SL  ManEst      2       1          D2B       57.29    545.00
 13     43  PMG-SL  ManEst      2       1          D2B       54.51    355.00
 13     44  PMG-SL  ManEst      2       1          D2B       56.43    375.00
 13     45  PMG-SL  ManEst      2       1          D1B       57.17    390.00
 13     46  PMG-SL  ManEst      2       1          D2A       56.98    705.00
 13     47  PMG-SL  ManEst      2       1          D1A       57.20    315.00
 13     48  PMG-SL  ManEst      2       1          D2B       53.99    320.00
 13     49  PMG-SL  ManEst      2       1          D1A       56.00    425.00
 13     50  PMG-SL  ManEst      2       1          D2B       55.03    470.00
 13     51  PMG-SL  ManEst      2       1          D1A       54.75    405.00
 13     52  PMG-SL  ManEst      2       1          D1B       55.93    540.00
 13     53  PMG-SL  ManEst      2       1          D2A       57.82    430.00
 13     54  PMG-SL  ManEst      2       1          D1B       54.60    395.00
 13     55  PMG-SL  ManEst      2       1          D2A       54.21    515.00
 13     56  PMG-SL  ManEst      2       1          D1A       56.75    460.00
 13     57  PMG-SL  ManEst      2       1          D1B       56.78    440.00
 13     58  PMG-SL  ManEst      2       1          D1A       56.50    420.00
 13     59  PMG-SL  ManEst      2       1          D2A       53.57    465.00
 13     60  PMG-SL  ManEst      2       1          D2A       53.52    465.00
 13     61  PMG-SL  ManEst      2       1          D2A       55.47    625.00
 13     62  PMG-SL  ManEst      2       1          D1A       57.00    555.00
 13     63  PMG-SL  ManEst      2       1          D2B       55.56    325.00
 13     64  PMG-SL  ManEst      2       1          D2A       58.27    425.00
 13     65  PMG-SL  ManEst      3       1          D1A       59.79    645.00
 13     66  PMG-SL  ManEst      3       1          D1A       56.96    315.00
 13     67  PMG-SL  ManEst      3       1          D2A       56.01    365.00
 13     68  PMG-SL  ManEst      3       1          D1B       57.52    515.00
 13     69  PMG-SL  ManEst      3       1          D2A       57.46    315.00
 13     70  PMG-SL  ManEst      3       1          D2A       57.25    340.00
 13     71  PMG-SL  ManEst      3       1          D1A       54.80    305.00
 13     72  PMG-SL  ManEst      3       1          D2A       56.93    360.00
 13     73  PMG-SL  ManEst      3       1          D2B       54.40    365.00
 13     74  PMG-SL  ManEst      3       1          D2B       55.81    360.00
 13     75  PMG-SL  ManEst      3       1          D1B       55.05    290.00
 13     76  PMG-SL  ManEst      3       1          D1A       53.95    405.00
 13     77  PMG-SL  ManEst      3       1          D2B       56.35    335.00
 13     78  PMG-SL  ManEst      3       1          D2A       57.60    515.00
 13     79  PMG-SL  ManEst      3       1          D1B       56.56    320.00
 13     80  PMG-SL  ManEst      3       1          D1B       54.56    335.00
 13     81  PMG-SL  ManEst      3       1          D2A       56.96    345.00
 13     82  PMG-SL  ManEst      3       1          D1A       55.98    425.00
 13     83  PMG-SL  ManEst      3       1          D1A       55.52    325.00
 13     84  PMG-SL  ManEst      3       1          D2B       55.30    460.00
 13     85  PMG-SL  ManEst      3       2          D2B       51.52    430.00
 13     86  PMG-SL  ManEst      3       2          D1B       53.12    410.00
 13     87  PMG-SL  ManEst      3       2          D1A       53.55    390.00
 13     88  PMG-SL  ManEst      3       2          D2A       57.56    485.00
 13     89  PMG-SL  ManEst      3       2          D2B       55.86    440.00
 13     90  PMG-SL  ManEst      3       2          D1B       54.41    385.00
 13     91  PMG-SL  ManEst      3       2          D1B       53.03    525.00
 13     92  PMG-SL  ManEst      3       2          D2B       54.24    360.00
 13     93  PMG-SL  ManEst      3       2          D1B       55.30    385.00
 13     94  PMG-SL  ManEst      3       2          D2B       54.05    510.00
 13     95  PMG-SL  ManEst      3       2          D2A       56.65    595.00
 13     96  PMG-SL  ManEst      3       2          D1A       54.00    350.00
 13     97  PMG-SL  ManEst      4       2          D1B       59.37    530.00
 13     98  PMG-SL  ManEst      4       2          D1B       55.11    295.00
 13     99  PMG-SL  ManEst      4       2          D2A       51.64    455.00
 13    100  PMG-SL  ManEst      4       2          D1B       53.20    385.00
 13    101  PMG-SL  ManEst      4       2          D1B       56.18    290.00
 13    102  PMG-SL  ManEst      4       2          D2A       55.55    445.00
 13    103  PMG-SL  ManEst      4       2          D1A       56.57    365.00
 13    104  PMG-SL  ManEst      4       2          D2B       54.88    510.00
 13    105  PMG-SL  ManEst      4       2          D2B       55.77    330.00
 13    106  PMG-SL  ManEst      4       2          D1A       54.38    510.00
 13    107  PMG-SL  ManEst      4       2          D1B       53.68    365.00
 13    108  PMG-SL  ManEst      4       2          D2B       54.76    340.00
 13    109  PMG-SL  ManEst      4       2          D2B       58.88    310.00
 13    110  PMG-SL  ManEst      4       2          D2A       56.93    375.00
 13    111  PMG-SL  ManEst      4       2          D1A       52.89    375.00
 13    112  PMG-SL  ManEst      4       2          D2B       54.99    265.00
 13    113  PMG-SL  ManEst      4       2          D2B       55.70    330.00
 13    114  PMG-SL  ManEst      4       3          D1B       53.17    575.00
 13    115  PMG-SL  ManEst      4       3          D1A       52.86    635.00
 13    116  PMG-SL  ManEst      4       3          D2A       54.78    465.00
 13    117  PMG-SL  ManEst      4       3          D1A       54.71    570.00
 13    118  PMG-SL  ManEst      4       3          D2A       53.29    465.00
 13    119  PMG-SL  ManEst      4       3          D1B       49.95    495.00
 13    120  PMG-SL  ManEst      4       3          D1B       51.17    310.00
 13    121  PMG-SL  ManEst      4       3          D1A       53.45    325.00
 13    122  PMG-SL  ManEst      4       3          D1A       50.86    495.00
 13    123  PMG-SL  ManEst      4       3          D2A       50.90    460.00
 13    124  PMG-SL  ManEst      4       3          D1A       52.34    625.00
 13    125  PMG-SL  ManEst      4       3          D2B       50.15    370.00
 13    126  PMG-SL  ManEst      4       3          D2B       52.33    375.00
 13    127  PMG-SL  ManEst      4       3          D2A       51.65    355.00
 13    128  PMG-SL  ManEst      4       3          D2A       51.65    395.00
 14      1  PGM-LS  ManEst      1       0          D1A       48.26    300.00
 14      2  PGM-LS  ManEst      1       0          D1B       55.77    345.00
 14      3  PGM-LS  ManEst      1       0          D1B       56.42    485.00
 14      4  PGM-LS  ManEst      1       0          D1B       55.45    340.00
 14      5  PGM-LS  ManEst      1       0          D1A       54.14    340.00
 14      6  PGM-LS  ManEst      1       0          D1A       55.85    380.00
 14      7  PGM-LS  ManEst      1       0          D2B       54.02    445.00
 14      8  PGM-LS  ManEst      1       0          D1B       53.79    405.00
 14      9  PGM-LS  ManEst      1       0          D2B       48.33    225.00
 14     10  PGM-LS  ManEst      1       0          D2A       52.13    520.00
 14     11  PGM-LS  ManEst      1       0          D2A       54.73    360.00
 14     12  PGM-LS  ManEst      1       0          D1B       54.94    405.00
 14     13  PGM-LS  ManEst      1       0          D2A       51.72    380.00
 14     14  PGM-LS  ManEst      1       0          D2B       50.36    395.00
 14     15  PGM-LS  ManEst      1       0          D2B       51.74    305.00
 14     16  PGM-LS  ManEst      1       1          D2B       48.57    365.00
 14     17  PGM-LS  ManEst      1       1          D1A       53.26    505.00
 14     18  PGM-LS  ManEst      1       2          D2A       44.52    280.00
 14     19  PGM-LS  ManEst      1       2          D2A       50.01    495.00
 14     20  PGM-LS  ManEst      1       2          D2A       50.85    375.00
 14     21  PGM-LS  ManEst      1       2          D1B       50.43    410.00
 14     22  PGM-LS  ManEst      1       2          D1A       49.27    375.00
 14     23  PGM-LS  ManEst      1       3          D2B       45.55    310.00
 14     24  PGM-LS  ManEst      1       3          D1A       51.22    575.00
