Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
 50     93 GMPE-SL  ManEst      3      13          D2B       64.37       1090.36    255.00       44.10            1
 50     94 GMPE-SL  ManEst      3      13          D1A       61.55       1093.20    265.00       41.29            1
 50     95 GMPE-SL  ManEst      3      13          D2A       60.32       1298.22    315.00       40.06            1
 50     96 GMPE-SL  ManEst      3      13          D1B       58.69       1163.36    240.00       38.43            1
 50     97 GMPE-SL  ManEst      4      13          D1A       49.31       1180.39    330.00       28.67            1
 50     98 GMPE-SL  ManEst      4      13          D1B       51.97       1214.43    310.00       31.33            1
 50     99 GMPE-SL  ManEst      4      13          D2B       53.15       1038.44    265.00       32.51            1
 50    100 GMPE-SL  ManEst      4      13          D1B       53.59       1012.44    235.00       32.95            1
 50    101 GMPE-SL  ManEst      4      13          D1B       57.55       1022.41    270.00       36.91            1
 50    102 GMPE-SL  ManEst      4      13          D2A       56.17       1196.39    355.00       35.53            1
 50    103 GMPE-SL  ManEst      4      13          D2A       53.73       1175.34    360.00       33.09            1
 50    104 GMPE-SL  ManEst      4      13          D2A       55.79       1050.45    270.00       35.15            1
 50    105 GMPE-SL  ManEst      4      13          D2B       57.13        977.48    245.00       36.49            1
 50    106 GMPE-SL  ManEst      4      13          D1B       53.30       1005.37    245.00       32.66            1
 50    107 GMPE-SL  ManEst      4      14          D2B       57.82       1138.45    315.00       37.18            1
 50    108 GMPE-SL  ManEst      4      14          D2A       57.39       1114.35    230.00       36.75            1
 50    109 GMPE-SL  ManEst      4      14          D1A       59.07       1259.27    430.00       38.43            1
 50    110 GMPE-SL  ManEst      4      15          D2A       63.81       1204.25    395.00       43.16            1
 50    111 GMPE-SL  ManEst      4      15          D2A       61.10       1168.28    345.00       40.46            1
 50    112 GMPE-SL  ManEst      4      15          D2B       65.12       1087.42    350.00       44.47            1
 50    113 GMPE-SL  ManEst      4      15          D1A       62.33       1082.49    315.00       41.69            1
 50    114 GMPE-SL  ManEst      4      16          D1B       54.06       1263.29    295.00       33.42            1
 50    115 GMPE-SL  ManEst      4      16          D1B       58.44       1214.38    385.00       37.80            1
 50    116 GMPE-SL  ManEst      4      16          D1B       51.24       1052.36    365.00       30.60            1
 50    117 GMPE-SL  ManEst      4      16          D2A       54.11       1026.42    240.00       33.47            1
 50    118 GMPE-SL  ManEst      4      16          D2A       50.31        909.44    250.00       29.67            1
 50    119 GMPE-SL  ManEst      4      16          D1A       62.38        856.55    215.00       41.74            1
 50    120 GMPE-SL  ManEst      4      16          D2B       49.05       1092.33    220.00       28.41            1
 50    121 GMPE-SL  ManEst      4      16          D2B       59.36        953.49    250.00       38.72            1
 50    122 GMPE-SL  ManEst      4      16          D1A       60.04       1021.57    285.00       39.40            1
 50    123 GMPE-SL  ManEst      4      16          D1B       57.75        941.28    290.00       37.11            1
 50    124 GMPE-SL  ManEst      4      16          D1A       53.68        843.63    200.00       33.04            1
 50    125 GMPE-SL  ManEst      4      16          D1A       59.09        884.64    250.00       38.45            1
 50    126 GMPE-SL  ManEst      4      16          D2B       57.09       1012.34    375.00       36.45            1
 50    127 GMPE-SL  ManEst      4      16          D2B       56.36        915.51    210.00       35.72            1
 50    128 GMPE-SL  ManEst      4      16          D1A       47.56       1122.36    255.00       26.92            1
 51      1 MGPE-SL  ManEst      1       0          D2A       71.69       1025.43    355.00       54.37            1
 51      2 MGPE-SL  ManEst      1       0          D1B       69.93       1044.13    420.00       52.61            1
 51      3 MGPE-SL  ManEst      1       0          D1A       74.62       1279.35    440.00       57.30            1
 51      4 MGPE-SL  ManEst      1       0          D2B       75.00       1183.03    520.00       57.67            1
 51      5 MGPE-SL  ManEst      1       4          D2A       73.95       1175.04    425.00       56.63            1
 51      6 MGPE-SL  ManEst      1       4          D1A       68.85       1124.04    510.00       51.53            1
 51      7 MGPE-SL  ManEst      1       4          D1B       69.80       1116.07    385.00       52.48            1
 51      8 MGPE-SL  ManEst      1       4          D1B       69.67       1096.98    435.00       52.35            1
 51      9 MGPE-SL  ManEst      1       5          D1B       76.72       1189.03    470.00       59.39            1
 51     10 MGPE-SL  ManEst      1       5          D2B       72.19       1156.96    390.00       54.87            1
 51     11 MGPE-SL  ManEst      1       5          D1B       71.32       1164.08    330.00       54.00            1
 51     12 MGPE-SL  ManEst      1       5          D1A       71.49       1275.86    440.00       54.17            1
 51     13 MGPE-SL  ManEst      1       5          D1B       76.17       1399.84    500.00       58.85            1
 51     14 MGPE-SL  ManEst      1       6          D2B       74.33       1373.74    485.00       57.01            1
 51     15 MGPE-SL  ManEst      1       6          D2B       74.76       1355.83    540.00       57.44            1
 51     16 MGPE-SL  ManEst      1       8          D2A       73.52       1019.40    355.00       56.20            1
 51     17 MGPE-SL  ManEst      1       9          D2B       68.82       1522.58    465.00       51.49            1
 51     18 MGPE-SL  ManEst      1       9          D1A       66.78        998.24    465.00       49.45            1
 51     19 MGPE-SL  ManEst      1       9          D2B       64.23       1027.06    390.00       46.91            1
 51     20 MGPE-SL  ManEst      1       9          D1A       73.20       1100.96    465.00       55.88            1
 51     21 MGPE-SL  ManEst      1       9          D2A       68.77       1156.04    440.00       51.45            1
 51     22 MGPE-SL  ManEst      1       9          D2B       71.16       1158.01    505.00       53.84            1
 51     23 MGPE-SL  ManEst      1      10          D1B       69.32       1266.97    510.00       51.99            1
 51     24 MGPE-SL  ManEst      1      10          D2B       76.35       1168.06    490.00       59.03            1
 51     25 MGPE-SL  ManEst      1      10          D2A       71.92       1258.92    575.00       54.60            0
 51     26 MGPE-SL  ManEst      1      10          D1A       76.20       1117.06    440.00       58.88            1
 51     27 MGPE-SL  ManEst      1      10          D1A       72.71       1319.15    535.00       55.39            1
 51     28 MGPE-SL  ManEst      1      10          D1B       69.75       1197.03    460.00       52.43            1
 51     29 MGPE-SL  ManEst      1      10          D1A       70.80       1425.76    535.00       53.48            1
 51     30 MGPE-SL  ManEst      1      10          D2A       69.41       1243.04    510.00       52.09            1
 51     31 MGPE-SL  ManEst      1      11          D2A       74.84       1300.96    475.00       57.52            1
 51     32 MGPE-SL  ManEst      1      11          D2A       76.17       1478.69    475.00       58.84            1
 51     33 MGPE-SL  ManEst      2      11          D1A       68.03       1308.94    435.00       51.24            1
 51     34 MGPE-SL  ManEst      2      11          D1B       74.31       1135.01    440.00       57.52            1
 51     35 MGPE-SL  ManEst      2      12          D1A       73.99       1232.94    480.00       57.20            1
 51     36 MGPE-SL  ManEst      2      12          D2A       72.67       1509.66    625.00       55.88            1
 51     37 MGPE-SL  ManEst      2      12          D1A       74.09       1484.70    450.00       57.30            1
 51     38 MGPE-SL  ManEst      2      12          D2B       76.44       1316.15    510.00       59.65            1
 51     39 MGPE-SL  ManEst      2      12          D2A       71.52       1228.91    485.00       54.73            1
 51     40 MGPE-SL  ManEst      2      12          D2B       79.95       1414.52    485.00       63.17            1
 51     41 MGPE-SL  ManEst      2      13          D2B       72.74       1424.75    510.00       55.95            1
 51     42 MGPE-SL  ManEst      2      13          D2B       72.59       1209.97    375.00       55.80            1
 51     43 MGPE-SL  ManEst      2      13          D1A       73.88       1357.68    465.00       57.09            1
 51     44 MGPE-SL  ManEst      2      13          D1A       73.24       1091.05    385.00       56.45            1
 51     45 MGPE-SL  ManEst      2      13          D1A       66.91       1150.07    465.00       50.12            1
 51     46 MGPE-SL  ManEst      2      13          D1B       74.84       1093.88    405.00       58.05            1
 51     47 MGPE-SL  ManEst      2      13          D2A       71.87       1223.07    475.00       55.09            1
 51     48 MGPE-SL  ManEst      2      14          D1A       76.61       1170.05    475.00       59.83            1
 51     49 MGPE-SL  ManEst      2      14          D1B       70.43       1186.09    475.00       53.64            1
 51     50 MGPE-SL  ManEst      2      14          D2B       66.92       1179.03    380.00       50.13            1
 51     51 MGPE-SL  ManEst      2      14          D2B       71.41       1118.23    360.00       54.62            1
 51     52 MGPE-SL  ManEst      2      14          D1B       71.66       1048.19    420.00       54.88            1
 51     53 MGPE-SL  ManEst      2      14          D2A       76.31       1055.08    320.00       59.52            1
 51     54 MGPE-SL  ManEst      2      14          D2A       73.79       1201.01    315.00       57.00            1
 51     55 MGPE-SL  ManEst      2      14          D1A       71.72       1127.10    325.00       54.94            1
 51     56 MGPE-SL  ManEst      2      14          D1B       77.12       1242.92    435.00       60.33            1
 51     57 MGPE-SL  ManEst      2      14          D2A       74.16       1153.01    305.00       57.38            1
 51     58 MGPE-SL  ManEst      2      14          D1B       75.80       1187.01    410.00       59.01            1
 51     59 MGPE-SL  ManEst      2      14          D2B       74.70       1203.98    320.00       57.91            1
 51     60 MGPE-SL  ManEst      2      15          D2A       70.07       1198.50    435.00       53.28            1
 51     61 MGPE-SL  ManEst      2      15          D1B       72.62       1281.92    495.00       55.83            1
 51     62 MGPE-SL  ManEst      2      15          D2A       71.72       1180.94    405.00       54.94            1
 51     63 MGPE-SL  ManEst      2      15          D2B       69.61       1132.43    385.00       52.82            1
 51     64 MGPE-SL  ManEst      2      15          D1B       76.06       1438.75    475.00       59.28            0
 51     65 MGPE-SL  ManEst      3      15          D2A       74.29       1112.07    335.00       57.78            1
 51     66 MGPE-SL  ManEst      3      15          D2B       73.91       1256.59    455.00       57.40            1
 51     67 MGPE-SL  ManEst      3      15          D1A       78.97       1203.65    365.00       62.46            1
 51     68 MGPE-SL  ManEst      3      15          D2B       77.15       1393.78    395.00       60.64            1
 51     69 MGPE-SL  ManEst      3      15          D1A       73.41       1192.97    380.00       56.89            1
 51     70 MGPE-SL  ManEst      3      15          D2A       74.45       1119.06     20.00       57.93            1
 51     71 MGPE-SL  ManEst      3      15          D1A       69.05       1059.09    385.00       52.54            1
 51     72 MGPE-SL  ManEst      3      15          D1B       75.75       1178.07    405.00       59.24            1
 51     73 MGPE-SL  ManEst      3      15          D1A       72.20       1131.06    385.00       55.69            1
 51     74 MGPE-SL  ManEst      3      15          D1A       71.62       1414.88    520.00       55.10            1
 51     75 MGPE-SL  ManEst      3      16          D2A       73.74       1216.92    305.00       57.22            1
 51     76 MGPE-SL  ManEst      3      16          D2A       75.60       1072.12    355.00       59.09            1
 51     77 MGPE-SL  ManEst      3      16          D1B       70.88       1129.98    325.00       54.36            1
 51     78 MGPE-SL  ManEst      3      16          D1A       72.78       1257.97    495.00       56.27            1
 51     79 MGPE-SL  ManEst      3      16          D1B       72.81       1406.72    435.00       56.29            1
 51     80 MGPE-SL  ManEst      3      17          D1B       76.39       1248.88    450.00       59.88            1
 51     81 MGPE-SL  ManEst      3      17          D2B       73.19       1319.91    490.00       56.68            1
 51     82 MGPE-SL  ManEst      3      18          D2A       74.88       1242.85    385.00       58.37            1
 51     83 MGPE-SL  ManEst      3      19          D1B       74.83       1329.74    405.00       58.31            1
 51     84 MGPE-SL  ManEst      3      21          D2B       70.08       1343.87    485.00       53.57            1
 51     85 MGPE-SL  ManEst      3      21          D2B       75.37       1472.83    590.00       58.85            1
 51     86 MGPE-SL  ManEst      3      21          D1A       73.76       1390.71    475.00       57.25            1
 51     87 MGPE-SL  ManEst      3      22          D2B       72.14       1263.99    450.00       55.62            1
 51     88 MGPE-SL  ManEst      3      23          D1A       72.87        994.19    365.00       56.36            1
 51     89 MGPE-SL  ManEst      3      23          D1B       70.83       1394.84    495.00       54.32            1
 51     90 MGPE-SL  ManEst      3      23          D2B       75.33       1169.06    380.00       58.81            1
 51     91 MGPE-SL  ManEst      3      23          D1B       70.96       1206.98    475.00       54.45            1
 51     92 MGPE-SL  ManEst      3      23          D2B       76.11       1346.84    475.00       59.60            1
 51     93 MGPE-SL  ManEst      3      23          D2A       73.66       1137.90    445.00       57.15            1
 51     94 MGPE-SL  ManEst      3      23          D2A       76.87       1107.03    415.00       60.35            1
 51     95 MGPE-SL  ManEst      3      23          D2A       73.62       1316.80    540.00       57.11            1
 51     96 MGPE-SL  ManEst      3      23          D1B       69.52       1138.92    395.00       53.00            1
 51     97 MGPE-SL  ManEst      4      24          D1A       76.43       1302.00    520.00       60.07            1
 51     98 MGPE-SL  ManEst      4      24          D2B       76.40        952.19    305.00       60.04            1
 51     99 MGPE-SL  ManEst      4      24          D1A       80.78       1161.99    430.00       64.43            1
 51    100 MGPE-SL  ManEst      4      24          D2A       78.93       1150.08    310.00       62.57            1
 51    101 MGPE-SL  ManEst      4      24          D2B       79.81       1252.90    395.00       63.46            1
 51    102 MGPE-SL  ManEst      4      24          D1A       77.14       1385.80    520.00       60.78            1
 51    103 MGPE-SL  ManEst      4      24          D2B       78.07       1249.02    335.00       61.72            1
 51    104 MGPE-SL  ManEst      4      25          D1B       77.80       1443.74    675.00       61.44            1
 51    105 MGPE-SL  ManEst      4      25          D2A       74.41       1127.22    385.00       58.05            1
 51    106 MGPE-SL  ManEst      4      25          D2A       71.95       1303.93    540.00       55.59            1
 51    107 MGPE-SL  ManEst      4      25          D1B       74.57       1561.64    525.00       58.22            1
 51    108 MGPE-SL  ManEst      4      25          D2B       72.67       1143.01    375.00       56.31            1
 51    109 MGPE-SL  ManEst      4      25          D1A       76.86       1016.24    375.00       60.51            0
 51    110 MGPE-SL  ManEst      4      25          D1B       75.96       1251.94    425.00       59.60            1
 51    111 MGPE-SL  ManEst      4      25          D2A       70.75       1193.94    410.00       54.40            1
 51    112 MGPE-SL  ManEst      4      25          D1B       73.39       1109.88    430.00       57.03            1
 51    113 MGPE-SL  ManEst      4      25          D1B       75.21       1247.95    460.00       58.86            1
 51    114 MGPE-SL  ManEst      4      25          D2B       69.26       1232.00    505.00       52.90            1
 51    115 MGPE-SL  ManEst      4      26          D2B       70.91       1554.47    640.00       54.56            1
 51    116 MGPE-SL  ManEst      4      26          D1B       74.54       1248.08    570.00       58.18            1
 51    117 MGPE-SL  ManEst      4      26          D1A       75.78       1330.19    510.00       59.42            1
 51    118 MGPE-SL  ManEst      4      26          D2A       75.39       1226.35    470.00       59.04            1
 51    119 MGPE-SL  ManEst      4      27          D1A       72.72       1324.72    440.00       56.37            1
 51    120 MGPE-SL  ManEst      4      27          D1B       70.47       1381.79    515.00       54.12            1
 51    121 MGPE-SL  ManEst      4      27          D2B       74.80       1218.95    490.00       58.44            1
 51    122 MGPE-SL  ManEst      4      27          D1B       75.40       1297.96    445.00       59.05            1
 51    123 MGPE-SL  ManEst      4      27          D2B       78.37       1451.81    675.00       62.02            1
 51    124 MGPE-SL  ManEst      4      27          D1A       75.31       1401.77    540.00       58.95            1
 51    125 MGPE-SL  ManEst      4      27          D2A       75.68       1191.76    445.00       59.32            1
 51    126 MGPE-SL  ManEst      4      27          D2A       75.73       1294.90    515.00       59.38            1
 51    127 MGPE-SL  ManEst      4      27          D2A       71.86       1371.76    520.00       55.50            1
 51    128 MGPE-SL  ManEst      4      27          D1A       74.88       1267.97    480.00       58.53            1
 52      1 GMPE-SL  ManEst      1       0          D1B       69.19       1088.66    250.00       48.28            1
 52      2 GMPE-SL  ManEst      1       1          D1B       74.12       1137.50    275.00       53.20            1
 52      3 GMPE-SL  ManEst      1       1          D1A       75.76       1199.87    230.00       54.84            1
 52      4 GMPE-SL  ManEst      1       1          D1A       71.14        978.64    230.00       50.22            1
 52      5 GMPE-SL  ManEst      1       1          D1A       70.41       1076.51    235.00       49.49            1
 52      6 GMPE-SL  ManEst      1       2          D2A       65.90       1088.38    215.00       44.98            1
 52      7 GMPE-SL  ManEst      1       2          D1A       67.22        975.60    205.00       46.30            1
 52      8 GMPE-SL  ManEst      1       2          D1A       66.23       1225.51    245.00       45.32            1
 52      9 GMPE-SL  ManEst      1       3          D2A       68.14       1192.50    200.00       47.23            1
 52     10 GMPE-SL  ManEst      1       3          D2B       70.39       1093.63    220.00       49.47            1
 52     11 GMPE-SL  ManEst      1       3          D1A       66.28       1028.74    210.00       45.36            1
 52     12 GMPE-SL  ManEst      1       3          D1A       68.42       1053.58    200.00       47.51            1
 52     13 GMPE-SL  ManEst      1       3          D1B       66.08       1050.61    310.00       45.16            1
 52     14 GMPE-SL  ManEst      1       3          D1B       65.81        939.72    240.00       44.89            1
 52     15 GMPE-SL  ManEst      1       4          D2A       70.05        997.62    195.00       49.13            1
 52     16 GMPE-SL  ManEst      1       4          D2B       65.49       1043.64    245.00       44.57            1
 52     17 GMPE-SL  ManEst      1       4          D2A       67.57       1031.66    195.00       46.65            1
 52     18 GMPE-SL  ManEst      1       4          D1B       64.99       1212.46    325.00       44.07            1
 52     19 GMPE-SL  ManEst      1       5          D1B       66.39       1087.43    180.00       45.48            1
 52     20 GMPE-SL  ManEst      1       5          D2B       65.55       1165.54    205.00       44.63            1
 52     21 GMPE-SL  ManEst      1       5          D2B       63.27       1049.60    190.00       42.35            1
 52     22 GMPE-SL  ManEst      1       5          D2B       66.13       1081.50    235.00       45.21            1
 52     23 GMPE-SL  ManEst      1       5          D2B       63.57       1213.43    220.00       42.65            1
 52     24 GMPE-SL  ManEst      1       5          D2A       69.92        924.64    235.00       49.01            1
 52     25 GMPE-SL  ManEst      1       5          D2B       67.20        932.73    210.00       46.28            1
 52     26 GMPE-SL  ManEst      1       5          D1B       68.09       1230.49    245.00       47.17            0
 52     27 GMPE-SL  ManEst      1       5          D1B       65.19       1032.58    200.00       44.27            1
 52     28 GMPE-SL  ManEst      1       5          D2A       69.71       1179.46    215.00       48.79            1
 52     29 GMPE-SL  ManEst      1       5          D2A       72.05        962.66    205.00       51.14            1
 52     30 GMPE-SL  ManEst      1       5          D1A       64.20       1130.64    225.00       43.28            1
 52     31 GMPE-SL  ManEst      1       5          D2A       71.73       1088.58    185.00       50.82            1
 52     32 GMPE-SL  ManEst      1       5          D2B       68.26       1005.67    215.00       47.35            0
 52     33 GMPE-SL  ManEst      2       5          D1A       63.64        977.64    225.00       42.07            1
 52     34 GMPE-SL  ManEst      2       6          D2A       66.50       1096.56    265.00       44.93            0
 52     35 GMPE-SL  ManEst      2       7          D1B       64.40        884.74    195.00       42.83            1
 52     36 GMPE-SL  ManEst      2       7          D2A       65.50        968.59    180.00       43.93            0
 52     37 GMPE-SL  ManEst      2       7          D2B       69.77       1016.67    210.00       48.20            1
 52     38 GMPE-SL  ManEst      2       7          D1B       65.91       1285.47    230.00       44.34            1
 52     39 GMPE-SL  ManEst      2       7          D2B       64.07       1114.48    230.00       42.50            1
 52     40 GMPE-SL  ManEst      2       8          D2A       68.96       1134.66    220.00       47.39            0
 52     41 GMPE-SL  ManEst      2       8          D1B       68.45       1039.59    225.00       46.88            0
 52     42 GMPE-SL  ManEst      2       8          D1A       62.07       1140.54    250.00       40.50            0
 52     43 GMPE-SL  ManEst      2       9          D1A       64.43       1079.34    205.00       42.86            0
 52     44 GMPE-SL  ManEst      2       9          D1B       66.66       1006.62    265.00       45.10            1
 52     45 GMPE-SL  ManEst      2       9          D2B       67.30       1218.50    210.00       45.73            1
 52     46 GMPE-SL  ManEst      2      10          D1A       62.76       1080.58    220.00       41.19            0
 52     47 GMPE-SL  ManEst      2      10          D2B       65.00       1102.64    225.00       43.43            0
 52     48 GMPE-SL  ManEst      2      10          D1A       64.54       1445.34    225.00       42.97            0
 52     49 GMPE-SL  ManEst      2      11          D2A       57.62       1394.35    530.00       36.05            1
 52     50 GMPE-SL  ManEst      2      11          D1A       69.64       1040.66    260.00       48.07            1
 52     51 GMPE-SL  ManEst      2      11          D1A       69.34       1067.62    200.00       47.77            0
 52     52 GMPE-SL  ManEst      2      11          D1B       63.73       1066.64    210.00       42.16            1
 52     53 GMPE-SL  ManEst      2      11          D2B       64.33        988.66    195.00       42.76            1
 52     54 GMPE-SL  ManEst      2      11          D1B       68.10       1017.60    220.00       46.53            1
 52     55 GMPE-SL  ManEst      2      11          D1B       64.60       1107.59    250.00       43.03            1
 52     56 GMPE-SL  ManEst      2      12          D2A       64.44       1070.70    190.00       42.87            1
 52     57 GMPE-SL  ManEst      2      12          D2A       63.62       1056.64    205.00       42.05            1
 52     58 GMPE-SL  ManEst      2      12          D2B       68.85       1105.57    170.00       47.28            1
 52     59 GMPE-SL  ManEst      2      12          D1B       65.42        953.68    195.00       43.85            1
 52     60 GMPE-SL  ManEst      2      12          D2A       61.14       1281.50    230.00       39.57            1
 52     61 GMPE-SL  ManEst      2      12          D1A       67.86        956.73    200.00       46.29            1
 52     62 GMPE-SL  ManEst      2      12          D2A       67.59        923.70    210.00       46.02            1
 52     63 GMPE-SL  ManEst      2      12          D2B       65.43        939.70    205.00       43.86            1
 52     64 GMPE-SL  ManEst      2      12          D2B       61.75        946.60    205.00       40.18            1
 52     65 GMPE-SL  ManEst      3      12          D1B       63.50       1044.97    245.00       42.79            1
 52     66 GMPE-SL  ManEst      3      12          D2A       63.93        998.66    250.00       43.22            1
 52     67 GMPE-SL  ManEst      3      12          D2B       63.54        896.70    205.00       42.83            1
 52     68 GMPE-SL  ManEst      3      12          D2A       60.39       1020.55    195.00       39.68            1
 52     69 GMPE-SL  ManEst      3      12          D2B       59.15        928.67    200.00       38.44            1
 52     70 GMPE-SL  ManEst      3      12          D1B       58.86        966.69    190.00       38.15            0
 52     71 GMPE-SL  ManEst      3      12          D2B       64.28       1042.63    280.00       43.56            1
 52     72 GMPE-SL  ManEst      3      13          D2B       64.43        981.66    235.00       43.72            1
 52     73 GMPE-SL  ManEst      3      14          D2A       63.49       1020.68    190.00       42.77            1
 52     74 GMPE-SL  ManEst      3      14          D2B       63.27        901.73    180.00       42.55            1
 52     75 GMPE-SL  ManEst      3      14          D2A       58.59       1112.53    280.00       37.88            1
 52     76 GMPE-SL  ManEst      3      14          D2A       61.72       1066.63    230.00       41.01            1
 52     77 GMPE-SL  ManEst      3      14          D1B       60.47        946.65    195.00       39.76            1
 52     78 GMPE-SL  ManEst      3      14          D1B       64.04       1020.57    230.00       43.33            1
 52     79 GMPE-SL  ManEst      3      15          D2B       60.26        942.73    190.00       39.54            1
 52     80 GMPE-SL  ManEst      3      15          D1A       59.84        955.67    195.00       39.13            1
 52     81 GMPE-SL  ManEst      3      15          D2B       65.23        886.76    155.00       44.52            1
 52     82 GMPE-SL  ManEst      3      15          D1A       62.03        905.66    235.00       41.32            1
 52     83 GMPE-SL  ManEst      3      15          D1A       57.63        953.57    200.00       36.92            1
 52     84 GMPE-SL  ManEst      3      17          D1B       71.33       1326.44    190.00       50.62            1
 52     85 GMPE-SL  ManEst      3      18          D1A       67.43       1045.73    180.00       46.72            1
 52     86 GMPE-SL  ManEst      3      18          D2A       69.10       1003.65    185.00       48.39            1
 52     87 GMPE-SL  ManEst      3      18          D2B       67.86       1071.59    200.00       47.15            1
 52     88 GMPE-SL  ManEst      3      18          D1B       70.68       1051.58    235.00       49.97            1
 52     89 GMPE-SL  ManEst      3      19          D1A       68.55       1000.58    180.00       47.84            1
 52     90 GMPE-SL  ManEst      3      19          D1A       72.09       1026.64    240.00       51.38            1
 52     91 GMPE-SL  ManEst      3      19          D1B       73.60       1108.62    230.00       52.89            1
 52     92 GMPE-SL  ManEst      3      19          D2A       64.00       1026.61    180.00       43.29            1
 52     93 GMPE-SL  ManEst      3      20          D1A       60.43       1017.71    260.00       39.72            1
 52     94 GMPE-SL  ManEst      3      20          D1A       65.99       1014.61    225.00       45.28            1
 52     95 GMPE-SL  ManEst      3      20          D2A       66.40        923.69    200.00       45.69            0
 52     96 GMPE-SL  ManEst      3      20          D1B       61.57        997.57    165.00       40.85            1
 52     97 GMPE-SL  ManEst      4      20          D2A       63.65       1027.63    255.00       41.87            1
 52     98 GMPE-SL  ManEst      4      20          D1B       62.34       1020.73    200.00       40.56            1
 52     99 GMPE-SL  ManEst      4      20          D1A       66.05       1245.94    210.00       44.27            1
 52    100 GMPE-SL  ManEst      4      20          D1B       68.17        968.53    240.00       46.39            0
 52    101 GMPE-SL  ManEst      4      20          D1A       69.97        935.63    185.00       48.19            0
 52    102 GMPE-SL  ManEst      4      20          D1A       70.42       1004.02    205.00       48.64            1
 52    103 GMPE-SL  ManEst      4      20          D2A       70.75        983.60    210.00       48.97            1
 52    104 GMPE-SL  ManEst      4      20          D2B       69.82       1031.61    185.00       48.04            1
 52    105 GMPE-SL  ManEst      4      20          D1B       73.34       1061.55    210.00       51.56            1
 52    106 GMPE-SL  ManEst      4      21          D2B       64.82        980.61    245.00       43.04            0
 52    107 GMPE-SL  ManEst      4      21          D1A       68.72        881.63    210.00       46.94            0
 52    108 GMPE-SL  ManEst      4      21          D1B       69.67       1061.55    170.00       47.89            1
 52    109 GMPE-SL  ManEst      4      21          D2B       69.11       1012.65    220.00       47.33            0
 52    110 GMPE-SL  ManEst      4      22          D1B       64.98       1057.61    220.00       43.20            1
 52    111 GMPE-SL  ManEst      4      22          D1A       63.00       1021.63    265.00       41.22            1
 52    112 GMPE-SL  ManEst      4      24          D1B       62.50        930.66    150.00       40.72            0
 52    113 GMPE-SL  ManEst      4      25          D1A       57.87        887.66    210.00       36.09            1
 52    114 GMPE-SL  ManEst      4      25          D2A       65.65       1029.60    210.00       43.87            0
 52    115 GMPE-SL  ManEst      4      25          D2B       67.37       1010.66    205.00       45.59            0
 52    116 GMPE-SL  ManEst      4      25          D1B       68.62       1029.61    145.00       46.84            1
 52    117 GMPE-SL  ManEst      4      26          D1A       67.41        983.61    200.00       45.63            0
 52    118 GMPE-SL  ManEst      4      26          D2B       67.96        914.64    200.00       46.18            0
 52    119 GMPE-SL  ManEst      4      26          D2A       65.60       1014.59    200.00       43.82            0
 52    120 GMPE-SL  ManEst      4      27          D2A       66.91       1123.54    190.00       45.13            0
 52    121 GMPE-SL  ManEst      4      27          D2B       70.78        948.76    225.00       49.00            0
 52    122 GMPE-SL  ManEst      4      28          D2A       70.05        923.66    175.00       48.27            1
 52    123 GMPE-SL  ManEst      4      44          D2A       68.45       1080.07    295.00       46.67            1
 52    124 GMPE-SL  ManEst      4      44          D1B       66.10       1051.66    270.00       44.32            1
 52    125 GMPE-SL  ManEst      4      44          D2A       64.97        938.66    225.00       43.19            0
 52    126 GMPE-SL  ManEst      4      44          D2B       65.46        905.80    165.00       43.68            0
 52    127 GMPE-SL  ManEst      4      44          D1A       68.39        949.62    195.00       46.61            1
 52    128 GMPE-SL  ManEst      4      44          D2B       66.60        928.62    185.00       44.82            1
 53      1 GMPE-SL  ManEst      1       0          D2A       56.64       1075.59    340.00       36.71            1
 53      2 GMPE-SL  ManEst      1       0          D2B       54.54        993.65    240.00       34.61            1
 53      3 GMPE-SL  ManEst      1       0          D1A       52.69        960.63    265.00       32.76            1
 53      4 GMPE-SL  ManEst      1       0          D1B       53.21       1070.63    260.00       33.29            1
 53      5 GMPE-SL  ManEst      1       0          D2A       47.21       1241.58    225.00       27.28            1
 53      6 GMPE-SL  ManEst      1       0          D1B       59.67       1099.17    305.00       39.75            1
 53      7 GMPE-SL  ManEst      1       0          D2A       55.91        989.69    250.00       35.98            1
 53      8 GMPE-SL  ManEst      1       0          D1A       56.41       1231.45    385.00       36.48            1
 53      9 GMPE-SL  ManEst      1       0          D1B       56.00       1054.62    250.00       36.07            1
 53     10 GMPE-SL  ManEst      1       0          D2B       56.15       1082.59    280.00       36.22            1
 53     11 GMPE-SL  ManEst      1       0          D1A       54.94       1034.61    280.00       35.01            1
 53     12 GMPE-SL  ManEst      1       0          D1A       52.08       1017.63    215.00       32.15            1
 53     13 GMPE-SL  ManEst      1       0          D2A       57.59       1100.53    255.00       37.66            1
 53     14 GMPE-SL  ManEst      1       0          D1B       54.41       1056.57    290.00       34.48            1
 53     15 GMPE-SL  ManEst      1       0          D1A       60.57       1048.51    280.00       40.64            1
 53     16 GMPE-SL  ManEst      1       0          D1B       56.77       1146.18    355.00       36.84            1
 53     17 GMPE-SL  ManEst      1       0          D2B       57.29       1137.08    310.00       37.36            1
 53     18 GMPE-SL  ManEst      1       0          D1B       52.93       1116.53    300.00       33.00            1
 53     19 GMPE-SL  ManEst      1       0          D1A       57.14       1036.65    200.00       37.21            1
