Sub  Trial   Group    Task  Block  Errors      Stimuli    MaxAp        RT  G12MaxAp FGApApproved
 45     44 GPME-LS   Grasp      2       0          D2B    69.29    285.00     53.41            1
 45     45 GPME-LS   Grasp      2       0          D1B    66.62    255.00     50.74            1
 45     46 GPME-LS   Grasp      2       0          D1B    66.96    240.00     51.08            1
 45     47 GPME-LS   Grasp      2       0          D1B    64.80    280.00     48.92            1
 45     48 GPME-LS   Grasp      2       0          D2A    68.00    300.00     52.12            1
 45     49 GPME-LS   Grasp      2       0          D1B    64.66    340.00     48.78            1
 45     50 GPME-LS   Grasp      2       0          D2B    65.97    285.00     50.09            1
 45     51 GPME-LS   Grasp      2       0          D2A    70.96    265.00     55.08            1
 45     52 GPME-LS   Grasp      2       0          D2B    64.87    340.00     48.98            1
 45     53 GPME-LS   Grasp      2       0          D2A    66.14    305.00     50.26            1
 45     54 GPME-LS   Grasp      2       0          D2A    66.49    330.00     50.61            1
 45     55 GPME-LS   Grasp      2       0          D2A    63.86    230.00     47.97            1
 45     56 GPME-LS   Grasp      2       0          D1A    68.55    270.00     52.67            1
 45     57 GPME-LS   Grasp      2       0          D1A    66.75    260.00     50.87            1
 45     58 GPME-LS   Grasp      2       0          D1A    67.33    280.00     51.45            1
 45     59 GPME-LS   Grasp      2       0          D2B    69.74    265.00     53.86            1
 45     60 GPME-LS   Grasp      2       0          D1A    62.37    245.00     46.49            1
 45     61 GPME-LS   Grasp      2       0          D1B    67.65    265.00     51.76            1
 45     62 GPME-LS   Grasp      2       0          D2A    63.76    275.00     47.88            1
 45     63 GPME-LS   Grasp      2       0          D1A    66.65    260.00     50.77            1
 45     64 GPME-LS   Grasp      2       0          D2B    66.97    310.00     51.09            1
 45     65 GPME-LS   Grasp      3       0          D2A    68.67    320.00     52.79            1
 45     66 GPME-LS   Grasp      3       0          D1A    67.77    280.00     51.89            1
 45     67 GPME-LS   Grasp      3       0          D2A    66.48    325.00     50.60            1
 45     68 GPME-LS   Grasp      3       0          D1A    66.81    250.00     50.93            1
 45     69 GPME-LS   Grasp      3       0          D1A    62.90    305.00     47.02            1
 45     70 GPME-LS   Grasp      3       0          D2B    71.63    270.00     55.75            1
 45     71 GPME-LS   Grasp      3       0          D1B    70.02    360.00     54.15            1
 45     72 GPME-LS   Grasp      3       0          D1A    71.54    275.00     55.66            1
 45     73 GPME-LS   Grasp      3       0          D2B    69.59    290.00     53.71            1
 45     74 GPME-LS   Grasp      3       0          D2B    70.21    285.00     54.34            1
 45     75 GPME-LS   Grasp      3       0          D2B    73.66    285.00     57.79            1
 45     76 GPME-LS   Grasp      3       0          D1A    68.86    260.00     52.99            1
 45     77 GPME-LS   Grasp      3       0          D1B    67.85    310.00     51.98            1
 45     78 GPME-LS   Grasp      3       0          D2B    71.32    305.00     55.44            1
 45     79 GPME-LS   Grasp      3       0          D2A    68.61    275.00     52.74            1
 45     80 GPME-LS   Grasp      3       0          D2B    67.32    480.00     51.44            1
 45     81 GPME-LS   Grasp      3       0          D1B    70.00    310.00     54.12            1
 45     82 GPME-LS   Grasp      3       0          D2A    67.22    310.00     51.35            1
 45     83 GPME-LS   Grasp      3       0          D1B    66.74    255.00     50.87            1
 45     84 GPME-LS   Grasp      3       0          D2A    67.28    270.00     51.40            1
 45     85 GPME-LS   Grasp      3       0          D2A    69.44    340.00     53.56            1
 45     86 GPME-LS   Grasp      3       0          D1B    70.03    290.00     54.15            1
 45     87 GPME-LS   Grasp      3       0          D1A    70.77    260.00     54.89            1
 45     88 GPME-LS   Grasp      3       0          D1B    67.39    350.00     51.51            1
 45     89 GPME-LS   Grasp      3       0          D1A    67.82    295.00     51.94            1
 45     90 GPME-LS   Grasp      3       0          D1B    68.34    260.00     52.46            1
 45     91 GPME-LS   Grasp      3       0          D1B    67.27    280.00     51.40            1
 45     92 GPME-LS   Grasp      3       0          D2A    69.18    290.00     53.30            1
 45     93 GPME-LS   Grasp      3       0          D2A    64.22    295.00     48.34            1
 45     94 GPME-LS   Grasp      3       0          D2B    68.81    280.00     52.93            1
 45     95 GPME-LS   Grasp      3       0          D2B    66.23    270.00     50.35            1
 45     96 GPME-LS   Grasp      3       0          D1A    66.64    285.00     50.76            1
 45     97 GPME-LS   Grasp      4       0          D1B    65.07    435.00     48.81            1
 45     98 GPME-LS   Grasp      4       0          D2B    66.27    315.00     50.01            1
 45     99 GPME-LS   Grasp      4       0          D1A    57.63    255.00     41.37            1
 45    100 GPME-LS   Grasp      4       0          D2B    67.53    300.00     51.27            1
 45    101 GPME-LS   Grasp      4       0          D1B    66.58    245.00     50.32            1
 45    102 GPME-LS   Grasp      4       0          D2A    64.94    240.00     48.68            1
 45    103 GPME-LS   Grasp      4       0          D2A    67.10    265.00     50.84            1
 45    104 GPME-LS   Grasp      4       0          D2B    65.34    250.00     49.08            1
 45    105 GPME-LS   Grasp      4       0          D2A    70.56    300.00     54.30            1
 45    106 GPME-LS   Grasp      4       0          D2A    66.56    365.00     50.30            1
 45    107 GPME-LS   Grasp      4       0          D2A    69.58    325.00     53.32            1
 45    108 GPME-LS   Grasp      4       0          D2B    67.90    340.00     51.64            1
 45    109 GPME-LS   Grasp      4       0          D2A    69.91    260.00     53.65            1
 45    110 GPME-LS   Grasp      4       0          D1B    66.03    280.00     49.77            1
 45    111 GPME-LS   Grasp      4       0          D1A    64.86    305.00     48.60            1
 45    112 GPME-LS   Grasp      4       0          D2B    67.51    270.00     51.25            1
 45    113 GPME-LS   Grasp      4       0          D1A    69.03    235.00     52.77            1
 45    114 GPME-LS   Grasp      4       0          D2A    63.83    245.00     47.57            1
 45    115 GPME-LS   Grasp      4       0          D1B    67.27    310.00     51.01            1
 45    116 GPME-LS   Grasp      4       0          D1A    71.41    290.00     55.15            1
 45    117 GPME-LS   Grasp      4       0          D1B    68.81    310.00     52.55            1
 45    118 GPME-LS   Grasp      4       0          D1A    70.06    300.00     53.80            1
 45    119 GPME-LS   Grasp      4       0          D1B    67.51    270.00     51.25            1
 45    120 GPME-LS   Grasp      4       0          D2A    66.92    285.00     50.67            1
 45    121 GPME-LS   Grasp      4       0          D1A    66.21    235.00     49.95            1
 45    122 GPME-LS   Grasp      4       0          D2B    70.26    280.00     54.00            1
 45    123 GPME-LS   Grasp      4       0          D1B    64.90    360.00     48.64            1
 45    124 GPME-LS   Grasp      4       0          D1A    66.77    270.00     50.51            1
 45    125 GPME-LS   Grasp      4       0          D2B    66.34    310.00     50.08            1
 45    126 GPME-LS   Grasp      4       0          D1B    66.13    220.00     49.87            1
 45    127 GPME-LS   Grasp      4       0          D2B    65.01    265.00     48.75            1
 45    128 GPME-LS   Grasp      4       0          D1A    71.34    225.00     55.08            1
 46      1 GMPE-LS   Grasp      1       0          D1B    83.85    490.00     64.12            1
 46      2 GMPE-LS   Grasp      1       0          D1B    83.86    335.00     64.14            1
 46      3 GMPE-LS   Grasp      1       0          D1A    79.04    290.00     59.31            1
 46      4 GMPE-LS   Grasp      1       0          D2A    77.72    260.00     57.99            1
 46      5 GMPE-LS   Grasp      1       0          D1A    72.24    220.00     52.51            1
 46      6 GMPE-LS   Grasp      1       0          D2B    76.87    260.00     57.14            1
 46      7 GMPE-LS   Grasp      1       0          D2A    71.93    245.00     52.20            1
 46      8 GMPE-LS   Grasp      1       0          D1B    73.00    265.00     53.27            1
 46      9 GMPE-LS   Grasp      1       0          D2A    74.27    235.00     54.54            1
 46     10 GMPE-LS   Grasp      1       0          D2B    75.42    250.00     55.69            1
 46     11 GMPE-LS   Grasp      1       0          D1A    71.87    260.00     52.14            1
 46     12 GMPE-LS   Grasp      1       0          D2B    88.77    270.00     69.04            1
 46     13 GMPE-LS   Grasp      1       0          D1B    83.27    250.00     63.54            1
 46     14 GMPE-LS   Grasp      1       0          D2B    77.31    230.00     57.58            1
 46     15 GMPE-LS   Grasp      1       0          D1B    76.47    235.00     56.74            1
 46     16 GMPE-LS   Grasp      1       0          D1A    75.03    255.00     55.30            1
 46     17 GMPE-LS   Grasp      1       0          D2A    78.21    245.00     58.48            1
 46     18 GMPE-LS   Grasp      1       0          D1B    79.81    235.00     60.08            1
 46     19 GMPE-LS   Grasp      1       0          D2A    82.39    250.00     62.66            1
 46     20 GMPE-LS   Grasp      1       0          D2B    79.32    230.00     59.59            1
 46     21 GMPE-LS   Grasp      1       0          D2A    81.05    265.00     61.32            1
 46     22 GMPE-LS   Grasp      1       0          D1A    76.63    270.00     56.90            1
 46     23 GMPE-LS   Grasp      1       0          D1B    79.98    280.00     60.25            1
 46     24 GMPE-LS   Grasp      1       0          D2A    69.15    270.00     49.42            1
 46     25 GMPE-LS   Grasp      1       0          D2B    73.02    275.00     53.29            1
 46     26 GMPE-LS   Grasp      1       0          D1A    73.51    255.00     53.78            1
 46     27 GMPE-LS   Grasp      1       0          D1A    81.10    240.00     61.37            1
 46     28 GMPE-LS   Grasp      1       0          D1A    79.84    230.00     60.11            1
 46     29 GMPE-LS   Grasp      1       0          D2B    84.89    285.00     65.16            1
 46     30 GMPE-LS   Grasp      1       0          D2B    77.80    240.00     58.07            1
 46     31 GMPE-LS   Grasp      1       0          D2A    79.57    235.00     59.84            1
 46     32 GMPE-LS   Grasp      1       0          D1B    85.08    245.00     65.35            1
 46     33 GMPE-LS   Grasp      2       1          D1A    72.90    235.00     53.26            1
 46     34 GMPE-LS   Grasp      2       2          D2A    73.68    340.00     54.04            1
 46     35 GMPE-LS   Grasp      2       2          D2B    79.74    270.00     60.10            1
 46     36 GMPE-LS   Grasp      2       2          D2B    82.72    260.00     63.08            1
 46     37 GMPE-LS   Grasp      2       2          D1B    85.11    310.00     65.47            1
 46     38 GMPE-LS   Grasp      2       2          D1A    81.87    270.00     62.23            1
 46     39 GMPE-LS   Grasp      2       2          D1A    82.99    255.00     63.35            1
 46     40 GMPE-LS   Grasp      2       2          D1B    85.07    245.00     65.43            1
 46     41 GMPE-LS   Grasp      2       2          D1A    81.53    260.00     61.89            1
 46     42 GMPE-LS   Grasp      2       2          D1B    75.82    275.00     56.18            1
 46     43 GMPE-LS   Grasp      2       3          D2A    70.02    320.00     50.38            1
 46     44 GMPE-LS   Grasp      2       3          D1B    76.72    270.00     57.07            1
 46     45 GMPE-LS   Grasp      2       3          D2A    78.61    270.00     58.96            1
 46     46 GMPE-LS   Grasp      2       3          D2B    85.61    295.00     65.97            1
 46     47 GMPE-LS   Grasp      2       3          D1B    85.48    285.00     65.84            1
 46     48 GMPE-LS   Grasp      2       3          D2A    79.39    300.00     59.75            1
 46     49 GMPE-LS   Grasp      2       3          D2A    81.34    305.00     61.70            1
 46     50 GMPE-LS   Grasp      2       3          D1B    86.56    255.00     66.92            1
 46     51 GMPE-LS   Grasp      2       3          D2A    82.10    275.00     62.46            1
 46     52 GMPE-LS   Grasp      2       4          D2B    78.38    200.00     58.74            1
 46     53 GMPE-LS   Grasp      2       4          D1B    77.71    260.00     58.07            1
 46     54 GMPE-LS   Grasp      2       5          D1A    78.36    435.00     58.72            1
 46     55 GMPE-LS   Grasp      2       6          D1B    77.61    235.00     57.97            1
 46     56 GMPE-LS   Grasp      2       7          D2B    75.42    250.00     55.78            1
 46     57 GMPE-LS   Grasp      2       8          D2B    77.81    230.00     58.16            1
 46     58 GMPE-LS   Grasp      2       8          D1A    80.38    320.00     60.73            1
 46     59 GMPE-LS   Grasp      2       9          D1A    85.12    225.00     65.47            1
 46     60 GMPE-LS   Grasp      2       9          D2B    92.23    220.00     72.59            1
 46     61 GMPE-LS   Grasp      2      10          D1A    82.37    200.00     62.73            1
 46     62 GMPE-LS   Grasp      2      11          D2A    76.09    200.00     56.45            1
 46     63 GMPE-LS   Grasp      2      11          D2B    80.55    200.00     60.91            1
 46     64 GMPE-LS   Grasp      2      11          D2A    79.33    235.00     59.69            1
 46     65 GMPE-LS   Grasp      3      11          D1A    76.12    330.00     54.29            1
 46     66 GMPE-LS   Grasp      3      13          D2B    83.25    275.00     61.41            1
 46     67 GMPE-LS   Grasp      3      13          D1A    82.27    350.00     60.44            1
 46     68 GMPE-LS   Grasp      3      13          D1B    83.00    240.00     61.16            1
 46     69 GMPE-LS   Grasp      3      13          D2B    80.13    235.00     58.29            1
 46     70 GMPE-LS   Grasp      3      13          D2B    80.09    255.00     58.26            1
 46     71 GMPE-LS   Grasp      3      13          D2B    86.67    310.00     64.83            1
 46     72 GMPE-LS   Grasp      3      13          D1B    77.00    275.00     55.17            1
 46     73 GMPE-LS   Grasp      3      13          D1A    80.66    190.00     58.82            1
 46     74 GMPE-LS   Grasp      3      13          D2A    79.01    310.00     57.17            1
 46     75 GMPE-LS   Grasp      3      13          D1B    79.06    275.00     57.22            1
 46     76 GMPE-LS   Grasp      3      13          D1A    77.75    250.00     55.91            1
 46     77 GMPE-LS   Grasp      3      13          D2A    88.44    215.00     66.60            1
 46     78 GMPE-LS   Grasp      3      13          D2A    82.78    245.00     60.94            1
 46     79 GMPE-LS   Grasp      3      13          D1B    78.16    265.00     56.33            1
 46     80 GMPE-LS   Grasp      3      13          D2A    80.92    260.00     59.08            1
 46     81 GMPE-LS   Grasp      3      14          D2A    79.04    260.00     57.21            1
 46     82 GMPE-LS   Grasp      3      14          D2B    75.08    260.00     53.24            1
 46     83 GMPE-LS   Grasp      3      14          D2B    75.78    215.00     53.94            1
 46     84 GMPE-LS   Grasp      3      14          D1A    81.42    200.00     59.59            1
 46     85 GMPE-LS   Grasp      3      14          D2A    79.49    235.00     57.65            1
 46     86 GMPE-LS   Grasp      3      14          D1B    84.15    195.00     62.32            1
 46     87 GMPE-LS   Grasp      3      14          D1A    77.77    280.00     55.93            1
 46     88 GMPE-LS   Grasp      3      14          D1B    75.73    285.00     53.89            1
 46     89 GMPE-LS   Grasp      3      14          D1A    80.73    270.00     58.90            1
 46     90 GMPE-LS   Grasp      3      14          D1B    82.43    260.00     60.59            1
 46     91 GMPE-LS   Grasp      3      14          D2B    92.34    270.00     70.51            1
 46     92 GMPE-LS   Grasp      3      15          D2A    82.88    305.00     61.05            1
 46     93 GMPE-LS   Grasp      3      15          D2B    73.51    240.00     51.68            1
 46     94 GMPE-LS   Grasp      3      15          D2A    75.60    240.00     53.76            1
 46     95 GMPE-LS   Grasp      3      15          D1B    77.57    260.00     55.73            1
 46     96 GMPE-LS   Grasp      3      15          D1A    84.44    220.00     62.61            1
 46     97 GMPE-LS   Grasp      4      15          D1A    88.64    365.00     67.43            1
 46     98 GMPE-LS   Grasp      4      16          D1A    76.46    230.00     55.26            1
 46     99 GMPE-LS   Grasp      4      16          D2B    76.99    505.00     55.78            1
 46    100 GMPE-LS   Grasp      4      16          D1A    75.49    295.00     54.29            1
 46    101 GMPE-LS   Grasp      4      16          D1B    74.66    220.00     53.46            1
 46    102 GMPE-LS   Grasp      4      16          D2B    77.84    235.00     56.63            1
 46    103 GMPE-LS   Grasp      4      16          D2B    69.19    245.00     47.98            1
 46    104 GMPE-LS   Grasp      4      16          D1A    71.38    225.00     50.17            1
 46    105 GMPE-LS   Grasp      4      16          D2B    75.50    230.00     54.29            1
 46    106 GMPE-LS   Grasp      4      16          D2A    75.47    215.00     54.26            1
 46    107 GMPE-LS   Grasp      4      16          D2A    67.70    275.00     46.49            1
 46    108 GMPE-LS   Grasp      4      16          D1B    76.77    195.00     55.56            1
 46    109 GMPE-LS   Grasp      4      16          D1A    75.03    210.00     53.83            1
 46    110 GMPE-LS   Grasp      4      16          D1A    76.81    250.00     55.60            1
 46    111 GMPE-LS   Grasp      4      17          D1B    75.82    325.00     54.61            1
 46    112 GMPE-LS   Grasp      4      18          D2A    82.60    400.00     61.39            1
 46    113 GMPE-LS   Grasp      4      18          D2B    84.89    290.00     63.68            1
 46    114 GMPE-LS   Grasp      4      18          D1B    82.15    250.00     60.94            1
 46    115 GMPE-LS   Grasp      4      23          D1A    73.55    220.00     52.35            1
 46    116 GMPE-LS   Grasp      4      30          D2A    75.04    245.00     53.83            1
 46    117 GMPE-LS   Grasp      4      30          D1B    76.74    250.00     55.54            1
 46    118 GMPE-LS   Grasp      4      30          D2A    75.85    215.00     54.65            1
 46    119 GMPE-LS   Grasp      4      30          D2A    76.55    225.00     55.34            0
 46    120 GMPE-LS   Grasp      4      30          D1B    78.10    250.00     56.89            1
 46    121 GMPE-LS   Grasp      4      30          D2A    74.87    270.00     53.67            1
 46    122 GMPE-LS   Grasp      4      30          D2B    79.59    340.00     58.38            1
 46    123 GMPE-LS   Grasp      4      30          D2A    81.61    235.00     60.40            1
 46    124 GMPE-LS   Grasp      4      30          D1B    83.50    235.00     62.29            1
 46    125 GMPE-LS   Grasp      4      30          D1B    80.07    235.00     58.87            1
 46    126 GMPE-LS   Grasp      4      30          D2B    79.58    245.00     58.38            1
 46    127 GMPE-LS   Grasp      4      30          D2B    78.44    265.00     57.24            1
 46    128 GMPE-LS   Grasp      4      30          D1A    84.09    260.00     62.89            1
 47      1 PMGE-LS   Grasp      1       0          D1A    76.19    225.00     59.55            1
 47      2 PMGE-LS   Grasp      1       0          D2B    83.27    195.00     66.63            1
 47      3 PMGE-LS   Grasp      1       0          D1A    76.59    190.00     59.96            1
 47      4 PMGE-LS   Grasp      1       0          D1A    77.84    180.00     61.21            1
 47      5 PMGE-LS   Grasp      1       0          D2A    84.08    185.00     67.45            1
 47      6 PMGE-LS   Grasp      1       0          D1A    73.51    210.00     56.88            1
 47      7 PMGE-LS   Grasp      1       0          D1B    73.57    200.00     56.93            1
 47      8 PMGE-LS   Grasp      1       0          D2A    78.09    185.00     61.45            1
 47      9 PMGE-LS   Grasp      1       0          D1A    72.09    195.00     55.45            1
 47     10 PMGE-LS   Grasp      1       0          D1B    75.40    205.00     58.77            1
 47     11 PMGE-LS   Grasp      1       0          D2A    78.92    185.00     62.29            1
 47     12 PMGE-LS   Grasp      1       0          D1A    76.07    190.00     59.43            1
 47     13 PMGE-LS   Grasp      1       0          D1B    70.34    170.00     53.71            1
 47     14 PMGE-LS   Grasp      1       0          D2B    75.27    190.00     58.64            1
 47     15 PMGE-LS   Grasp      1       0          D2A    72.09    170.00     55.46            1
 47     16 PMGE-LS   Grasp      1       0          D1B    72.02    190.00     55.38            1
 47     17 PMGE-LS   Grasp      1       0          D1B    73.01    195.00     56.38            1
 47     18 PMGE-LS   Grasp      1       0          D2B    74.60    190.00     57.96            1
 47     19 PMGE-LS   Grasp      1       0          D1A    69.15    200.00     52.52            1
 47     20 PMGE-LS   Grasp      1       0          D2B    74.11    175.00     57.48            1
 47     21 PMGE-LS   Grasp      1       0          D1B    73.88    200.00     57.24            1
 47     22 PMGE-LS   Grasp      1       0          D2A    78.87    175.00     62.23            1
 47     23 PMGE-LS   Grasp      1       0          D2B    75.80    200.00     59.16            1
 47     24 PMGE-LS   Grasp      1       0          D1A    75.48    190.00     58.84            1
 47     25 PMGE-LS   Grasp      1       0          D2A    81.01    160.00     64.38            1
 47     26 PMGE-LS   Grasp      1       0          D2A    78.09    175.00     61.45            1
 47     27 PMGE-LS   Grasp      1       1          D1B    85.94    165.00     69.30            1
 47     28 PMGE-LS   Grasp      1       1          D2B    79.43    265.00     62.80            1
 47     29 PMGE-LS   Grasp      1       1          D2B    82.47    190.00     65.84            1
 47     30 PMGE-LS   Grasp      1       1          D2B    75.25    155.00     58.61            1
 47     31 PMGE-LS   Grasp      1       1          D1B    81.61    170.00     64.98            1
 47     32 PMGE-LS   Grasp      1       1          D2A    77.81    175.00     61.17            1
 47     33 PMGE-LS   Grasp      2       1          D2B    84.28    190.00     66.33            1
 47     34 PMGE-LS   Grasp      2       1          D2A    82.88    200.00     64.93            1
 47     35 PMGE-LS   Grasp      2       1          D2B    78.31    270.00     60.36            1
 47     36 PMGE-LS   Grasp      2       1          D1A    73.96    205.00     56.01            1
 47     37 PMGE-LS   Grasp      2       1          D1B    74.58    175.00     56.62            1
 47     38 PMGE-LS   Grasp      2       1          D1B    76.88    165.00     58.93            1
 47     39 PMGE-LS   Grasp      2       1          D2A    78.78    160.00     60.83            1
 47     40 PMGE-LS   Grasp      2       1          D1B    75.94    180.00     57.99            1
 47     41 PMGE-LS   Grasp      2       1          D2A    75.67    175.00     57.72            1
 47     42 PMGE-LS   Grasp      2       1          D2A    77.86    170.00     59.91            1
 47     43 PMGE-LS   Grasp      2       1          D2B    73.91    185.00     55.96            1
 47     44 PMGE-LS   Grasp      2       1          D1A    77.86    170.00     59.91            1
 47     45 PMGE-LS   Grasp      2       1          D2B    73.03    195.00     55.08            1
 47     46 PMGE-LS   Grasp      2       1          D1A    80.16    190.00     62.21            1
 47     47 PMGE-LS   Grasp      2       1          D2A    76.73    200.00     58.78            1
 47     48 PMGE-LS   Grasp      2       1          D1B    80.74    210.00     62.79            1
 47     49 PMGE-LS   Grasp      2       1          D1B    76.06    230.00     58.11            1
 47     50 PMGE-LS   Grasp      2       1          D1B    77.10    180.00     59.15            1
 47     51 PMGE-LS   Grasp      2       1          D2B    79.55    175.00     61.60            1
 47     52 PMGE-LS   Grasp      2       1          D2B    87.13    180.00     69.18            1
 47     53 PMGE-LS   Grasp      2       1          D2B    77.79    180.00     59.84            1
 47     54 PMGE-LS   Grasp      2       1          D2B    72.96    180.00     55.01            1
 47     55 PMGE-LS   Grasp      2       1          D1A    74.02    170.00     56.07            1
 47     56 PMGE-LS   Grasp      2       1          D2A    73.99    165.00     56.04            1
 47     57 PMGE-LS   Grasp      2       2          D1B    75.31    255.00     57.36            1
 47     58 PMGE-LS   Grasp      2       2          D1B    74.94    360.00     56.99            1
 47     59 PMGE-LS   Grasp      2       2          D1A    80.18    185.00     62.23            1
 47     60 PMGE-LS   Grasp      2       2          D1A    81.97    245.00     64.02            1
 47     61 PMGE-LS   Grasp      2       2          D2A    75.75    240.00     57.80            1
 47     62 PMGE-LS   Grasp      2       2          D1A    84.06    195.00     66.11            1
 47     63 PMGE-LS   Grasp      2       3          D1A    80.74    175.00     62.79            1
 47     64 PMGE-LS   Grasp      2       3          D2A    83.26    170.00     65.31            1
 47     65 PMGE-LS   Grasp      3       3          D2A    79.39    200.00     62.08            1
 47     66 PMGE-LS   Grasp      3       3          D1A    80.61    175.00     63.29            1
 47     67 PMGE-LS   Grasp      3       3          D1A    81.53    180.00     64.22            1
 47     68 PMGE-LS   Grasp      3       3          D2A    80.65    175.00     63.34            1
 47     69 PMGE-LS   Grasp      3       3          D2B    77.26    195.00     59.95            1
 47     70 PMGE-LS   Grasp      3       3          D2A    78.33    180.00     61.02            1
 47     71 PMGE-LS   Grasp      3       3          D2A    78.91    190.00     61.60            1
 47     72 PMGE-LS   Grasp      3       3          D2B    77.59    175.00     60.28            1
 47     73 PMGE-LS   Grasp      3       3          D1A    73.76    150.00     56.45            1
 47     74 PMGE-LS   Grasp      3       3          D1B    80.31    180.00     63.00            1
 47     75 PMGE-LS   Grasp      3       3          D2B    80.48    165.00     63.17            1
 47     76 PMGE-LS   Grasp      3       3          D1B    85.19    190.00     67.88            1
 47     77 PMGE-LS   Grasp      3       3          D2B    84.69    175.00     67.38            1
 47     78 PMGE-LS   Grasp      3       3          D2B    82.63    160.00     65.31            1
 47     79 PMGE-LS   Grasp      3       3          D1A    85.51    165.00     68.20            1
 47     80 PMGE-LS   Grasp      3       3          D1B    84.67    185.00     67.36            1
 47     81 PMGE-LS   Grasp      3       3          D2A    84.25    175.00     66.93            1
 47     82 PMGE-LS   Grasp      3       3          D1B    84.83    160.00     67.52            1
 47     83 PMGE-LS   Grasp      3       3          D1A    80.82    195.00     63.51            1
 47     84 PMGE-LS   Grasp      3       3          D2A    80.19    130.00     62.88            1
 47     85 PMGE-LS   Grasp      3       3          D2B    85.82    180.00     68.51            1
 47     86 PMGE-LS   Grasp      3       3          D1B    86.76    185.00     69.45            1
 47     87 PMGE-LS   Grasp      3       3          D1A    82.38    185.00     65.07            1
 47     88 PMGE-LS   Grasp      3       3          D1A    79.27    150.00     61.96            1
 47     89 PMGE-LS   Grasp      3       3          D2A    79.82    170.00     62.50            1
 47     90 PMGE-LS   Grasp      3       3          D1B    80.13    190.00     62.82            1
 47     91 PMGE-LS   Grasp      3       3          D1B    86.44    175.00     69.13            1
 47     92 PMGE-LS   Grasp      3       3          D1B    85.86    180.00     68.55            1
 47     93 PMGE-LS   Grasp      3       3          D2A    81.63    140.00     64.32            1
 47     94 PMGE-LS   Grasp      3       3          D2B    86.36    215.00     69.04            1
 47     95 PMGE-LS   Grasp      3       3          D1A    85.13    180.00     67.82            1
 47     96 PMGE-LS   Grasp      3       3          D2B    89.42    210.00     72.10            1
 47     97 PMGE-LS   Grasp      4       4          D2A    88.76    185.00     70.15            1
 47     98 PMGE-LS   Grasp      4       4          D1A    80.62    180.00     62.01            1
 47     99 PMGE-LS   Grasp      4       4          D2A    81.14    185.00     62.53            1
 47    100 PMGE-LS   Grasp      4       4          D1B    84.28    310.00     65.67            1
 47    101 PMGE-LS   Grasp      4       4          D2B    86.01    205.00     67.40            1
 47    102 PMGE-LS   Grasp      4       4          D1A    71.39    165.00     52.78            1
 47    103 PMGE-LS   Grasp      4       4          D2B    78.60    205.00     59.99            1
 47    104 PMGE-LS   Grasp      4       4          D2A    82.54    165.00     63.93            1
 47    105 PMGE-LS   Grasp      4       4          D1B    78.76    195.00     60.15            1
 47    106 PMGE-LS   Grasp      4       4          D1A    81.66    220.00     63.05            1
 47    107 PMGE-LS   Grasp      4       4          D2A    80.22    175.00     61.61            1
 47    108 PMGE-LS   Grasp      4       4          D1A    77.82    190.00     59.20            1
 47    109 PMGE-LS   Grasp      4       4          D1B    81.59    180.00     62.97            1
 47    110 PMGE-LS   Grasp      4       4          D1A    82.97    200.00     64.36            1
 47    111 PMGE-LS   Grasp      4       4          D1B    84.40    195.00     65.79            1
 47    112 PMGE-LS   Grasp      4       4          D1A    82.21    150.00     63.60            1
 47    113 PMGE-LS   Grasp      4       4          D2B    81.05    205.00     62.44            1
 47    114 PMGE-LS   Grasp      4       4          D2B    76.03    175.00     57.42            1
 47    115 PMGE-LS   Grasp      4       4          D2B    76.25    165.00     57.64            1
 47    116 PMGE-LS   Grasp      4       4          D2A    82.50    170.00     63.89            1
 47    117 PMGE-LS   Grasp      4       4          D2A    86.27    210.00     67.66            1
 47    118 PMGE-LS   Grasp      4       4          D1B    82.92    165.00     64.31            1
 47    119 PMGE-LS   Grasp      4       4          D1B    85.81    155.00     67.20            1
 47    120 PMGE-LS   Grasp      4       4          D2A    84.89    160.00     66.28            1
 47    121 PMGE-LS   Grasp      4       4          D2B    75.33    180.00     56.72            1
 47    122 PMGE-LS   Grasp      4       4          D1B    80.83    165.00     62.22            1
 47    123 PMGE-LS   Grasp      4       4          D2B    80.30    150.00     61.68            1
 47    124 PMGE-LS   Grasp      4       4          D2A    85.64    180.00     67.03            1
 47    125 PMGE-LS   Grasp      4       4          D2B    88.97    210.00     70.36            1
 47    126 PMGE-LS   Grasp      4       5          D1B    82.60    195.00     63.99            1
 47    127 PMGE-LS   Grasp      4       5          D1A    83.66    265.00     65.05            1
 47    128 PMGE-LS   Grasp      4       5          D1A    86.20    215.00     67.59            1
 48      1 PGME-LS   Grasp      1       1          D1B    78.02    270.00     58.07            1
 48      2 PGME-LS   Grasp      1       1          D1B    77.45    230.00     57.51            1
 48      3 PGME-LS   Grasp      1       1          D1B    74.52    220.00     54.58            1
 48      4 PGME-LS   Grasp      1       1          D2B    81.01    255.00     61.06            1
 48      5 PGME-LS   Grasp      1       2          D1B    84.82    240.00     64.87            1
 48      6 PGME-LS   Grasp      1       3          D1A    87.71    250.00     67.77            1
 48      7 PGME-LS   Grasp      1       3          D1A    85.10    290.00     65.16            1
 48      8 PGME-LS   Grasp      1       3          D1A    87.98    205.00     68.04            1
 48      9 PGME-LS   Grasp      1       3          D2A    83.84    250.00     63.90            1
 48     10 PGME-LS   Grasp      1       3          D2A    80.93    220.00     60.99            1
