Sub  Trial   Group    Task  Block  Errors      Stimuli    MaxAp        RT  G12MaxAp
  9    104  MPG-LS   Grasp      4       8          D1B    73.82    235.00     56.61
  9    105  MPG-LS   Grasp      4       8          D2A    72.34    260.00     55.13
  9    106  MPG-LS   Grasp      4       8          D1B    77.41    340.00     60.19
  9    107  MPG-LS   Grasp      4      10          D2B    72.46    475.00     55.25
  9    108  MPG-LS   Grasp      4      10          D2A    74.00    295.00     56.78
  9    109  MPG-LS   Grasp      4      10          D1B    68.95    410.00     51.74
  9    110  MPG-LS   Grasp      4      11          D2B    66.16    325.00     48.95
  9    111  MPG-LS   Grasp      4      11          D2A    75.04    315.00     57.83
  9    112  MPG-LS   Grasp      4      11          D1A    74.08    395.00     56.87
  9    113  MPG-LS   Grasp      4      11          D1A    74.59    480.00     57.38
  9    114  MPG-LS   Grasp      4      11          D1B    70.47    285.00     53.26
  9    115  MPG-LS   Grasp      4      11          D1A    72.36    225.00     55.14
  9    116  MPG-LS   Grasp      4      11          D1B    71.13    275.00     53.92
  9    117  MPG-LS   Grasp      4      11          D2B    70.13    340.00     52.91
  9    118  MPG-LS   Grasp      4      11          D2A    70.59    510.00     53.38
  9    119  MPG-LS   Grasp      4      11          D2A    66.45    250.00     49.24
  9    120  MPG-LS   Grasp      4      11          D1B    68.73    430.00     51.52
  9    121  MPG-LS   Grasp      4      11          D2B    70.63    360.00     53.42
  9    122  MPG-LS   Grasp      4      11          D2B    69.54    350.00     52.33
  9    123  MPG-LS   Grasp      4      11          D2A    70.68    495.00     53.47
  9    124  MPG-LS   Grasp      4      11          D1A    70.90    340.00     53.69
  9    125  MPG-LS   Grasp      4      11          D2A    68.18    305.00     50.97
  9    126  MPG-LS   Grasp      4      11          D1B    66.26    280.00     49.04
  9    127  MPG-LS   Grasp      4      11          D1B    70.63    280.00     53.42
  9    128  MPG-LS   Grasp      4      12          D1A    70.41    635.00     53.20
 10      1  MGP-LS   Grasp      1       0          D2B    69.69    425.00     51.33
 10      2  MGP-LS   Grasp      1       0          D2A    74.65    395.00     56.30
 10      3  MGP-LS   Grasp      1       0          D2A    71.03    405.00     52.67
 10      4  MGP-LS   Grasp      1       0          D1A    69.83    375.00     51.47
 10      5  MGP-LS   Grasp      1       0          D1A    69.25    375.00     50.89
 10      6  MGP-LS   Grasp      1       0          D1B    68.81    325.00     50.46
 10      7  MGP-LS   Grasp      1       0          D2A    67.11    295.00     48.76
 10      8  MGP-LS   Grasp      1       0          D2B    68.54    335.00     50.19
 10      9  MGP-LS   Grasp      1       0          D1A    65.63    360.00     47.28
 10     10  MGP-LS   Grasp      1       0          D1A    68.94    370.00     50.59
 10     11  MGP-LS   Grasp      1       0          D2A    73.28    350.00     54.93
 10     12  MGP-LS   Grasp      1       0          D1B    74.49    350.00     56.14
 10     13  MGP-LS   Grasp      1       0          D2B    72.59    390.00     54.24
 10     14  MGP-LS   Grasp      1       0          D1A    71.89    375.00     53.54
 10     15  MGP-LS   Grasp      1       0          D1B    72.54    385.00     54.18
 10     16  MGP-LS   Grasp      1       0          D1A    69.19    410.00     50.84
 10     17  MGP-LS   Grasp      1       0          D2A    74.61    330.00     56.26
 10     18  MGP-LS   Grasp      1       0          D1B    71.87    335.00     53.51
 10     19  MGP-LS   Grasp      1       0          D1A    71.89    360.00     53.54
 10     20  MGP-LS   Grasp      1       0          D1A    71.41    355.00     53.05
 10     21  MGP-LS   Grasp      1       0          D1B    72.56    465.00     54.21
 10     22  MGP-LS   Grasp      1       0          D2A    73.29    355.00     54.94
 10     23  MGP-LS   Grasp      1       0          D1B    65.99    320.00     47.64
 10     24  MGP-LS   Grasp      1       0          D2B    69.63    430.00     51.28
 10     25  MGP-LS   Grasp      1       0          D1B    67.42    345.00     49.07
 10     26  MGP-LS   Grasp      1       0          D2B    66.97    430.00     48.62
 10     27  MGP-LS   Grasp      1       0          D2B    65.36    320.00     47.01
 10     28  MGP-LS   Grasp      1       0          D2A    66.92    335.00     48.57
 10     29  MGP-LS   Grasp      1       0          D2B    66.70    320.00     48.34
 10     30  MGP-LS   Grasp      1       0          D2B    69.12    425.00     50.77
 10     31  MGP-LS   Grasp      1       0          D1B    67.55    500.00     49.20
 10     32  MGP-LS   Grasp      1       0          D2A    68.95    300.00     50.60
 10     33  MGP-LS   Grasp      2       0          D1A    72.24    405.00     53.44
 10     34  MGP-LS   Grasp      2       0          D2A    70.50    265.00     51.70
 10     35  MGP-LS   Grasp      2       0          D2B    71.12    295.00     52.32
 10     36  MGP-LS   Grasp      2       0          D1B    62.69    380.00     43.89
 10     37  MGP-LS   Grasp      2       0          D1A    69.32    305.00     50.52
 10     38  MGP-LS   Grasp      2       1          D2B    76.41    400.00     57.61
 10     39  MGP-LS   Grasp      2       1          D2B    75.44    405.00     56.64
 10     40  MGP-LS   Grasp      2       1          D2A    73.94    430.00     55.14
 10     41  MGP-LS   Grasp      2       1          D1B    70.85    390.00     52.05
 10     42  MGP-LS   Grasp      2       1          D1B    70.82    365.00     52.02
 10     43  MGP-LS   Grasp      2       1          D1B    69.99    270.00     51.19
 10     44  MGP-LS   Grasp      2       1          D1A    72.65    320.00     53.85
 10     45  MGP-LS   Grasp      2       1          D1A    73.52    260.00     54.72
 10     46  MGP-LS   Grasp      2       1          D2B    72.44    290.00     53.64
 10     47  MGP-LS   Grasp      2       1          D1B    73.67    345.00     54.87
 10     48  MGP-LS   Grasp      2       1          D2A    73.13    335.00     54.33
 10     49  MGP-LS   Grasp      2       1          D2A    72.70    300.00     53.90
 10     50  MGP-LS   Grasp      2       1          D1A    69.77    345.00     50.97
 10     51  MGP-LS   Grasp      2       1          D1A    71.58    355.00     52.78
 10     52  MGP-LS   Grasp      2       1          D1A    71.28    350.00     52.48
 10     53  MGP-LS   Grasp      2       1          D2A    74.12    385.00     55.32
 10     54  MGP-LS   Grasp      2       1          D1B    72.53    400.00     53.73
 10     55  MGP-LS   Grasp      2       1          D2B    74.94    445.00     56.14
 10     56  MGP-LS   Grasp      2       1          D1B    70.97    340.00     52.17
 10     57  MGP-LS   Grasp      2       1          D2A    69.99    390.00     51.19
 10     58  MGP-LS   Grasp      2       1          D2B    70.99    420.00     52.19
 10     59  MGP-LS   Grasp      2       1          D2A    69.99    460.00     51.19
 10     60  MGP-LS   Grasp      2       1          D1A    73.99    380.00     55.19
 10     61  MGP-LS   Grasp      2       1          D1B    71.41    415.00     52.61
 10     62  MGP-LS   Grasp      2       1          D2B    75.01    365.00     56.21
 10     63  MGP-LS   Grasp      2       1          D2A    70.76    410.00     51.96
 10     64  MGP-LS   Grasp      2       1          D2B    75.26    405.00     56.46
 10     65  MGP-LS   Grasp      3       1          D2B    70.43    420.00     51.64
 10     66  MGP-LS   Grasp      3       1          D1A    71.24    305.00     52.45
 10     67  MGP-LS   Grasp      3       1          D1B    68.84    400.00     50.05
 10     68  MGP-LS   Grasp      3       1          D1B    73.82    375.00     55.03
 10     69  MGP-LS   Grasp      3       1          D2A    69.87    330.00     51.08
 10     70  MGP-LS   Grasp      3       1          D2B    68.91    330.00     50.12
 10     71  MGP-LS   Grasp      3       1          D2B    71.67    340.00     52.88
 10     72  MGP-LS   Grasp      3       1          D2A    74.85    345.00     56.06
 10     73  MGP-LS   Grasp      3       1          D2B    72.94    365.00     54.15
 10     74  MGP-LS   Grasp      3       1          D1B    73.52    385.00     54.72
 10     75  MGP-LS   Grasp      3       1          D1B    71.38    375.00     52.59
 10     76  MGP-LS   Grasp      3       1          D1A    70.21    370.00     51.42
 10     77  MGP-LS   Grasp      3       1          D2B    72.15    390.00     53.36
 10     78  MGP-LS   Grasp      3       1          D1B    69.04    425.00     50.24
 10     79  MGP-LS   Grasp      3       1          D2A    70.16    380.00     51.37
 10     80  MGP-LS   Grasp      3       1          D1A    69.82    345.00     51.03
 10     81  MGP-LS   Grasp      3       1          D1A    70.91    325.00     52.12
 10     82  MGP-LS   Grasp      3       1          D1A    74.17    430.00     55.38
 10     83  MGP-LS   Grasp      3       1          D2A    71.74    290.00     52.95
 10     84  MGP-LS   Grasp      3       1          D1B    70.49    400.00     51.70
 10     85  MGP-LS   Grasp      3       1          D1A    67.01    295.00     48.22
 10     86  MGP-LS   Grasp      3       1          D2A    70.29    430.00     51.50
 10     87  MGP-LS   Grasp      3       1          D1B    67.21    315.00     48.42
 10     88  MGP-LS   Grasp      3       1          D2A    70.57    275.00     51.78
 10     89  MGP-LS   Grasp      3       1          D1A    76.65    305.00     57.86
 10     90  MGP-LS   Grasp      3       1          D2A    71.62    300.00     52.83
 10     91  MGP-LS   Grasp      3       1          D2B    77.38    310.00     58.59
 10     92  MGP-LS   Grasp      3       1          D2B    72.40    320.00     53.61
 10     93  MGP-LS   Grasp      3       1          D2B    68.84    415.00     50.05
 10     94  MGP-LS   Grasp      3       1          D1A    72.12    385.00     53.33
 10     95  MGP-LS   Grasp      3       1          D1B    66.96    435.00     48.17
 10     96  MGP-LS   Grasp      3       1          D2A    72.09    340.00     53.30
 10     97  MGP-LS   Grasp      4       1          D2A    70.46    455.00     51.14
 10     98  MGP-LS   Grasp      4       1          D1B    75.61    310.00     56.29
 10     99  MGP-LS   Grasp      4       1          D2A    69.44    295.00     50.12
 10    100  MGP-LS   Grasp      4       1          D1B    67.80    435.00     48.48
 10    101  MGP-LS   Grasp      4       1          D2B    68.62    280.00     49.30
 10    102  MGP-LS   Grasp      4       1          D1A    69.62    260.00     50.30
 10    103  MGP-LS   Grasp      4       1          D1B    66.60    320.00     47.28
 10    104  MGP-LS   Grasp      4       1          D1A    70.65    380.00     51.33
 10    105  MGP-LS   Grasp      4       1          D1A    75.24    330.00     55.93
 10    106  MGP-LS   Grasp      4       1          D2B    75.22    315.00     55.91
 10    107  MGP-LS   Grasp      4       1          D2B    69.58    340.00     50.27
 10    108  MGP-LS   Grasp      4       1          D1A    74.61    355.00     55.30
 10    109  MGP-LS   Grasp      4       1          D2A    71.02    355.00     51.70
 10    110  MGP-LS   Grasp      4       1          D1B    70.73    355.00     51.42
 10    111  MGP-LS   Grasp      4       1          D1A    70.08    415.00     50.76
 10    112  MGP-LS   Grasp      4       1          D2A    70.72    385.00     51.40
 10    113  MGP-LS   Grasp      4       1          D2B    65.77    220.00     46.45
 10    114  MGP-LS   Grasp      4       1          D1A    67.50    425.00     48.18
 10    115  MGP-LS   Grasp      4       1          D2B    68.36    400.00     49.04
 10    116  MGP-LS   Grasp      4       1          D2A    71.13    335.00     51.81
 10    117  MGP-LS   Grasp      4       1          D2B    69.11    630.00     49.79
 10    118  MGP-LS   Grasp      4       1          D2A    73.43    430.00     54.11
 10    119  MGP-LS   Grasp      4       1          D1A    70.94    315.00     51.62
 10    120  MGP-LS   Grasp      4       1          D1B    67.30    380.00     47.99
 10    121  MGP-LS   Grasp      4       1          D2B    75.75    335.00     56.43
 10    122  MGP-LS   Grasp      4       1          D2A    75.14    340.00     55.82
 10    123  MGP-LS   Grasp      4       1          D1B    74.21    300.00     54.89
 10    124  MGP-LS   Grasp      4       1          D1B    72.76    320.00     53.45
 10    125  MGP-LS   Grasp      4       1          D2A    76.14    355.00     56.83
 10    126  MGP-LS   Grasp      4       1          D2B    73.57    410.00     54.26
 10    127  MGP-LS   Grasp      4       1          D1B    73.25    380.00     53.93
 10    128  MGP-LS   Grasp      4       1          D1A    77.78    405.00     58.47
 11      1  GPM-LS   Grasp      1       0          D1B    69.34    240.00     54.38
 11      2  GPM-LS   Grasp      1       0          D1A    59.35    160.00     44.39
 11      3  GPM-LS   Grasp      1       0          D2A    61.47    230.00     46.51
 11      4  GPM-LS   Grasp      1       0          D2B    65.30    170.00     50.34
 11      5  GPM-LS   Grasp      1       0          D2A    67.46    210.00     52.50
 11      6  GPM-LS   Grasp      1       0          D1B    61.97    205.00     47.01
 11      7  GPM-LS   Grasp      1       0          D2B    69.97    145.00     55.01
 11      8  GPM-LS   Grasp      1       0          D2A    65.86    160.00     50.90
 11      9  GPM-LS   Grasp      1       0          D1B    66.80    195.00     51.84
 11     10  GPM-LS   Grasp      1       0          D2A    67.67    175.00     52.71
 11     11  GPM-LS   Grasp      1       0          D2B    66.58    170.00     51.62
 11     12  GPM-LS   Grasp      1       0          D1A    65.94    160.00     50.98
 11     13  GPM-LS   Grasp      1       0          D2B    74.87    185.00     59.91
 11     14  GPM-LS   Grasp      1       0          D1A    66.92    185.00     51.96
 11     15  GPM-LS   Grasp      1       0          D2A    62.95    220.00     47.99
 11     16  GPM-LS   Grasp      1       0          D1B    69.10    180.00     54.14
 11     17  GPM-LS   Grasp      1       0          D2A    65.66    185.00     50.70
 11     18  GPM-LS   Grasp      1       0          D2B    61.76    260.00     46.80
 11     19  GPM-LS   Grasp      1       0          D2A    65.09    195.00     50.13
 11     20  GPM-LS   Grasp      1       0          D1A    66.49    205.00     51.53
 11     21  GPM-LS   Grasp      1       0          D1B    70.67    160.00     55.71
 11     22  GPM-LS   Grasp      1       0          D1A    69.03    230.00     54.07
 11     23  GPM-LS   Grasp      1       0          D1B    69.59    220.00     54.63
 11     24  GPM-LS   Grasp      1       0          D2B    64.73    200.00     49.77
 11     25  GPM-LS   Grasp      1       0          D1A    63.13    295.00     48.17
 11     26  GPM-LS   Grasp      1       0          D1B    75.30    190.00     60.35
 11     27  GPM-LS   Grasp      1       0          D2A    65.27    195.00     50.31
 11     28  GPM-LS   Grasp      1       0          D2B    61.49    205.00     46.53
 11     29  GPM-LS   Grasp      1       0          D1A    65.74    190.00     50.78
 11     30  GPM-LS   Grasp      1       0          D2B    69.66    185.00     54.70
 11     31  GPM-LS   Grasp      1       0          D1B    63.89    200.00     48.93
 11     32  GPM-LS   Grasp      1       0          D1A    66.00    195.00     51.04
 11     33  GPM-LS   Grasp      2       0          D1A    70.38    210.00     54.23
 11     34  GPM-LS   Grasp      2       0          D1B    67.40    200.00     51.25
 11     35  GPM-LS   Grasp      2       0          D1A    69.22    175.00     53.06
 11     36  GPM-LS   Grasp      2       0          D2B    68.81    200.00     52.65
 11     37  GPM-LS   Grasp      2       0          D1A    67.41    175.00     51.25
 11     38  GPM-LS   Grasp      2       0          D2A    71.41    180.00     55.26
 11     39  GPM-LS   Grasp      2       0          D2A    69.34    255.00     53.18
 11     40  GPM-LS   Grasp      2       0          D1B    67.35    200.00     51.20
 11     41  GPM-LS   Grasp      2       0          D1A    66.38    175.00     50.22
 11     42  GPM-LS   Grasp      2       0          D2B    65.74    240.00     49.59
 11     43  GPM-LS   Grasp      2       0          D2B    64.47    145.00     48.32
 11     44  GPM-LS   Grasp      2       0          D1A    64.97    175.00     48.81
 11     45  GPM-LS   Grasp      2       0          D2B    63.74    140.00     47.59
 11     46  GPM-LS   Grasp      2       0          D2B    67.54    195.00     51.38
 11     47  GPM-LS   Grasp      2       0          D2A    69.44    170.00     53.28
 11     48  GPM-LS   Grasp      2       0          D2B    72.64    170.00     56.49
 11     49  GPM-LS   Grasp      2       0          D1A    70.09    195.00     53.94
 11     50  GPM-LS   Grasp      2       0          D2A    70.27    165.00     54.12
 11     51  GPM-LS   Grasp      2       0          D2B    73.84    245.00     57.69
 11     52  GPM-LS   Grasp      2       0          D1B    69.18    220.00     53.02
 11     53  GPM-LS   Grasp      2       0          D2A    71.55    220.00     55.40
 11     54  GPM-LS   Grasp      2       0          D1B    70.15    165.00     54.00
 11     55  GPM-LS   Grasp      2       0          D2A    65.05    165.00     48.90
 11     56  GPM-LS   Grasp      2       0          D1B    68.09    115.00     51.94
 11     57  GPM-LS   Grasp      2       0          D1A    69.63    145.00     53.47
 11     58  GPM-LS   Grasp      2       0          D1B    66.80    145.00     50.65
 11     59  GPM-LS   Grasp      2       0          D1B    69.78    240.00     53.62
 11     60  GPM-LS   Grasp      2       0          D2A    74.19    190.00     58.03
 11     61  GPM-LS   Grasp      2       0          D1B    67.29    195.00     51.14
 11     62  GPM-LS   Grasp      2       0          D2A    72.89    165.00     56.74
 11     63  GPM-LS   Grasp      2       0          D2B    66.28    155.00     50.13
 11     64  GPM-LS   Grasp      2       0          D1A    69.49    400.00     53.34
 11     65  GPM-LS   Grasp      3       0          D1B    71.21    230.00     54.86
 11     66  GPM-LS   Grasp      3       0          D1A    68.08    120.00     51.74
 11     67  GPM-LS   Grasp      3       0          D1A    67.68    155.00     51.34
 11     68  GPM-LS   Grasp      3       0          D1A    68.00    155.00     51.66
 11     69  GPM-LS   Grasp      3       0          D2B    68.17    175.00     51.83
 11     70  GPM-LS   Grasp      3       0          D2B    63.59    205.00     47.25
 11     71  GPM-LS   Grasp      3       0          D2B    66.73    290.00     50.39
 11     72  GPM-LS   Grasp      3       0          D1A    68.14    160.00     51.80
 11     73  GPM-LS   Grasp      3       0          D1A    63.85    215.00     47.50
 11     74  GPM-LS   Grasp      3       0          D2B    66.55    205.00     50.21
 11     75  GPM-LS   Grasp      3       1          D1A    68.32    255.00     51.98
 11     76  GPM-LS   Grasp      3       1          D2B    72.21    170.00     55.87
 11     77  GPM-LS   Grasp      3       1          D2A    69.28    255.00     52.94
 11     78  GPM-LS   Grasp      3       1          D2B    66.51    190.00     50.16
 11     79  GPM-LS   Grasp      3       1          D2A    68.85    175.00     52.51
 11     80  GPM-LS   Grasp      3       1          D1A    71.10    240.00     54.76
 11     81  GPM-LS   Grasp      3       1          D1B    70.99    245.00     54.65
 11     82  GPM-LS   Grasp      3       1          D1B    70.37    190.00     54.03
 11     83  GPM-LS   Grasp      3       1          D2A    69.24    205.00     52.89
 11     84  GPM-LS   Grasp      3       1          D2A    68.17    330.00     51.83
 11     85  GPM-LS   Grasp      3       1          D1B    65.10    185.00     48.76
 11     86  GPM-LS   Grasp      3       1          D1B    68.40    215.00     52.06
 11     87  GPM-LS   Grasp      3       1          D2B    67.82    280.00     51.47
 11     88  GPM-LS   Grasp      3       1          D2A    67.63    170.00     51.29
 11     89  GPM-LS   Grasp      3       1          D1A    66.18    275.00     49.84
 11     90  GPM-LS   Grasp      3       1          D1B    68.11    320.00     51.77
 11     91  GPM-LS   Grasp      3       1          D2A    66.81    200.00     50.47
 11     92  GPM-LS   Grasp      3       1          D2B    63.81    190.00     47.47
 11     93  GPM-LS   Grasp      3       1          D1B    64.27    200.00     47.93
 11     94  GPM-LS   Grasp      3       1          D2A    67.63    170.00     51.29
 11     95  GPM-LS   Grasp      3       1          D1B    70.60    250.00     54.26
 11     96  GPM-LS   Grasp      3       1          D2A    71.77    175.00     55.42
 11     97  GPM-LS   Grasp      4       1          D1B    67.00    255.00     50.78
 11     98  GPM-LS   Grasp      4       1          D2A    66.54    155.00     50.31
 11     99  GPM-LS   Grasp      4       1          D1B    61.44    150.00     45.21
 11    100  GPM-LS   Grasp      4       1          D2A    64.47    150.00     48.25
 11    101  GPM-LS   Grasp      4       1          D1A    68.37    185.00     52.14
 11    102  GPM-LS   Grasp      4       1          D1A    61.24    160.00     45.02
 11    103  GPM-LS   Grasp      4       2          D2A    64.65    200.00     48.42
 11    104  GPM-LS   Grasp      4       2          D1B    65.73    255.00     49.50
 11    105  GPM-LS   Grasp      4       3          D2B    62.74    210.00     46.51
 11    106  GPM-LS   Grasp      4       3          D1A    63.63    220.00     47.40
 11    107  GPM-LS   Grasp      4       3          D1A    65.65    170.00     49.42
 11    108  GPM-LS   Grasp      4       3          D1B    63.79    205.00     47.56
 11    109  GPM-LS   Grasp      4       3          D2A    68.67    175.00     52.44
 11    110  GPM-LS   Grasp      4       3          D2B    66.15    280.00     49.92
 11    111  GPM-LS   Grasp      4       3          D2A    67.33    185.00     51.10
 11    112  GPM-LS   Grasp      4       3          D2B    66.53    175.00     50.30
 11    113  GPM-LS   Grasp      4       3          D1B    67.09    130.00     50.86
 11    114  GPM-LS   Grasp      4       4          D2A    67.45    150.00     51.22
 11    115  GPM-LS   Grasp      4       5          D2B    69.06    220.00     52.83
 11    116  GPM-LS   Grasp      4       5          D1B    70.50    250.00     54.27
 11    117  GPM-LS   Grasp      4       6          D2B    67.91    175.00     51.69
 11    118  GPM-LS   Grasp      4       6          D1A    65.94    180.00     49.71
 11    119  GPM-LS   Grasp      4       6          D2B    64.65    230.00     48.43
 11    120  GPM-LS   Grasp      4       6          D1A    64.97    255.00     48.75
 11    121  GPM-LS   Grasp      4       7          D1A    69.68    190.00     53.45
 11    122  GPM-LS   Grasp      4       7          D1B    68.59    165.00     52.36
 11    123  GPM-LS   Grasp      4       7          D2A    68.33    225.00     52.10
 11    124  GPM-LS   Grasp      4       7          D1A    62.97    185.00     46.74
 11    125  GPM-LS   Grasp      4       8          D1B    70.56    160.00     54.33
 11    126  GPM-LS   Grasp      4       8          D2B    69.34    180.00     53.11
 11    127  GPM-LS   Grasp      4       8          D2B    63.68    180.00     47.46
 11    128  GPM-LS   Grasp      4       8          D2A    69.57    125.00     53.34
 12      1  GMP-LS   Grasp      1       0          D2A    68.13    295.00     47.45
 12      2  GMP-LS   Grasp      1       0          D2B    71.81    375.00     51.12
 12      3  GMP-LS   Grasp      1       0          D1B    74.91    250.00     54.22
 12      4  GMP-LS   Grasp      1       0          D1A    71.86    285.00     51.17
 12      5  GMP-LS   Grasp      1       0          D1B    78.75    340.00     58.06
 12      6  GMP-LS   Grasp      1       0          D1A    77.65    385.00     56.96
 12      7  GMP-LS   Grasp      1       0          D2A    79.28    280.00     58.60
 12      8  GMP-LS   Grasp      1       0          D2A    76.54    285.00     55.85
 12      9  GMP-LS   Grasp      1       0          D1B    80.18    220.00     59.49
 12     10  GMP-LS   Grasp      1       0          D2A    73.16    270.00     52.48
 12     11  GMP-LS   Grasp      1       0          D1B    72.57    285.00     51.88
 12     12  GMP-LS   Grasp      1       0          D2A    77.65    380.00     56.96
 12     13  GMP-LS   Grasp      1       0          D1A    76.94    330.00     56.26
 12     14  GMP-LS   Grasp      1       0          D1A    75.24    300.00     54.56
 12     15  GMP-LS   Grasp      1       0          D1B    77.77    335.00     57.08
 12     16  GMP-LS   Grasp      1       0          D2B    79.47    260.00     58.78
 12     17  GMP-LS   Grasp      1       0          D1B    80.20    330.00     59.51
 12     18  GMP-LS   Grasp      1       0          D2A    78.11    300.00     57.42
 12     19  GMP-LS   Grasp      1       0          D1A    76.88    290.00     56.20
 12     20  GMP-LS   Grasp      1       0          D1B    76.22    290.00     55.53
 12     21  GMP-LS   Grasp      1       0          D1A    76.16    260.00     55.47
 12     22  GMP-LS   Grasp      1       0          D2A    78.80    305.00     58.12
 12     23  GMP-LS   Grasp      1       0          D2B    79.79    320.00     59.10
 12     24  GMP-LS   Grasp      1       0          D2B    84.05    335.00     63.37
 12     25  GMP-LS   Grasp      1       0          D2B    84.40    505.00     63.71
 12     26  GMP-LS   Grasp      1       0          D1A    76.84    230.00     56.16
 12     27  GMP-LS   Grasp      1       0          D2B    74.56    315.00     53.87
 12     28  GMP-LS   Grasp      1       0          D1B    77.69    325.00     57.00
 12     29  GMP-LS   Grasp      1       0          D2A    80.41    320.00     59.72
 12     30  GMP-LS   Grasp      1       0          D2B    85.15    350.00     64.46
 12     31  GMP-LS   Grasp      1       0          D2B    86.86    330.00     66.17
 12     32  GMP-LS   Grasp      1       0          D1A    84.14    530.00     63.45
 12     33  GMP-LS   Grasp      2       0          D2B    78.50    320.00     57.43
 12     34  GMP-LS   Grasp      2       0          D2B    76.51    295.00     55.43
 12     35  GMP-LS   Grasp      2       0          D1A    80.04    315.00     58.96
 12     36  GMP-LS   Grasp      2       0          D2A    77.29    280.00     56.21
 12     37  GMP-LS   Grasp      2       0          D1A    77.72    310.00     56.64
 12     38  GMP-LS   Grasp      2       0          D1A    78.52    465.00     57.44
 12     39  GMP-LS   Grasp      2       0          D1A    74.57    500.00     53.49
 12     40  GMP-LS   Grasp      2       0          D1A    82.41    320.00     61.33
 12     41  GMP-LS   Grasp      2       0          D2B    75.84    410.00     54.76
 12     42  GMP-LS   Grasp      2       0          D1B    80.90    275.00     59.82
 12     43  GMP-LS   Grasp      2       0          D1B    78.12    300.00     57.04
 12     44  GMP-LS   Grasp      2       0          D2B    74.92    295.00     53.84
 12     45  GMP-LS   Grasp      2       0          D1A    73.46    515.00     52.38
 12     46  GMP-LS   Grasp      2       0          D2A    78.04    300.00     56.97
 12     47  GMP-LS   Grasp      2       0          D1B    79.48    325.00     58.41
 12     48  GMP-LS   Grasp      2       0          D1B    85.76    330.00     64.68
 12     49  GMP-LS   Grasp      2       0          D1B    75.17    385.00     54.09
 12     50  GMP-LS   Grasp      2       0          D1B    75.84    420.00     54.76
 12     51  GMP-LS   Grasp      2       0          D1A    74.05    420.00     52.98
 12     52  GMP-LS   Grasp      2       0          D1B    81.90    590.00     60.83
 12     53  GMP-LS   Grasp      2       0          D2B    75.83    415.00     54.75
 12     54  GMP-LS   Grasp      2       0          D2A    76.94    495.00     55.86
 12     55  GMP-LS   Grasp      2       0          D2A    74.77    570.00     53.70
 12     56  GMP-LS   Grasp      2       0          D2A    79.12    520.00     58.04
 12     57  GMP-LS   Grasp      2       0          D1B    74.48    610.00     53.40
 12     58  GMP-LS   Grasp      2       0          D2B    77.93    510.00     56.85
 12     59  GMP-LS   Grasp      2       0          D2A    78.39    555.00     57.31
 12     60  GMP-LS   Grasp      2       0          D1A    78.11    440.00     57.03
 12     61  GMP-LS   Grasp      2       0          D2B    84.37    370.00     63.29
 12     62  GMP-LS   Grasp      2       0          D2B    80.23    300.00     59.15
 12     63  GMP-LS   Grasp      2       0          D2A    77.13    550.00     56.05
 12     64  GMP-LS   Grasp      2       0          D2A    83.96    385.00     62.88
 12     65  GMP-LS   Grasp      3       0          D2A    78.83    405.00     57.38
 12     66  GMP-LS   Grasp      3       0          D1B    72.46    560.00     51.01
 12     67  GMP-LS   Grasp      3       0          D2B    72.58    500.00     51.13
 12     68  GMP-LS   Grasp      3       0          D1B    74.78    560.00     53.32
 12     69  GMP-LS   Grasp      3       0          D1A    77.34    485.00     55.89
 12     70  GMP-LS   Grasp      3       0          D2B    74.87    405.00     53.42
 12     71  GMP-LS   Grasp      3       0          D2A    81.88    425.00     60.43
 12     72  GMP-LS   Grasp      3       0          D2A    70.42    585.00     48.97
 12     73  GMP-LS   Grasp      3       0          D1A    75.31    550.00     53.86
 12     74  GMP-LS   Grasp      3       0          D1A    76.93    520.00     55.48
 12     75  GMP-LS   Grasp      3       0          D2B    76.12    380.00     54.67
 12     76  GMP-LS   Grasp      3       0          D2A    80.08    565.00     58.63
 12     77  GMP-LS   Grasp      3       0          D2B    77.15    415.00     55.70
 12     78  GMP-LS   Grasp      3       0          D1B    80.83    530.00     59.38
 12     79  GMP-LS   Grasp      3       0          D2A    71.97    635.00     50.52
 12     80  GMP-LS   Grasp      3       0          D2B    74.75    535.00     53.30
 12     81  GMP-LS   Grasp      3       0          D1A    76.44    435.00     54.98
 12     82  GMP-LS   Grasp      3       0          D1A    75.94    395.00     54.49
 12     83  GMP-LS   Grasp      3       0          D1B    75.54    505.00     54.09
 12     84  GMP-LS   Grasp      3       0          D1B    77.55    570.00     56.09
 12     85  GMP-LS   Grasp      3       0          D1A    75.70    515.00     54.24
 12     86  GMP-LS   Grasp      3       0          D2A    80.83    330.00     59.38
 12     87  GMP-LS   Grasp      3       0          D2B    76.89    475.00     55.44
 12     88  GMP-LS   Grasp      3       0          D1B    81.06    610.00     59.61
 12     89  GMP-LS   Grasp      3       0          D1B    74.54    560.00     53.09
 12     90  GMP-LS   Grasp      3       0          D2B    75.88    400.00     54.42
 12     91  GMP-LS   Grasp      3       0          D2A    80.29    320.00     58.83
 12     92  GMP-LS   Grasp      3       0          D2A    79.91    350.00     58.46
 12     93  GMP-LS   Grasp      3       0          D1A    79.15    415.00     57.70
 12     94  GMP-LS   Grasp      3       0          D1B    76.94    570.00     55.48
 12     95  GMP-LS   Grasp      3       0          D1A    78.70    370.00     57.25
 12     96  GMP-LS   Grasp      3       0          D2B    74.50    385.00     53.04
