Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst
  9    104  MPG-LS  ManEst      4       6          D1A       57.20    300.00       34.90
  9    105  MPG-LS  ManEst      4       6          D2B       57.68    265.00       35.37
  9    106  MPG-LS  ManEst      4       6          D2B       60.67    475.00       38.36
  9    107  MPG-LS  ManEst      4       6          D2B       61.75    495.00       39.44
  9    108  MPG-LS  ManEst      4       6          D2B       58.51    345.00       36.21
  9    109  MPG-LS  ManEst      4       6          D2A       68.21    535.00       45.91
  9    110  MPG-LS  ManEst      4       6          D1B       59.99    370.00       37.68
  9    111  MPG-LS  ManEst      4       6          D2B       61.95    450.00       39.65
  9    112  MPG-LS  ManEst      4       6          D1A       62.86    445.00       40.56
  9    113  MPG-LS  ManEst      4       6          D2A       58.10    410.00       35.79
  9    114  MPG-LS  ManEst      4       6          D1B       62.91    405.00       40.60
  9    115  MPG-LS  ManEst      4       6          D1A       56.70    465.00       34.40
  9    116  MPG-LS  ManEst      4       6          D2A       58.72    260.00       36.41
  9    117  MPG-LS  ManEst      4       6          D2A       56.07    420.00       33.76
  9    118  MPG-LS  ManEst      4       6          D1B       61.17    420.00       38.86
  9    119  MPG-LS  ManEst      4       6          D1B       59.09    315.00       36.78
  9    120  MPG-LS  ManEst      4       6          D1B       56.76    455.00       34.46
  9    121  MPG-LS  ManEst      4       6          D2A       58.37    495.00       36.07
  9    122  MPG-LS  ManEst      4       6          D1A       51.37    650.00       29.07
  9    123  MPG-LS  ManEst      4       6          D1A       59.12    235.00       36.81
  9    124  MPG-LS  ManEst      4       6          D1B       59.59    510.00       37.29
  9    125  MPG-LS  ManEst      4       6          D1B       58.25    270.00       35.94
  9    126  MPG-LS  ManEst      4       6          D1A       62.79    370.00       40.49
  9    127  MPG-LS  ManEst      4       6          D2A       54.93    625.00       32.62
  9    128  MPG-LS  ManEst      4       6          D2A       56.19    235.00       33.88
 10      1  MGP-LS  ManEst      1       0          D1B       66.04    475.00       45.76
 10      2  MGP-LS  ManEst      1       0          D1A       63.43    440.00       43.14
 10      3  MGP-LS  ManEst      1       3          D1A       67.94    515.00       47.66
 10      4  MGP-LS  ManEst      1       3          D2A       67.76    600.00       47.48
 10      5  MGP-LS  ManEst      1       3          D2B       65.50    440.00       45.21
 10      6  MGP-LS  ManEst      1       3          D2A       65.30    360.00       45.02
 10      7  MGP-LS  ManEst      1       3          D1B       70.48    460.00       50.20
 10      8  MGP-LS  ManEst      1       3          D2B       63.04    405.00       42.76
 10      9  MGP-LS  ManEst      1       3          D1A       65.64    425.00       45.36
 10     10  MGP-LS  ManEst      1       3          D1A       67.68    280.00       47.39
 10     11  MGP-LS  ManEst      1       3          D2B       66.39    380.00       46.11
 10     12  MGP-LS  ManEst      1       3          D2A       66.12    395.00       45.84
 10     13  MGP-LS  ManEst      1       3          D2A       66.13    395.00       45.85
 10     14  MGP-LS  ManEst      1       3          D2B       62.50    355.00       42.22
 10     15  MGP-LS  ManEst      1       3          D1B       66.16    410.00       45.88
 10     16  MGP-LS  ManEst      1       6          D1B       67.93    355.00       47.65
 10     17  MGP-LS  ManEst      1       7          D2B       65.15    330.00       44.87
 10     18  MGP-LS  ManEst      1       7          D1B       63.62    495.00       43.33
 10     19  MGP-LS  ManEst      1       7          D1A       68.17    495.00       47.89
 10     20  MGP-LS  ManEst      1       7          D1A       66.86    410.00       46.58
 10     21  MGP-LS  ManEst      1       7          D2A       62.98    410.00       42.70
 10     22  MGP-LS  ManEst      1       8          D1A       63.76    410.00       43.48
 10     23  MGP-LS  ManEst      1       8          D2A       68.99    495.00       48.70
 10     24  MGP-LS  ManEst      1       8          D1B       60.22    435.00       39.94
 10     25  MGP-LS  ManEst      1       9          D2B       62.80    480.00       42.51
 10     26  MGP-LS  ManEst      1       9          D2B       62.19    375.00       41.91
 10     27  MGP-LS  ManEst      1       9          D1B       62.71    350.00       42.42
 10     28  MGP-LS  ManEst      1       9          D2B       58.40    345.00       38.12
 10     29  MGP-LS  ManEst      1       9          D1A       57.34    470.00       37.06
 10     30  MGP-LS  ManEst      1       9          D2A       57.42    355.00       37.14
 10     31  MGP-LS  ManEst      1       9          D1B       66.49    345.00       46.21
 10     32  MGP-LS  ManEst      1       9          D2A       61.88    320.00       41.59
 10     33  MGP-LS  ManEst      2       9          D1B       57.77    550.00       38.01
 10     34  MGP-LS  ManEst      2       9          D1B       65.25    380.00       45.50
 10     35  MGP-LS  ManEst      2       9          D2A       63.91    395.00       44.16
 10     36  MGP-LS  ManEst      2       9          D1B       62.25    475.00       42.50
 10     37  MGP-LS  ManEst      2       9          D2A       64.77    415.00       45.02
 10     38  MGP-LS  ManEst      2       9          D1A       60.81    400.00       41.05
 10     39  MGP-LS  ManEst      2       9          D1B       61.79    360.00       42.04
 10     40  MGP-LS  ManEst      2       9          D2B       66.02    425.00       46.27
 10     41  MGP-LS  ManEst      2       9          D2B       65.96    595.00       46.20
 10     42  MGP-LS  ManEst      2      10          D2A       61.29    420.00       41.54
 10     43  MGP-LS  ManEst      2      10          D1A       62.64    470.00       42.89
 10     44  MGP-LS  ManEst      2      10          D2B       57.93    275.00       38.18
 10     45  MGP-LS  ManEst      2      10          D1A       62.99    325.00       43.24
 10     46  MGP-LS  ManEst      2      10          D1A       61.13    310.00       41.38
 10     47  MGP-LS  ManEst      2      10          D2B       60.75    445.00       41.00
 10     48  MGP-LS  ManEst      2      10          D1B       63.39    430.00       43.64
 10     49  MGP-LS  ManEst      2      10          D1B       63.02    500.00       43.27
 10     50  MGP-LS  ManEst      2      10          D2A       63.14    370.00       43.39
 10     51  MGP-LS  ManEst      2      10          D2B       65.62    355.00       45.87
 10     52  MGP-LS  ManEst      2      10          D2A       64.79    350.00       45.04
 10     53  MGP-LS  ManEst      2      10          D1A       64.63    385.00       44.87
 10     54  MGP-LS  ManEst      2      10          D2B       64.14    395.00       44.39
 10     55  MGP-LS  ManEst      2      11          D2A       60.78    335.00       41.03
 10     56  MGP-LS  ManEst      2      11          D2A       61.02    285.00       41.27
 10     57  MGP-LS  ManEst      2      11          D1B       60.57    390.00       40.82
 10     58  MGP-LS  ManEst      2      11          D1A       63.64    350.00       43.89
 10     59  MGP-LS  ManEst      2      12          D2A       62.33    340.00       42.58
 10     60  MGP-LS  ManEst      2      12          D2B       62.79    385.00       43.04
 10     61  MGP-LS  ManEst      2      13          D1B       63.18    405.00       43.43
 10     62  MGP-LS  ManEst      2      13          D1A       61.18    345.00       41.43
 10     63  MGP-LS  ManEst      2      13          D2B       60.34    405.00       40.59
 10     64  MGP-LS  ManEst      2      13          D1A       65.48    325.00       45.73
 10     65  MGP-LS  ManEst      3      13          D2A       58.37    320.00       37.92
 10     66  MGP-LS  ManEst      3      13          D1B       61.67    340.00       41.22
 10     67  MGP-LS  ManEst      3      13          D2B       65.22    315.00       44.77
 10     68  MGP-LS  ManEst      3      13          D1A       63.26    350.00       42.81
 10     69  MGP-LS  ManEst      3      13          D1A       63.48    305.00       43.03
 10     70  MGP-LS  ManEst      3      13          D1A       59.94    345.00       39.49
 10     71  MGP-LS  ManEst      3      13          D1B       60.95    305.00       40.50
 10     72  MGP-LS  ManEst      3      13          D1A       60.00    255.00       39.55
 10     73  MGP-LS  ManEst      3      13          D1B       60.48    355.00       40.03
 10     74  MGP-LS  ManEst      3      13          D1B       61.20    465.00       40.75
 10     75  MGP-LS  ManEst      3      13          D2B       60.46    355.00       40.00
 10     76  MGP-LS  ManEst      3      13          D2A       66.43    350.00       45.98
 10     77  MGP-LS  ManEst      3      13          D2A       64.33    245.00       43.88
 10     78  MGP-LS  ManEst      3      13          D2B       60.61    375.00       40.16
 10     79  MGP-LS  ManEst      3      13          D2A       57.31    515.00       36.85
 10     80  MGP-LS  ManEst      3      14          D1B       62.29    425.00       41.84
 10     81  MGP-LS  ManEst      3      14          D1B       60.12    560.00       39.67
 10     82  MGP-LS  ManEst      3      14          D1B       58.27    295.00       37.81
 10     83  MGP-LS  ManEst      3      14          D2B       59.38    390.00       38.93
 10     84  MGP-LS  ManEst      3      14          D2B       56.97    400.00       36.52
 10     85  MGP-LS  ManEst      3      14          D2A       61.24    430.00       40.79
 10     86  MGP-LS  ManEst      3      14          D2A       58.52    315.00       38.07
 10     87  MGP-LS  ManEst      3      15          D2B       60.95    305.00       40.50
 10     88  MGP-LS  ManEst      3      15          D1A       61.15    440.00       40.70
 10     89  MGP-LS  ManEst      3      15          D2A       59.10    420.00       38.64
 10     90  MGP-LS  ManEst      3      16          D1B       59.23    375.00       38.78
 10     91  MGP-LS  ManEst      3      16          D1A       60.16    325.00       39.71
 10     92  MGP-LS  ManEst      3      16          D2B       61.49    270.00       41.04
 10     93  MGP-LS  ManEst      3      17          D2A       57.61    480.00       37.16
 10     94  MGP-LS  ManEst      3      17          D1A       66.78    475.00       46.32
 10     95  MGP-LS  ManEst      3      17          D2B       63.40    405.00       42.95
 10     96  MGP-LS  ManEst      3      17          D1A       60.54    375.00       40.09
 10     97  MGP-LS  ManEst      4      18          D1A       61.93    345.00       41.43
 10     98  MGP-LS  ManEst      4      18          D2B       63.85    335.00       43.34
 10     99  MGP-LS  ManEst      4      18          D1B       59.68    200.00       39.17
 10    100  MGP-LS  ManEst      4      18          D2B       64.16    395.00       43.65
 10    101  MGP-LS  ManEst      4      18          D2A       57.57    550.00       37.06
 10    102  MGP-LS  ManEst      4      18          D2A       64.79    575.00       44.28
 10    103  MGP-LS  ManEst      4      18          D1A       59.06    355.00       38.55
 10    104  MGP-LS  ManEst      4      18          D2A       61.77    365.00       41.26
 10    105  MGP-LS  ManEst      4      18          D1A       59.90    325.00       39.40
 10    106  MGP-LS  ManEst      4      18          D1B       57.87    420.00       37.37
 10    107  MGP-LS  ManEst      4      18          D1B       59.59    420.00       39.09
 10    108  MGP-LS  ManEst      4      18          D1B       59.00    335.00       38.50
 10    109  MGP-LS  ManEst      4      18          D1B       63.59    355.00       43.09
 10    110  MGP-LS  ManEst      4      18          D1B       56.18    330.00       35.67
 10    111  MGP-LS  ManEst      4      18          D1B       60.70    545.00       40.19
 10    112  MGP-LS  ManEst      4      18          D1A       58.78    390.00       38.27
 10    113  MGP-LS  ManEst      4      18          D2A       60.83    440.00       40.33
 10    114  MGP-LS  ManEst      4      18          D2B       61.97    375.00       41.47
 10    115  MGP-LS  ManEst      4      19          D2B       59.31    365.00       38.80
 10    116  MGP-LS  ManEst      4      19          D1A       56.58    370.00       36.07
 10    117  MGP-LS  ManEst      4      19          D2B       60.77    515.00       40.26
 10    118  MGP-LS  ManEst      4      19          D2B       59.11    400.00       38.60
 10    119  MGP-LS  ManEst      4      19          D2A       59.08    375.00       38.58
 10    120  MGP-LS  ManEst      4      20          D1B       58.54    420.00       38.04
 10    121  MGP-LS  ManEst      4      20          D1A       62.48    390.00       41.97
 10    122  MGP-LS  ManEst      4      20          D2A       63.51    355.00       43.00
 10    123  MGP-LS  ManEst      4      20          D2A       60.56    305.00       40.05
 10    124  MGP-LS  ManEst      4      20          D2B       60.45    490.00       39.95
 10    125  MGP-LS  ManEst      4      20          D2B       61.58    385.00       41.07
 10    126  MGP-LS  ManEst      4      20          D1A       60.34    430.00       39.84
 10    127  MGP-LS  ManEst      4      20          D1A       58.12    435.00       37.62
 10    128  MGP-LS  ManEst      4      20          D2A       65.65    410.00       45.15
 11      1  GPM-LS  ManEst      1       0          D1B       50.23    230.00       33.52
 11      2  GPM-LS  ManEst      1       0          D1B       55.89    215.00       39.18
 11      3  GPM-LS  ManEst      1       0          D1A       55.76    230.00       39.05
 11      4  GPM-LS  ManEst      1       0          D2A       51.30    180.00       34.59
 11      5  GPM-LS  ManEst      1       0          D1A       51.31    220.00       34.59
 11      6  GPM-LS  ManEst      1       0          D2B       54.70    170.00       37.98
 11      7  GPM-LS  ManEst      1       0          D2A       49.89    210.00       33.18
 11      8  GPM-LS  ManEst      1       0          D1B       50.97    200.00       34.26
 11      9  GPM-LS  ManEst      1       0          D2B       51.23    200.00       34.52
 11     10  GPM-LS  ManEst      1       0          D2A       51.87    190.00       35.16
 11     11  GPM-LS  ManEst      1       0          D2A       50.40    295.00       33.69
 11     12  GPM-LS  ManEst      1       0          D1B       51.53    180.00       34.81
 11     13  GPM-LS  ManEst      1       0          D1A       50.02    280.00       33.30
 11     14  GPM-LS  ManEst      1       0          D2B       52.67    260.00       35.96
 11     15  GPM-LS  ManEst      1       0          D1A       51.26    235.00       34.54
 11     16  GPM-LS  ManEst      1       0          D1A       50.48    200.00       33.77
 11     17  GPM-LS  ManEst      1       0          D1A       51.50    205.00       34.79
 11     18  GPM-LS  ManEst      1       0          D1B       50.78    185.00       34.06
 11     19  GPM-LS  ManEst      1       0          D2B       51.49    180.00       34.78
 11     20  GPM-LS  ManEst      1       0          D1B       51.63    205.00       34.92
 11     21  GPM-LS  ManEst      1       0          D1A       50.21    215.00       33.50
 11     22  GPM-LS  ManEst      1       0          D2A       50.70    155.00       33.99
 11     23  GPM-LS  ManEst      1       0          D2A       49.19    290.00       32.48
 11     24  GPM-LS  ManEst      1       0          D1B       49.42    220.00       32.71
 11     25  GPM-LS  ManEst      1       1          D2B       51.27    365.00       34.56
 11     26  GPM-LS  ManEst      1       1          D2A       53.85    145.00       37.13
 11     27  GPM-LS  ManEst      1       1          D1A       51.46    210.00       34.75
 11     28  GPM-LS  ManEst      1       1          D2B       50.79    190.00       34.08
 11     29  GPM-LS  ManEst      1       1          D2B       49.96    190.00       33.25
 11     30  GPM-LS  ManEst      1       1          D2B       53.48    370.00       36.77
 11     31  GPM-LS  ManEst      1       1          D1B       55.23    220.00       38.51
 11     32  GPM-LS  ManEst      1       1          D2A       49.57    195.00       32.86
 11     33  GPM-LS  ManEst      2       1          D1A       54.12    425.00       37.90
 11     34  GPM-LS  ManEst      2       1          D1A       53.40    210.00       37.18
 11     35  GPM-LS  ManEst      2       1          D2B       49.01    220.00       32.78
 11     36  GPM-LS  ManEst      2       1          D1A       53.67    195.00       37.45
 11     37  GPM-LS  ManEst      2       1          D2B       52.40    235.00       36.17
 11     38  GPM-LS  ManEst      2       1          D2B       51.31    300.00       35.08
 11     39  GPM-LS  ManEst      2       1          D1B       51.89    205.00       35.67
 11     40  GPM-LS  ManEst      2       1          D1A       55.36    255.00       39.13
 11     41  GPM-LS  ManEst      2       2          D1A       51.88    630.00       35.65
 11     42  GPM-LS  ManEst      2       2          D2A       54.38    200.00       38.15
 11     43  GPM-LS  ManEst      2       3          D1B       54.45    240.00       38.23
 11     44  GPM-LS  ManEst      2       3          D1B       53.27    255.00       37.04
 11     45  GPM-LS  ManEst      2       4          D2B       54.33    210.00       38.10
 11     46  GPM-LS  ManEst      2       4          D2B       49.67    180.00       33.44
 11     47  GPM-LS  ManEst      2       4          D2B       50.30    245.00       34.07
 11     48  GPM-LS  ManEst      2       6          D2A       53.87    290.00       37.65
 11     49  GPM-LS  ManEst      2       6          D1B       56.28    270.00       40.05
 11     50  GPM-LS  ManEst      2       6          D2B       52.87    200.00       36.64
 11     51  GPM-LS  ManEst      2       7          D1B       55.06    230.00       38.84
 11     52  GPM-LS  ManEst      2       7          D1B       48.53    315.00       32.31
 11     53  GPM-LS  ManEst      2       7          D2A       56.57    260.00       40.35
 11     54  GPM-LS  ManEst      2       7          D2A       54.54    175.00       38.31
 11     55  GPM-LS  ManEst      2       7          D1A       51.98    245.00       35.75
 11     56  GPM-LS  ManEst      2       8          D2A       56.59    470.00       40.37
 11     57  GPM-LS  ManEst      2       8          D2A       55.82    235.00       39.59
 11     58  GPM-LS  ManEst      2       8          D1A       54.99    290.00       38.77
 11     59  GPM-LS  ManEst      2       8          D1B       56.17    275.00       39.95
 11     60  GPM-LS  ManEst      2       8          D1B       55.87    295.00       39.64
 11     61  GPM-LS  ManEst      2       8          D2A       54.66    280.00       38.43
 11     62  GPM-LS  ManEst      2       8          D2A       52.53    230.00       36.31
 11     63  GPM-LS  ManEst      2       8          D1A       52.65    265.00       36.42
 11     64  GPM-LS  ManEst      2       8          D2B       54.76    195.00       38.54
 11     65  GPM-LS  ManEst      3       8          D1B       57.72    380.00       40.89
 11     66  GPM-LS  ManEst      3       8          D1B       51.99    270.00       35.15
 11     67  GPM-LS  ManEst      3       8          D2A       55.46    260.00       38.62
 11     68  GPM-LS  ManEst      3       8          D1A       53.64    250.00       36.80
 11     69  GPM-LS  ManEst      3       8          D2A       48.98    235.00       32.14
 11     70  GPM-LS  ManEst      3       8          D2A       48.64    235.00       31.80
 11     71  GPM-LS  ManEst      3       8          D2A       52.79    230.00       35.95
 11     72  GPM-LS  ManEst      3       8          D1A       53.85    265.00       37.01
 11     73  GPM-LS  ManEst      3       8          D1B       51.71    240.00       34.88
 11     74  GPM-LS  ManEst      3       8          D1B       51.13    290.00       34.29
 11     75  GPM-LS  ManEst      3       8          D1B       49.22    245.00       32.38
 11     76  GPM-LS  ManEst      3       8          D1B       51.12    320.00       34.28
 11     77  GPM-LS  ManEst      3       8          D1A       51.44    205.00       34.60
 11     78  GPM-LS  ManEst      3       8          D2B       48.74    265.00       31.90
 11     79  GPM-LS  ManEst      3       8          D2B       47.56    185.00       30.72
 11     80  GPM-LS  ManEst      3       8          D1A       46.88    185.00       30.04
 11     81  GPM-LS  ManEst      3       8          D2A       45.96    250.00       29.12
 11     82  GPM-LS  ManEst      3       8          D2A       51.65    210.00       34.81
 11     83  GPM-LS  ManEst      3       8          D1B       52.14    285.00       35.30
 11     84  GPM-LS  ManEst      3       8          D2A       53.38    290.00       36.54
 11     85  GPM-LS  ManEst      3       8          D1A       54.38    240.00       37.54
 11     86  GPM-LS  ManEst      3       8          D2B       49.49    310.00       32.65
 11     87  GPM-LS  ManEst      3       8          D1B       54.34    250.00       37.50
 11     88  GPM-LS  ManEst      3       8          D2B       48.77    285.00       31.93
 11     89  GPM-LS  ManEst      3       8          D1A       50.80    195.00       33.96
 11     90  GPM-LS  ManEst      3       8          D2B       52.14    240.00       35.30
 11     91  GPM-LS  ManEst      3       8          D2B       51.06    250.00       34.22
 11     92  GPM-LS  ManEst      3       8          D1A       54.81    245.00       37.97
 11     93  GPM-LS  ManEst      3       8          D2B       56.66    380.00       39.82
 11     94  GPM-LS  ManEst      3       8          D1A       53.31    220.00       36.47
 11     95  GPM-LS  ManEst      3       8          D2A       56.26    220.00       39.42
 11     96  GPM-LS  ManEst      3       8          D2B       52.68    310.00       35.84
 11     97  GPM-LS  ManEst      4       8          D2A       58.26    750.00       41.39
 11     98  GPM-LS  ManEst      4       8          D2B       52.48    210.00       35.61
 11     99  GPM-LS  ManEst      4       8          D1A       53.84    220.00       36.97
 11    100  GPM-LS  ManEst      4       8          D2B       54.33    175.00       37.46
 11    101  GPM-LS  ManEst      4       8          D1A       55.47    250.00       38.60
 11    102  GPM-LS  ManEst      4       8          D1B       50.90    235.00       34.03
 11    103  GPM-LS  ManEst      4       8          D2B       54.25    165.00       37.38
 11    104  GPM-LS  ManEst      4       8          D2B       48.96    220.00       32.09
 11    105  GPM-LS  ManEst      4       8          D2A       51.40    210.00       34.54
 11    106  GPM-LS  ManEst      4       8          D1A       51.31    190.00       34.45
 11    107  GPM-LS  ManEst      4       8          D2A       51.17    215.00       34.31
 11    108  GPM-LS  ManEst      4       8          D2A       51.34    195.00       34.47
 11    109  GPM-LS  ManEst      4       8          D1A       52.31    205.00       35.45
 11    110  GPM-LS  ManEst      4       8          D1B       51.33    210.00       34.46
 11    111  GPM-LS  ManEst      4       8          D2A       53.22    265.00       36.35
 11    112  GPM-LS  ManEst      4       8          D1B       51.68    200.00       34.82
 11    113  GPM-LS  ManEst      4       8          D1B       50.69    230.00       33.83
 11    114  GPM-LS  ManEst      4       8          D1B       49.15    160.00       32.28
 11    115  GPM-LS  ManEst      4       8          D1A       54.30    180.00       37.44
 11    116  GPM-LS  ManEst      4       8          D2B       51.61    210.00       34.75
 11    117  GPM-LS  ManEst      4       8          D1B       52.87    215.00       36.00
 11    118  GPM-LS  ManEst      4       8          D2B       52.90    235.00       36.03
 11    119  GPM-LS  ManEst      4       8          D1B       52.52    220.00       35.66
 11    120  GPM-LS  ManEst      4       8          D1B       52.95    200.00       36.08
 11    121  GPM-LS  ManEst      4       8          D2B       51.64    160.00       34.78
 11    122  GPM-LS  ManEst      4       8          D2A       54.05    245.00       37.18
 11    123  GPM-LS  ManEst      4       8          D1A       49.89    250.00       33.03
 11    124  GPM-LS  ManEst      4       8          D2A       53.48    270.00       36.62
 11    125  GPM-LS  ManEst      4       8          D1A       53.75    330.00       36.88
 11    126  GPM-LS  ManEst      4       8          D1A       53.00    210.00       36.13
 11    127  GPM-LS  ManEst      4       8          D2B       54.62    230.00       37.75
 11    128  GPM-LS  ManEst      4       8          D2A       51.53    230.00       34.66
 12      1  GMP-LS  ManEst      1       0          D2A       70.05    420.00       48.17
 12      2  GMP-LS  ManEst      1       0          D1A       70.19    375.00       48.31
 12      3  GMP-LS  ManEst      1       0          D1B       68.18    410.00       46.30
 12      4  GMP-LS  ManEst      1       0          D2B       74.60    525.00       52.72
 12      5  GMP-LS  ManEst      1       0          D1A       65.58    375.00       43.70
 12      6  GMP-LS  ManEst      1       0          D1B       71.58    490.00       49.70
 12      7  GMP-LS  ManEst      1       0          D2B       73.52    480.00       51.64
 12      8  GMP-LS  ManEst      1       0          D2A       76.47    515.00       54.59
 12      9  GMP-LS  ManEst      1       0          D1A       69.50    400.00       47.62
 12     10  GMP-LS  ManEst      1       0          D1B       65.03    460.00       43.15
 12     11  GMP-LS  ManEst      1       0          D1B       77.31    610.00       55.43
 12     12  GMP-LS  ManEst      1       0          D2A       65.09    480.00       43.22
 12     13  GMP-LS  ManEst      1       0          D2B       71.84    520.00       49.96
 12     14  GMP-LS  ManEst      1       0          D1B       67.55    630.00       45.67
 12     15  GMP-LS  ManEst      1       0          D1A       69.58    620.00       47.70
 12     16  GMP-LS  ManEst      1       0          D2B       68.23    485.00       46.35
 12     17  GMP-LS  ManEst      1       0          D2B       66.65    420.00       44.77
 12     18  GMP-LS  ManEst      1       0          D1A       71.58    555.00       49.70
 12     19  GMP-LS  ManEst      1       0          D1A       66.75    570.00       44.87
 12     20  GMP-LS  ManEst      1       0          D1B       67.49    630.00       45.61
 12     21  GMP-LS  ManEst      1       1          D2A       66.09    470.00       44.21
 12     22  GMP-LS  ManEst      1       1          D1B       68.43    370.00       46.55
 12     23  GMP-LS  ManEst      1       1          D1B       69.60    310.00       47.72
 12     24  GMP-LS  ManEst      1       1          D2B       68.44    460.00       46.56
 12     25  GMP-LS  ManEst      1       1          D2A       64.94    510.00       43.06
 12     26  GMP-LS  ManEst      1       1          D2A       70.22    565.00       48.34
 12     27  GMP-LS  ManEst      1       1          D1A       76.22    560.00       54.35
 12     28  GMP-LS  ManEst      1       1          D2A       69.48    380.00       47.60
 12     29  GMP-LS  ManEst      1       1          D1A       72.29    350.00       50.41
 12     30  GMP-LS  ManEst      1       1          D2A       67.62    530.00       45.74
 12     31  GMP-LS  ManEst      1       1          D2B       69.75    470.00       47.87
 12     32  GMP-LS  ManEst      1       1          D2B       67.13    410.00       45.25
 12     33  GMP-LS  ManEst      2       1          D2A       66.89    560.00       45.06
 12     34  GMP-LS  ManEst      2       1          D2A       68.29    440.00       46.45
 12     35  GMP-LS  ManEst      2       1          D1B       63.53    330.00       41.70
 12     36  GMP-LS  ManEst      2       1          D2A       68.07    290.00       46.24
 12     37  GMP-LS  ManEst      2       2          D2B       65.22    440.00       43.39
 12     38  GMP-LS  ManEst      2       2          D1B       70.42    775.00       48.59
 12     39  GMP-LS  ManEst      2       2          D2A       66.47    605.00       44.64
 12     40  GMP-LS  ManEst      2       2          D2B       69.08    420.00       47.24
 12     41  GMP-LS  ManEst      2       2          D2A       66.98    600.00       45.15
 12     42  GMP-LS  ManEst      2       2          D1A       69.61    485.00       47.77
 12     43  GMP-LS  ManEst      2       2          D2B       64.33    365.00       42.49
 12     44  GMP-LS  ManEst      2       2          D2A       65.39    425.00       43.56
 12     45  GMP-LS  ManEst      2       2          D2B       70.52    535.00       48.68
 12     46  GMP-LS  ManEst      2       2          D1A       70.56    660.00       48.73
 12     47  GMP-LS  ManEst      2       2          D1B       71.09    825.00       49.26
 12     48  GMP-LS  ManEst      2       2          D1B       71.21    590.00       49.37
 12     49  GMP-LS  ManEst      2       2          D2B       70.38    580.00       48.55
 12     50  GMP-LS  ManEst      2       2          D1A       66.52    480.00       44.69
 12     51  GMP-LS  ManEst      2       2          D2A       66.22    545.00       44.39
 12     52  GMP-LS  ManEst      2       3          D1A       66.01    415.00       44.18
 12     53  GMP-LS  ManEst      2       3          D1A       72.26    405.00       50.42
 12     54  GMP-LS  ManEst      2       3          D1B       68.01    370.00       46.18
 12     55  GMP-LS  ManEst      2       3          D1B       69.52    660.00       47.68
 12     56  GMP-LS  ManEst      2       3          D2B       65.75    385.00       43.92
 12     57  GMP-LS  ManEst      2       3          D2A       68.31    515.00       46.48
 12     58  GMP-LS  ManEst      2       3          D1A       67.39    655.00       45.56
 12     59  GMP-LS  ManEst      2       3          D1A       68.08    520.00       46.25
 12     60  GMP-LS  ManEst      2       3          D2B       66.33    755.00       44.50
 12     61  GMP-LS  ManEst      2       3          D1A       69.12    680.00       47.29
 12     62  GMP-LS  ManEst      2       3          D1B       68.23    625.00       46.40
 12     63  GMP-LS  ManEst      2       3          D1B       71.87    665.00       50.03
 12     64  GMP-LS  ManEst      2       3          D2B       68.53    585.00       46.70
 12     65  GMP-LS  ManEst      3       3          D2A       69.31    625.00       47.19
 12     66  GMP-LS  ManEst      3       3          D1B       69.67    410.00       47.55
 12     67  GMP-LS  ManEst      3       3          D2B       70.39    490.00       48.27
 12     68  GMP-LS  ManEst      3       3          D1B       67.63    705.00       45.51
 12     69  GMP-LS  ManEst      3       3          D2B       65.50    755.00       43.38
 12     70  GMP-LS  ManEst      3       3          D2A       66.42    555.00       44.30
 12     71  GMP-LS  ManEst      3       3          D2B       65.87    310.00       43.76
 12     72  GMP-LS  ManEst      3       3          D1A       66.18    455.00       44.06
 12     73  GMP-LS  ManEst      3       3          D2A       70.65    635.00       48.53
 12     74  GMP-LS  ManEst      3       3          D1A       63.49    445.00       41.37
 12     75  GMP-LS  ManEst      3       3          D1A       70.98    540.00       48.86
 12     76  GMP-LS  ManEst      3       3          D1A       72.07    425.00       49.95
 12     77  GMP-LS  ManEst      3       3          D1B       71.94    450.00       49.83
 12     78  GMP-LS  ManEst      3       3          D1B       71.16    500.00       49.04
 12     79  GMP-LS  ManEst      3       3          D1A       69.89    630.00       47.77
 12     80  GMP-LS  ManEst      3       3          D2A       62.92    500.00       40.80
 12     81  GMP-LS  ManEst      3       3          D1B       72.51    455.00       50.39
 12     82  GMP-LS  ManEst      3       3          D2A       65.91    415.00       43.79
 12     83  GMP-LS  ManEst      3       3          D2B       68.87    680.00       46.76
 12     84  GMP-LS  ManEst      3       3          D2B       70.98    785.00       48.86
 12     85  GMP-LS  ManEst      3       3          D2B       69.84    660.00       47.72
 12     86  GMP-LS  ManEst      3       3          D1B       72.00    345.00       49.88
 12     87  GMP-LS  ManEst      3       3          D1A       68.30    605.00       46.18
 12     88  GMP-LS  ManEst      3       3          D1A       71.73    645.00       49.61
 12     89  GMP-LS  ManEst      3       3          D2A       70.95    580.00       48.84
 12     90  GMP-LS  ManEst      3       3          D1B       73.21    850.00       51.09
 12     91  GMP-LS  ManEst      3       3          D2B       69.05    605.00       46.93
 12     92  GMP-LS  ManEst      3       3          D1B       68.03    515.00       45.92
 12     93  GMP-LS  ManEst      3       3          D2A       70.08    435.00       47.96
 12     94  GMP-LS  ManEst      3       3          D2B       73.16    670.00       51.05
 12     95  GMP-LS  ManEst      3       3          D2A       68.64    455.00       46.53
 12     96  GMP-LS  ManEst      3       3          D1A       71.30    555.00       49.18
