Sub  Trial   Group    Task  Block  Errors      Stimuli    MaxAp        RT
 10    109  MGP-LS   Grasp      4       1          D2A    71.02    355.00
 10    110  MGP-LS   Grasp      4       1          D1B    70.20    355.00
 10    111  MGP-LS   Grasp      4       1          D1A    69.35    415.00
 10    112  MGP-LS   Grasp      4       1          D2A    70.72    385.00
 10    113  MGP-LS   Grasp      4       1          D2B    65.72    220.00
 10    114  MGP-LS   Grasp      4       1          D1A    67.50    425.00
 10    115  MGP-LS   Grasp      4       1          D2B    68.30    400.00
 10    116  MGP-LS   Grasp      4       1          D2A    70.96    335.00
 10    117  MGP-LS   Grasp      4       1          D2B    66.82    630.00
 10    118  MGP-LS   Grasp      4       1          D2A    72.91    430.00
 10    119  MGP-LS   Grasp      4       1          D1A    70.94    315.00
 10    120  MGP-LS   Grasp      4       1          D1B    67.17    380.00
 10    121  MGP-LS   Grasp      4       1          D2B    75.75    335.00
 10    122  MGP-LS   Grasp      4       1          D2A    74.91    340.00
 10    123  MGP-LS   Grasp      4       1          D1B    74.21    300.00
 10    124  MGP-LS   Grasp      4       1          D1B    69.61    320.00
 10    125  MGP-LS   Grasp      4       1          D2A    74.49    355.00
 10    126  MGP-LS   Grasp      4       1          D2B    73.46    410.00
 10    127  MGP-LS   Grasp      4       1          D1B    73.00    380.00
 10    128  MGP-LS   Grasp      4       1          D1A    77.78    405.00
 11      1  GPM-LS   Grasp      1       0          D1B    69.34    240.00
 11      2  GPM-LS   Grasp      1       0          D1A    59.35    160.00
 11      3  GPM-LS   Grasp      1       0          D2A    61.47    230.00
 11      4  GPM-LS   Grasp      1       0          D2B    65.30    170.00
 11      5  GPM-LS   Grasp      1       0          D2A    67.46    210.00
 11      6  GPM-LS   Grasp      1       0          D1B    61.97    205.00
 11      7  GPM-LS   Grasp      1       0          D2B    69.97    145.00
 11      8  GPM-LS   Grasp      1       0          D2A    65.86    160.00
 11      9  GPM-LS   Grasp      1       0          D1B    66.80    195.00
 11     10  GPM-LS   Grasp      1       0          D2A    67.67    175.00
 11     11  GPM-LS   Grasp      1       0          D2B    66.58    170.00
 11     12  GPM-LS   Grasp      1       0          D1A    65.94    160.00
 11     13  GPM-LS   Grasp      1       0          D2B    74.87    185.00
 11     14  GPM-LS   Grasp      1       0          D1A    66.92    185.00
 11     15  GPM-LS   Grasp      1       0          D2A    62.95    220.00
 11     16  GPM-LS   Grasp      1       0          D1B    69.10    180.00
 11     17  GPM-LS   Grasp      1       0          D2A    65.66    185.00
 11     18  GPM-LS   Grasp      1       0          D2B    61.76    260.00
 11     19  GPM-LS   Grasp      1       0          D2A    65.09    195.00
 11     20  GPM-LS   Grasp      1       0          D1A    66.49    205.00
 11     21  GPM-LS   Grasp      1       0          D1B    70.67    160.00
 11     22  GPM-LS   Grasp      1       0          D1A    69.03    230.00
 11     23  GPM-LS   Grasp      1       0          D1B    69.59    220.00
 11     24  GPM-LS   Grasp      1       0          D2B    64.73    200.00
 11     25  GPM-LS   Grasp      1       0          D1A    63.13    295.00
 11     26  GPM-LS   Grasp      1       0          D1B    75.30    190.00
 11     27  GPM-LS   Grasp      1       0          D2A    65.27    195.00
 11     28  GPM-LS   Grasp      1       0          D2B    61.49    205.00
 11     29  GPM-LS   Grasp      1       0          D1A    65.74    190.00
 11     30  GPM-LS   Grasp      1       0          D2B    68.04    185.00
 11     31  GPM-LS   Grasp      1       0          D1B    63.89    200.00
 11     32  GPM-LS   Grasp      1       0          D1A    66.00    195.00
 11     33  GPM-LS   Grasp      2       0          D1A    70.38    210.00
 11     34  GPM-LS   Grasp      2       0          D1B    67.40    200.00
 11     35  GPM-LS   Grasp      2       0          D1A    69.18    175.00
 11     36  GPM-LS   Grasp      2       0          D2B    68.81    200.00
 11     37  GPM-LS   Grasp      2       0          D1A    67.41    175.00
 11     38  GPM-LS   Grasp      2       0          D2A    71.41    180.00
 11     39  GPM-LS   Grasp      2       0          D2A    69.04    255.00
 11     40  GPM-LS   Grasp      2       0          D1B    67.35    200.00
 11     41  GPM-LS   Grasp      2       0          D1A    65.04    175.00
 11     42  GPM-LS   Grasp      2       0          D2B    65.74    240.00
 11     43  GPM-LS   Grasp      2       0          D2B    64.41    145.00
 11     44  GPM-LS   Grasp      2       0          D1A    64.97    175.00
 11     45  GPM-LS   Grasp      2       0          D2B    63.74    140.00
 11     46  GPM-LS   Grasp      2       0          D2B    67.54    195.00
 11     47  GPM-LS   Grasp      2       0          D2A    69.44    170.00
 11     48  GPM-LS   Grasp      2       0          D2B    72.58    170.00
 11     49  GPM-LS   Grasp      2       0          D1A    70.09    195.00
 11     50  GPM-LS   Grasp      2       0          D2A    70.27    165.00
 11     51  GPM-LS   Grasp      2       0          D2B    73.84    245.00
 11     52  GPM-LS   Grasp      2       0          D1B    69.01    220.00
 11     53  GPM-LS   Grasp      2       0          D2A    71.21    220.00
 11     54  GPM-LS   Grasp      2       0          D1B    69.50    165.00
 11     55  GPM-LS   Grasp      2       0          D2A    64.87    165.00
 11     56  GPM-LS   Grasp      2       0          D1B    68.09    115.00
 11     57  GPM-LS   Grasp      2       0          D1A    69.63    145.00
 11     58  GPM-LS   Grasp      2       0          D1B    66.14    145.00
 11     59  GPM-LS   Grasp      2       0          D1B    69.78    240.00
 11     60  GPM-LS   Grasp      2       0          D2A    74.18    190.00
 11     61  GPM-LS   Grasp      2       0          D1B    66.97    195.00
 11     62  GPM-LS   Grasp      2       0          D2A    71.85    165.00
 11     63  GPM-LS   Grasp      2       0          D2B    66.28    155.00
 11     64  GPM-LS   Grasp      2       0          D1A    69.49    400.00
 11     65  GPM-LS   Grasp      3       0          D1B    71.21    230.00
 11     66  GPM-LS   Grasp      3       0          D1A    67.68    120.00
 11     67  GPM-LS   Grasp      3       0          D1A    66.93    155.00
 11     68  GPM-LS   Grasp      3       0          D1A    67.29    155.00
 11     69  GPM-LS   Grasp      3       0          D2B    68.05    175.00
 11     70  GPM-LS   Grasp      3       0          D2B    63.48    205.00
 11     71  GPM-LS   Grasp      3       0          D2B    66.67    290.00
 11     72  GPM-LS   Grasp      3       0          D1A    66.61    160.00
 11     73  GPM-LS   Grasp      3       0          D1A    63.85    215.00
 11     74  GPM-LS   Grasp      3       0          D2B    66.37    205.00
 11     75  GPM-LS   Grasp      3       1          D1A    68.25    255.00
 11     76  GPM-LS   Grasp      3       1          D2B    72.21    170.00
 11     77  GPM-LS   Grasp      3       1          D2A    68.95    255.00
 11     78  GPM-LS   Grasp      3       1          D2B    65.16    190.00
 11     79  GPM-LS   Grasp      3       1          D2A    68.16    175.00
 11     80  GPM-LS   Grasp      3       1          D1A    71.10    240.00
 11     81  GPM-LS   Grasp      3       1          D1B    70.99    245.00
 11     82  GPM-LS   Grasp      3       1          D1B    70.31    190.00
 11     83  GPM-LS   Grasp      3       1          D2A    69.24    205.00
 11     84  GPM-LS   Grasp      3       1          D2A    68.17    330.00
 11     85  GPM-LS   Grasp      3       1          D1B    65.10    185.00
 11     86  GPM-LS   Grasp      3       1          D1B    68.40    215.00
 11     87  GPM-LS   Grasp      3       1          D2B    66.24    280.00
 11     88  GPM-LS   Grasp      3       1          D2A    67.63    170.00
 11     89  GPM-LS   Grasp      3       1          D1A    65.61    275.00
 11     90  GPM-LS   Grasp      3       1          D1B    65.18    320.00
 11     91  GPM-LS   Grasp      3       1          D2A    66.81    200.00
 11     92  GPM-LS   Grasp      3       1          D2B    63.81    190.00
 11     93  GPM-LS   Grasp      3       1          D1B    64.18    200.00
 11     94  GPM-LS   Grasp      3       1          D2A    67.63    170.00
 11     95  GPM-LS   Grasp      3       1          D1B    70.60    250.00
 11     96  GPM-LS   Grasp      3       1          D2A    71.31    175.00
 11     97  GPM-LS   Grasp      4       1          D1B    66.79    255.00
 11     98  GPM-LS   Grasp      4       1          D2A    66.12    155.00
 11     99  GPM-LS   Grasp      4       1          D1B    61.42    150.00
 11    100  GPM-LS   Grasp      4       1          D2A    64.45    150.00
 11    101  GPM-LS   Grasp      4       1          D1A    68.37    185.00
 11    102  GPM-LS   Grasp      4       1          D1A    61.15    160.00
 11    103  GPM-LS   Grasp      4       2          D2A    64.65    200.00
 11    104  GPM-LS   Grasp      4       2          D1B    65.73    255.00
 11    105  GPM-LS   Grasp      4       3          D2B    62.74    210.00
 11    106  GPM-LS   Grasp      4       3          D1A    63.63    220.00
 11    107  GPM-LS   Grasp      4       3          D1A    65.65    170.00
 11    108  GPM-LS   Grasp      4       3          D1B    63.79    205.00
 11    109  GPM-LS   Grasp      4       3          D2A    68.67    175.00
 11    110  GPM-LS   Grasp      4       3          D2B    66.15    280.00
 11    111  GPM-LS   Grasp      4       3          D2A    67.33    185.00
 11    112  GPM-LS   Grasp      4       3          D2B    61.58    175.00
 11    113  GPM-LS   Grasp      4       3          D1B    67.09    130.00
 11    114  GPM-LS   Grasp      4       4          D2A    67.45    150.00
 11    115  GPM-LS   Grasp      4       5          D2B    69.06    220.00
 11    116  GPM-LS   Grasp      4       5          D1B    70.50    250.00
 11    117  GPM-LS   Grasp      4       6          D2B    67.68    175.00
 11    118  GPM-LS   Grasp      4       6          D1A    65.24    180.00
 11    119  GPM-LS   Grasp      4       6          D2B    64.65    230.00
 11    120  GPM-LS   Grasp      4       6          D1A    64.97    255.00
 11    121  GPM-LS   Grasp      4       7          D1A    69.64    190.00
 11    122  GPM-LS   Grasp      4       7          D1B    68.59    165.00
 11    123  GPM-LS   Grasp      4       7          D2A    68.33    225.00
 11    124  GPM-LS   Grasp      4       7          D1A    62.33    185.00
 11    125  GPM-LS   Grasp      4       8          D1B    70.56    160.00
 11    126  GPM-LS   Grasp      4       8          D2B    69.34    180.00
 11    127  GPM-LS   Grasp      4       8          D2B    63.48    180.00
 11    128  GPM-LS   Grasp      4       8          D2A    69.57    125.00
 12      1  GMP-LS   Grasp      1       0          D2A    68.13    295.00
 12      2  GMP-LS   Grasp      1       0          D2B    69.25    375.00
 12      3  GMP-LS   Grasp      1       0          D1B    74.90    250.00
 12      4  GMP-LS   Grasp      1       0          D1A    71.86    285.00
 12      5  GMP-LS   Grasp      1       0          D1B    78.74    340.00
 12      6  GMP-LS   Grasp      1       0          D1A    77.65    385.00
 12      7  GMP-LS   Grasp      1       0          D2A    79.28    280.00
 12      8  GMP-LS   Grasp      1       0          D2A    76.54    285.00
 12      9  GMP-LS   Grasp      1       0          D1B    78.04    220.00
 12     10  GMP-LS   Grasp      1       0          D2A    73.16    270.00
 12     11  GMP-LS   Grasp      1       0          D1B    72.57    285.00
 12     12  GMP-LS   Grasp      1       0          D2A    77.65    380.00
 12     13  GMP-LS   Grasp      1       0          D1A    76.94    330.00
 12     14  GMP-LS   Grasp      1       0          D1A    75.24    300.00
 12     15  GMP-LS   Grasp      1       0          D1B    77.77    335.00
 12     16  GMP-LS   Grasp      1       0          D2B    79.47    260.00
 12     17  GMP-LS   Grasp      1       0          D1B    80.20    330.00
 12     18  GMP-LS   Grasp      1       0          D2A    78.11    300.00
 12     19  GMP-LS   Grasp      1       0          D1A    76.88    290.00
 12     20  GMP-LS   Grasp      1       0          D1B    76.22    290.00
 12     21  GMP-LS   Grasp      1       0          D1A    76.16    260.00
 12     22  GMP-LS   Grasp      1       0          D2A    78.61    305.00
 12     23  GMP-LS   Grasp      1       0          D2B    79.79    320.00
 12     24  GMP-LS   Grasp      1       0          D2B    84.05    335.00
 12     25  GMP-LS   Grasp      1       0          D2B    81.69    505.00
 12     26  GMP-LS   Grasp      1       0          D1A    76.84    230.00
 12     27  GMP-LS   Grasp      1       0          D2B    73.16    315.00
 12     28  GMP-LS   Grasp      1       0          D1B    77.45    325.00
 12     29  GMP-LS   Grasp      1       0          D2A    80.41    320.00
 12     30  GMP-LS   Grasp      1       0          D2B    85.15    350.00
 12     31  GMP-LS   Grasp      1       0          D2B    84.29    330.00
 12     32  GMP-LS   Grasp      1       0          D1A    84.14    530.00
 12     33  GMP-LS   Grasp      2       0          D2B    78.50    320.00
 12     34  GMP-LS   Grasp      2       0          D2B    76.51    295.00
 12     35  GMP-LS   Grasp      2       0          D1A    80.04    315.00
 12     36  GMP-LS   Grasp      2       0          D2A    77.29    280.00
 12     37  GMP-LS   Grasp      2       0          D1A    77.72    310.00
 12     38  GMP-LS   Grasp      2       0          D1A    78.52    465.00
 12     39  GMP-LS   Grasp      2       0          D1A    74.57    500.00
 12     40  GMP-LS   Grasp      2       0          D1A    82.41    320.00
 12     41  GMP-LS   Grasp      2       0          D2B    75.84    410.00
 12     42  GMP-LS   Grasp      2       0          D1B    80.90    275.00
 12     43  GMP-LS   Grasp      2       0          D1B    78.12    300.00
 12     44  GMP-LS   Grasp      2       0          D2B    74.92    295.00
 12     45  GMP-LS   Grasp      2       0          D1A    73.46    515.00
 12     46  GMP-LS   Grasp      2       0          D2A    77.68    300.00
 12     47  GMP-LS   Grasp      2       0          D1B    79.19    325.00
 12     48  GMP-LS   Grasp      2       0          D1B    85.76    330.00
 12     49  GMP-LS   Grasp      2       0          D1B    75.17    385.00
 12     50  GMP-LS   Grasp      2       0          D1B    75.84    420.00
 12     51  GMP-LS   Grasp      2       0          D1A    74.05    420.00
 12     52  GMP-LS   Grasp      2       0          D1B    81.90    590.00
 12     53  GMP-LS   Grasp      2       0          D2B    75.83    415.00
 12     54  GMP-LS   Grasp      2       0          D2A    76.94    495.00
 12     55  GMP-LS   Grasp      2       0          D2A    74.77    570.00
 12     56  GMP-LS   Grasp      2       0          D2A    79.12    520.00
 12     57  GMP-LS   Grasp      2       0          D1B    74.48    610.00
 12     58  GMP-LS   Grasp      2       0          D2B    77.24    510.00
 12     59  GMP-LS   Grasp      2       0          D2A    78.39    555.00
 12     60  GMP-LS   Grasp      2       0          D1A    77.56    440.00
 12     61  GMP-LS   Grasp      2       0          D2B    84.37    370.00
 12     62  GMP-LS   Grasp      2       0          D2B    80.23    300.00
 12     63  GMP-LS   Grasp      2       0          D2A    76.56    550.00
 12     64  GMP-LS   Grasp      2       0          D2A    83.96    385.00
 12     65  GMP-LS   Grasp      3       0          D2A    78.73    405.00
 12     66  GMP-LS   Grasp      3       0          D1B    72.46    560.00
 12     67  GMP-LS   Grasp      3       0          D2B    72.58    500.00
 12     68  GMP-LS   Grasp      3       0          D1B    74.78    560.00
 12     69  GMP-LS   Grasp      3       0          D1A    77.19    485.00
 12     70  GMP-LS   Grasp      3       0          D2B    74.87    405.00
 12     71  GMP-LS   Grasp      3       0          D2A    80.52    425.00
 12     72  GMP-LS   Grasp      3       0          D2A    70.41    585.00
 12     73  GMP-LS   Grasp      3       0          D1A    75.31    550.00
 12     74  GMP-LS   Grasp      3       0          D1A    76.93    520.00
 12     75  GMP-LS   Grasp      3       0          D2B    75.83    380.00
 12     76  GMP-LS   Grasp      3       0          D2A    78.16    565.00
 12     77  GMP-LS   Grasp      3       0          D2B    76.94    415.00
 12     78  GMP-LS   Grasp      3       0          D1B    79.62    530.00
 12     79  GMP-LS   Grasp      3       0          D2A    68.67    635.00
 12     80  GMP-LS   Grasp      3       0          D2B    71.15    535.00
 12     81  GMP-LS   Grasp      3       0          D1A    75.51    435.00
 12     82  GMP-LS   Grasp      3       0          D1A    75.94    395.00
 12     83  GMP-LS   Grasp      3       0          D1B    75.54    505.00
 12     84  GMP-LS   Grasp      3       0          D1B    77.55    570.00
 12     85  GMP-LS   Grasp      3       0          D1A    75.69    515.00
 12     86  GMP-LS   Grasp      3       0          D2A    79.27    330.00
 12     87  GMP-LS   Grasp      3       0          D2B    75.96    475.00
 12     88  GMP-LS   Grasp      3       0          D1B    76.86    610.00
 12     89  GMP-LS   Grasp      3       0          D1B    74.07    560.00
 12     90  GMP-LS   Grasp      3       0          D2B    75.88    400.00
 12     91  GMP-LS   Grasp      3       0          D2A    80.29    320.00
 12     92  GMP-LS   Grasp      3       0          D2A    79.91    350.00
 12     93  GMP-LS   Grasp      3       0          D1A    79.15    415.00
 12     94  GMP-LS   Grasp      3       0          D1B    76.94    570.00
 12     95  GMP-LS   Grasp      3       0          D1A    78.70    370.00
 12     96  GMP-LS   Grasp      3       0          D2B    74.17    385.00
 12     97  GMP-LS   Grasp      4       0          D2B    69.58    520.00
 12     98  GMP-LS   Grasp      4       0          D1B    72.71    370.00
 12     99  GMP-LS   Grasp      4       0          D1A    79.07    360.00
 12    100  GMP-LS   Grasp      4       0          D2B    74.63    550.00
 12    101  GMP-LS   Grasp      4       0          D2B    74.34    325.00
 12    102  GMP-LS   Grasp      4       0          D2A    79.22    510.00
 12    103  GMP-LS   Grasp      4       0          D2A    75.03    545.00
 12    104  GMP-LS   Grasp      4       0          D2B    73.58    400.00
 12    105  GMP-LS   Grasp      4       0          D1B    78.47    405.00
 12    106  GMP-LS   Grasp      4       0          D1A    79.29    520.00
 12    107  GMP-LS   Grasp      4       0          D1A    72.72    455.00
 12    108  GMP-LS   Grasp      4       0          D2A    77.10    410.00
 12    109  GMP-LS   Grasp      4       0          D1B    80.78    545.00
 12    110  GMP-LS   Grasp      4       0          D2A    77.90    475.00
 12    111  GMP-LS   Grasp      4       0          D1B    80.60    315.00
 12    112  GMP-LS   Grasp      4       0          D1A    77.97    375.00
 12    113  GMP-LS   Grasp      4       0          D2A    78.56    345.00
 12    114  GMP-LS   Grasp      4       0          D2B    78.31    485.00
 12    115  GMP-LS   Grasp      4       0          D1A    80.80    360.00
 12    116  GMP-LS   Grasp      4       0          D1B    84.49    355.00
 12    117  GMP-LS   Grasp      4       0          D1A    84.62    525.00
 12    118  GMP-LS   Grasp      4       0          D2A    80.58    535.00
 12    119  GMP-LS   Grasp      4       0          D2B    77.23    210.00
 12    120  GMP-LS   Grasp      4       0          D2A    76.91    395.00
 12    121  GMP-LS   Grasp      4       0          D1A    83.38    330.00
 12    122  GMP-LS   Grasp      4       0          D1B    79.18    365.00
 12    123  GMP-LS   Grasp      4       0          D2A    81.25    425.00
 12    124  GMP-LS   Grasp      4       0          D1B    82.37    450.00
 12    125  GMP-LS   Grasp      4       0          D1B    80.08    275.00
 12    126  GMP-LS   Grasp      4       0          D2B    82.10    355.00
 12    127  GMP-LS   Grasp      4       0          D2B    84.44    320.00
 12    128  GMP-LS   Grasp      4       0          D1A    79.30    325.00
 13      1  PMG-SL   Grasp      1       0          D2A    65.95    480.00
 13      2  PMG-SL   Grasp      1       0          D2B    66.49    305.00
 13      3  PMG-SL   Grasp      1       0          D2B    68.59    300.00
 13      4  PMG-SL   Grasp      1       0          D1B    72.04    395.00
 13      5  PMG-SL   Grasp      1       0          D2B    67.50    405.00
 13      6  PMG-SL   Grasp      1       0          D1A    66.48    340.00
 13      7  PMG-SL   Grasp      1       0          D1B    67.19    520.00
 13      8  PMG-SL   Grasp      1       0          D2A    65.72    225.00
 13      9  PMG-SL   Grasp      1       0          D2B    70.70    440.00
 13     10  PMG-SL   Grasp      1       0          D2A    66.87    530.00
 13     11  PMG-SL   Grasp      1       0          D1B    65.52    275.00
 13     12  PMG-SL   Grasp      1       0          D2B    68.10    275.00
 13     13  PMG-SL   Grasp      1       0          D2A    67.24    405.00
 13     14  PMG-SL   Grasp      1       0          D1A    68.71    320.00
 13     15  PMG-SL   Grasp      1       0          D1A    65.38    295.00
 13     16  PMG-SL   Grasp      1       0          D1A    64.33    435.00
 13     17  PMG-SL   Grasp      1       0          D1A    69.40    350.00
 13     18  PMG-SL   Grasp      1       0          D2A    72.86    320.00
 13     19  PMG-SL   Grasp      1       0          D2B    70.85    440.00
 13     20  PMG-SL   Grasp      1       0          D1B    69.23    355.00
 13     21  PMG-SL   Grasp      1       0          D2A    71.13    405.00
 13     22  PMG-SL   Grasp      1       0          D1B    68.42    335.00
 13     23  PMG-SL   Grasp      1       0          D1A    66.88    385.00
 13     24  PMG-SL   Grasp      1       0          D2A    67.08    430.00
 13     25  PMG-SL   Grasp      1       0          D2B    66.29    380.00
 13     26  PMG-SL   Grasp      1       0          D1A    67.34    290.00
 13     27  PMG-SL   Grasp      1       0          D1B    66.29    310.00
 13     28  PMG-SL   Grasp      1       0          D1B    67.57    295.00
 13     29  PMG-SL   Grasp      1       0          D1A    70.47    275.00
 13     30  PMG-SL   Grasp      1       0          D1B    69.32    350.00
 13     31  PMG-SL   Grasp      1       0          D2B    71.13    265.00
 13     32  PMG-SL   Grasp      1       0          D2A    75.50    245.00
 13     33  PMG-SL   Grasp      2       0          D1A    67.03    545.00
 13     34  PMG-SL   Grasp      2       0          D1A    68.14    250.00
 13     35  PMG-SL   Grasp      2       0          D1A    67.68    260.00
 13     36  PMG-SL   Grasp      2       0          D1B    68.20    390.00
 13     37  PMG-SL   Grasp      2       0          D1B    67.45    230.00
 13     38  PMG-SL   Grasp      2       0          D2B    63.51    315.00
 13     39  PMG-SL   Grasp      2       0          D2B    64.16    370.00
 13     40  PMG-SL   Grasp      2       0          D2A    69.81    245.00
 13     41  PMG-SL   Grasp      2       0          D2B    68.19    325.00
 13     42  PMG-SL   Grasp      2       0          D1B    67.49    345.00
 13     43  PMG-SL   Grasp      2       0          D2A    68.00    365.00
 13     44  PMG-SL   Grasp      2       0          D2A    67.98    380.00
 13     45  PMG-SL   Grasp      2       0          D2A    66.12    280.00
 13     46  PMG-SL   Grasp      2       0          D1B    63.60    370.00
 13     47  PMG-SL   Grasp      2       0          D2B    66.82    330.00
 13     48  PMG-SL   Grasp      2       0          D2A    70.99    255.00
 13     49  PMG-SL   Grasp      2       0          D1B    68.04    375.00
 13     50  PMG-SL   Grasp      2       0          D1A    70.32    245.00
 13     51  PMG-SL   Grasp      2       0          D1A    71.13    280.00
 13     52  PMG-SL   Grasp      2       0          D2A    72.94    275.00
 13     53  PMG-SL   Grasp      2       0          D1B    67.96    245.00
 13     54  PMG-SL   Grasp      2       0          D2A    69.61    410.00
 13     55  PMG-SL   Grasp      2       0          D2A    69.47    500.00
 13     56  PMG-SL   Grasp      2       0          D1A    68.55    240.00
 13     57  PMG-SL   Grasp      2       0          D1B    68.31    355.00
 13     58  PMG-SL   Grasp      2       0          D2B    62.29    345.00
 13     59  PMG-SL   Grasp      2       0          D2B    67.63    300.00
 13     60  PMG-SL   Grasp      2       0          D2B    65.45    470.00
 13     61  PMG-SL   Grasp      2       0          D2B    68.51    290.00
 13     62  PMG-SL   Grasp      2       0          D1A    71.34    285.00
 13     63  PMG-SL   Grasp      2       0          D1A    68.68    285.00
 13     64  PMG-SL   Grasp      2       0          D1B    71.49    285.00
 13     65  PMG-SL   Grasp      3       0          D1A    70.99    435.00
 13     66  PMG-SL   Grasp      3       0          D2A    68.70    410.00
 13     67  PMG-SL   Grasp      3       0          D1A    69.74    240.00
 13     68  PMG-SL   Grasp      3       0          D1A    68.02    270.00
 13     69  PMG-SL   Grasp      3       0          D1B    67.72    235.00
 13     70  PMG-SL   Grasp      3       0          D2B    66.80    280.00
 13     71  PMG-SL   Grasp      3       0          D1B    68.38    185.00
 13     72  PMG-SL   Grasp      3       0          D2B    67.76    240.00
 13     73  PMG-SL   Grasp      3       0          D1B    67.07    230.00
 13     74  PMG-SL   Grasp      3       0          D2B    68.41    250.00
 13     75  PMG-SL   Grasp      3       0          D2B    62.01    235.00
 13     76  PMG-SL   Grasp      3       0          D2A    70.02    335.00
 13     77  PMG-SL   Grasp      3       0          D1A    65.39    345.00
 13     78  PMG-SL   Grasp      3       0          D1B    73.48    275.00
 13     79  PMG-SL   Grasp      3       0          D2A    62.53    340.00
 13     80  PMG-SL   Grasp      3       0          D1A    66.88    280.00
 13     81  PMG-SL   Grasp      3       0          D1A    67.26    325.00
 13     82  PMG-SL   Grasp      3       0          D1B    66.46    225.00
 13     83  PMG-SL   Grasp      3       0          D1B    68.32    345.00
 13     84  PMG-SL   Grasp      3       0          D2B    66.97    425.00
 13     85  PMG-SL   Grasp      3       0          D2A    68.16    235.00
 13     86  PMG-SL   Grasp      3       1          D1A    60.90    270.00
 13     87  PMG-SL   Grasp      3       1          D2A    66.67    375.00
 13     88  PMG-SL   Grasp      3       1          D2B    67.34    285.00
 13     89  PMG-SL   Grasp      3       1          D2B    68.47    235.00
 13     90  PMG-SL   Grasp      3       1          D2A    68.00    210.00
 13     91  PMG-SL   Grasp      3       1          D1A    72.80    225.00
 13     92  PMG-SL   Grasp      3       1          D1B    71.57    265.00
 13     93  PMG-SL   Grasp      3       1          D2A    71.94    235.00
 13     94  PMG-SL   Grasp      3       1          D1B    70.80    240.00
 13     95  PMG-SL   Grasp      3       1          D2B    69.76    350.00
 13     96  PMG-SL   Grasp      3       1          D2A    73.04    350.00
 13     97  PMG-SL   Grasp      4       1          D1A    69.53    440.00
 13     98  PMG-SL   Grasp      4       1          D2A    72.54    335.00
 13     99  PMG-SL   Grasp      4       1          D2B    68.01    385.00
 13    100  PMG-SL   Grasp      4       1          D2B    70.69    250.00
 13    101  PMG-SL   Grasp      4       1          D1B    66.79    285.00
 13    102  PMG-SL   Grasp      4       1          D1A    67.66    275.00
 13    103  PMG-SL   Grasp      4       1          D2A    70.24    280.00
 13    104  PMG-SL   Grasp      4       1          D2A    71.20    240.00
 13    105  PMG-SL   Grasp      4       1          D2B    65.65    245.00
 13    106  PMG-SL   Grasp      4       1          D1A    64.41    275.00
 13    107  PMG-SL   Grasp      4       1          D2B    70.99    205.00
 13    108  PMG-SL   Grasp      4       1          D1B    69.34    220.00
 13    109  PMG-SL   Grasp      4       1          D1B    69.00    345.00
 13    110  PMG-SL   Grasp      4       1          D1B    67.91    250.00
 13    111  PMG-SL   Grasp      4       1          D1A    68.84    210.00
 13    112  PMG-SL   Grasp      4       2          D2B    72.29    240.00
 13    113  PMG-SL   Grasp      4       2          D1B    70.78    250.00
 13    114  PMG-SL   Grasp      4       2          D2A    68.73    220.00
 13    115  PMG-SL   Grasp      4       2          D1B    68.81    215.00
 13    116  PMG-SL   Grasp      4       2          D1A    72.01    195.00
 13    117  PMG-SL   Grasp      4       2          D2B    69.57    160.00
 13    118  PMG-SL   Grasp      4       2          D1A    66.86    170.00
 13    119  PMG-SL   Grasp      4       5          D2A    73.32    250.00
 13    120  PMG-SL   Grasp      4       5          D1A    72.26    300.00
 13    121  PMG-SL   Grasp      4       5          D2A    69.63    200.00
 13    122  PMG-SL   Grasp      4       5          D2B    72.49    200.00
 13    123  PMG-SL   Grasp      4       6          D1B    66.99    220.00
 13    124  PMG-SL   Grasp      4       6          D2B    66.81    330.00
 13    125  PMG-SL   Grasp      4       6          D1B    68.65    205.00
 13    126  PMG-SL   Grasp      4       6          D2A    70.66    230.00
 13    127  PMG-SL   Grasp      4       6          D1A    66.11    185.00
 13    128  PMG-SL   Grasp      4       6          D2A    70.51    270.00
 14      1  PGM-LS   Grasp      1       0          D1B    78.20    440.00
 14      2  PGM-LS   Grasp      1       0          D2B    83.20    515.00
 14      3  PGM-LS   Grasp      1       0          D2A    79.32    430.00
 14      4  PGM-LS   Grasp      1       0          D1B    82.48    410.00
 14      5  PGM-LS   Grasp      1       0          D1B    73.99    375.00
 14      6  PGM-LS   Grasp      1       0          D2B    79.85    330.00
 14      7  PGM-LS   Grasp      1       0          D1B    80.70    285.00
 14      8  PGM-LS   Grasp      1       0          D1B    77.82    345.00
 14      9  PGM-LS   Grasp      1       0          D2A    77.34    260.00
 14     10  PGM-LS   Grasp      1       0          D1B    79.10    285.00
 14     11  PGM-LS   Grasp      1       0          D2B    83.15    305.00
 14     12  PGM-LS   Grasp      1       0          D2B    79.18    350.00
 14     13  PGM-LS   Grasp      1       0          D2A    79.03    360.00
 14     14  PGM-LS   Grasp      1       0          D1B    72.37    405.00
 14     15  PGM-LS   Grasp      1       0          D2A    81.20    370.00
 14     16  PGM-LS   Grasp      1       0          D2B    82.26    370.00
 14     17  PGM-LS   Grasp      1       0          D2B    84.98    300.00
 14     18  PGM-LS   Grasp      1       0          D1A    88.35    315.00
 14     19  PGM-LS   Grasp      1       0          D1A    81.14    280.00
